ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
600552.SH,20260703,25.39,30.99,33.67,25.05,29.6,-4.21,-0.1422,913142978.0,27264635198.0
600552.SH,20260626,29.6,25.18,29.6,24.71,23.32,6.28,0.2693,748908363.0,20258497567.0
600552.SH,20260618,23.32,19.26,24.61,19.0,18.95,4.37,0.2306,424106550.0,9349093557.0
600552.SH,20260612,19.0,21.11,23.88,18.85,21.71,-2.71,-0.1248,774554072.0,16446366769.0
600552.SH,20260605,21.71,17.89,21.71,17.85,17.93,3.78,0.2108,529919989.0,10353259861.0
600552.SH,20260529,17.93,18.85,20.99,17.76,18.55,-0.62,-0.0334,536137092.0,10341537528.0
600552.SH,20260522,18.55,17.24,19.7,17.0,17.44,1.11,0.0636,474583668.0,8744157301.0
600552.SH,20260515,17.44,17.3,18.87,16.68,16.53,0.91,0.0551,500448132.0,8901604060.0
600552.SH,20260508,16.53,15.7,17.0,15.62,15.54,0.99,0.0637,189154117.0,3085683388.0
600552.SH,20260430,15.54,15.08,16.57,15.08,15.08,0.46,0.0305,259810647.0,4069085329.0
600552.SH,20260424,15.08,15.01,16.0,14.52,15.02,0.06,0.004,440217559.0,6672133453.0
600552.SH,20260417,15.02,13.21,15.02,13.08,13.49,1.53,0.1134,303941319.0,4193044212.0
600552.SH,20260410,13.49,11.94,13.85,11.85,11.72,1.77,0.151,243730195.0,3133992439.0
600552.SH,20260403,11.72,11.87,12.18,11.66,12.1,-0.38,-0.0314,116021141.0,1381975564.0
600552.SH,20260327,12.1,12.15,12.34,11.4,12.39,-0.29,-0.0234,118068118.0,1404557683.0
600552.SH,20260320,12.39,13.5,13.63,12.39,13.48,-1.09,-0.0809,116143904.0,1507935993.0
600552.SH,20260313,13.48,13.06,14.38,12.66,13.35,0.13,0.0097,151257668.0,2066688780.0
600552.SH,20260306,13.35,14.7,14.85,12.89,15.04,-1.69,-0.1124,179138567.0,2462878703.0
600552.SH,20260227,15.04,14.55,15.15,14.3,14.33,0.71,0.0495,125298842.0,1844562866.0
600552.SH,20260213,14.33,15.0,15.43,14.31,14.62,-0.29,-0.0198,164018788.0,2429123295.0
600552.SH,20260206,14.62,14.53,15.51,14.2,14.54,0.08,0.0055,210972108.0,3141089122.0
600552.SH,20260130,14.54,16.07,16.77,14.01,15.28,-0.74,-0.0484,370772862.0,5730778837.0
600552.SH,20260123,15.28,14.9,15.28,13.82,14.86,0.42,0.0283,231954576.0,3359296412.0
600552.SH,20260116,14.86,14.5,15.68,13.96,13.91,0.95,0.0683,428093132.0,6298092716.0
600552.SH,20260109,13.91,12.4,14.47,12.09,12.4,1.51,0.1218,354640339.0,4669598652.0
600552.SH,20251231,12.4,11.4,12.76,11.23,11.4,1.0,0.0877,199365219.0,2453907572.0
600552.SH,20251226,11.4,10.86,11.71,10.81,10.87,0.53,0.0488,123732969.0,1397877193.0
600552.SH,20251219,10.87,11.08,11.15,10.56,11.09,-0.22,-0.0198,71617046.0,777812601.0
600552.SH,20251212,11.09,11.35,11.5,11.06,11.36,-0.27,-0.0238,63522354.0,716795677.0
600552.SH,20251205,11.36,11.28,11.5,11.04,11.24,0.12,0.0107,58287213.0,657611610.0
600552.SH,20251128,11.24,11.28,11.53,11.13,11.14,0.1,0.009,60852416.0,688222176.0
600552.SH,20251121,11.14,11.8,11.96,11.14,11.89,-0.75,-0.0631,68035600.0,789951040.0
600552.SH,20251114,11.89,12.25,12.36,11.85,12.27,-0.38,-0.031,60565552.0,732107806.0
600552.SH,20251107,12.27,12.3,12.58,12.12,12.26,0.01,0.0008,74476289.0,918164108.0
600552.SH,20251031,12.26,11.79,12.48,11.71,11.71,0.55,0.047,97143106.0,1178331337.0
600552.SH,20251024,11.71,11.37,11.75,11.3,11.21,0.5,0.0446,63039324.0,726016341.0
600552.SH,20251017,11.21,11.78,12.44,11.16,12.41,-1.2,-0.0967,135629474.0,1597638162.0
600552.SH,20251010,12.41,13.0,13.14,12.37,12.99,-0.58,-0.0446,64986619.0,827197974.0
600552.SH,20250930,12.99,12.75,13.35,12.72,12.81,0.18,0.0141,71686747.0,938268917.0
600552.SH,20250926,12.81,13.4,13.5,12.51,13.36,-0.55,-0.0412,164730863.0,2130161737.0
600552.SH,20250919,13.36,12.64,14.05,12.34,12.64,0.72,0.057,234028065.0,3086989480.0
600552.SH,20250912,12.64,12.62,13.12,12.06,12.66,-0.02,-0.0016,173986889.0,2202107050.0
600552.SH,20250905,12.66,13.13,13.24,11.9,13.08,-0.42,-0.0321,218255323.0,2760974517.0
600552.SH,20250829,13.08,13.42,13.67,12.72,13.41,-0.33,-0.0246,225711918.0,2976854277.0
600552.SH,20250822,13.41,12.65,13.86,12.58,12.75,0.66,0.0518,262832903.0,3452850231.0
600552.SH,20250815,12.75,11.98,12.77,11.96,11.99,0.76,0.0634,158515484.0,1961540940.0
600552.SH,20250808,11.99,11.8,12.37,11.69,11.88,0.11,0.0093,126856186.0,1528860264.0
600552.SH,20250801,11.88,11.57,12.2,11.5,11.58,0.3,0.0259,138672121.0,1646155502.0
600552.SH,20250725,11.58,11.57,11.7,11.43,11.56,0.02,0.0017,75351226.0,871440640.0
600552.SH,20250718,11.56,11.37,11.7,11.22,11.35,0.21,0.0185,71226825.0,817184099.0
600552.SH,20250711,11.35,11.32,11.62,11.2,11.3,0.05,0.0044,78595658.0,895497427.0
600552.SH,20250704,11.3,11.21,11.58,11.19,11.22,0.08,0.0071,94291535.0,1071365068.0
600552.SH,20250627,11.22,10.6,11.32,10.51,10.67,0.55,0.0515,79892593.0,885466660.0
600552.SH,20250620,10.67,10.64,11.04,10.58,10.65,0.02,0.0019,52495681.0,567806671.0
600552.SH,20250613,10.65,11.15,11.21,10.63,11.11,-0.46,-0.0414,63721722.0,698961394.0
600552.SH,20250606,11.11,10.9,11.22,10.86,10.97,0.14,0.0128,51003210.0,565375369.0
600552.SH,20250530,10.97,11.2,11.33,10.93,11.22,-0.25,-0.0223,71077414.0,788103029.0
600552.SH,20250523,11.22,12.09,12.17,11.2,12.29,-1.07,-0.0871,142463124.0,1648245264.0
600552.SH,20250516,12.29,11.5,12.36,11.39,11.4,0.89,0.0781,197365854.0,2343253426.0
600552.SH,20250509,11.4,10.75,11.88,10.71,10.68,0.72,0.0674,143995664.0,1647507469.0
600552.SH,20250430,10.68,10.6,10.73,10.41,10.69,-0.01,-0.0009,37283342.0,394544832.0
600552.SH,20250425,10.69,10.87,11.04,10.64,11.07,-0.38,-0.0343,91762743.0,995465399.0
600552.SH,20250418,11.07,11.2,11.3,10.5,11.03,0.04,0.0036,115491912.0,1261728289.0
600552.SH,20250411,11.03,10.83,11.28,9.32,11.61,-0.58,-0.05,178884695.0,1877740476.0
600552.SH,20250403,11.61,11.77,12.02,11.52,11.77,-0.16,-0.0136,73009948.0,861849168.0
600552.SH,20250328,11.77,12.51,12.57,11.74,12.41,-0.64,-0.0516,154236787.0,1867159727.0
600552.SH,20250321,12.41,14.59,15.3,12.36,14.0,-1.59,-0.1136,468492670.0,6643736324.0
600552.SH,20250314,14.0,13.14,14.14,12.89,13.14,0.86,0.0654,263460432.0,3566478191.0
600552.SH,20250307,13.14,13.03,13.55,12.8,12.89,0.25,0.0194,229716710.0,3047025360.0
600552.SH,20250228,12.89,12.8,13.63,12.54,12.88,0.01,0.0008,270850045.0,3556526791.0
600552.SH,20250221,12.88,12.8,13.45,12.39,12.72,0.16,0.0126,238630650.0,3067423758.0
600552.SH,20250214,12.72,12.43,13.05,12.22,12.34,0.38,0.0308,195801921.0,2472817290.0
600552.SH,20250207,12.34,11.16,12.49,11.03,11.01,1.33,0.1208,136571137.0,1645353053.0
600552.SH,20250127,11.01,11.4,11.48,11.01,11.28,-0.27,-0.0239,16711575.0,186345769.0
600552.SH,20250124,11.28,11.15,11.43,11.02,11.1,0.18,0.0162,69118997.0,776276606.0
600552.SH,20250117,11.1,10.37,11.26,10.11,10.39,0.71,0.0683,79797742.0,867539149.0
600552.SH,20250110,10.39,10.74,10.9,10.39,10.8,-0.41,-0.038,73693435.0,789010205.0
600552.SH,20250103,10.8,11.87,11.96,10.76,11.85,-1.05,-0.0886,69860438.0,795119915.0
600552.SH,20241227,11.85,12.07,12.15,11.56,12.12,-0.27,-0.0223,86922559.0,1028485281.0
600552.SH,20241220,12.12,12.15,12.21,11.7,12.14,-0.02,-0.0016,99537320.0,1193095093.0
600552.SH,20241213,12.14,12.35,12.71,12.05,12.36,-0.22,-0.0178,151618409.0,1878543401.0
600552.SH,20241206,12.36,12.29,12.69,12.15,12.31,0.05,0.0041,128469533.0,1590650469.0
600552.SH,20241129,12.31,12.4,12.56,11.63,12.36,-0.05,-0.004,157278610.0,1913288713.0
600552.SH,20241122,12.36,13.0,13.54,12.16,12.95,-0.59,-0.0456,212089433.0,2719134944.0
600552.SH,20241115,12.95,14.0,14.78,12.93,13.8,-0.85,-0.0616,325983421.0,4542373504.0
600552.SH,20241108,13.8,12.41,14.16,12.41,12.54,1.26,0.1005,410646707.0,5611436537.0
600552.SH,20241101,12.54,12.36,13.8,12.16,12.4,0.14,0.0113,452352564.0,5890985494.0
600552.SH,20241025,12.4,13.19,13.19,12.17,12.83,-0.43,-0.0335,314474258.0,3974713481.0
600552.SH,20241018,12.83,11.03,12.99,10.95,11.11,1.72,0.1548,376763693.0,4591138630.0
600552.SH,20241011,11.11,13.83,13.83,10.93,12.57,-1.46,-0.1161,390268309.0,4882003036.0
600552.SH,20240930,12.57,12.04,12.57,11.65,11.43,1.14,0.0997,142195057.0,1739001967.0
600552.SH,20240927,11.43,10.66,11.44,10.09,10.8,0.63,0.0583,423796522.0,4535866477.0
600552.SH,20240920,10.8,11.2,11.35,10.67,10.86,-0.06,-0.0055,233199721.0,2548821830.0
600552.SH,20240913,10.86,14.45,14.85,10.84,13.76,-2.9,-0.2108,775520611.0,9923877472.0
600552.SH,20240906,13.76,14.08,16.7,13.37,13.41,0.35,0.0261,993766660.0,14728320081.0
600552.SH,20240830,13.41,11.21,13.41,10.77,10.61,2.8,0.2639,457143439.0,5498881282.0
600552.SH,20240823,10.61,10.01,10.8,9.68,9.99,0.62,0.0621,255271746.0,2624140529.0
600552.SH,20240816,9.99,10.12,10.84,9.61,10.12,-0.13,-0.0128,240125731.0,2424812221.0
600552.SH,20240809,10.12,9.38,10.12,8.84,9.51,0.61,0.0641,91310966.0,871382898.0
600552.SH,20240802,9.51,9.15,9.87,9.04,9.07,0.44,0.0485,76390118.0,722857987.0
