ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
002025.SZ,20260513,86440,63379.87,56808,41707.93,79988,58706.72,75499,55403.66,54894,40306.07,80700,59202.71,13766,10111.07,22081,16189.44,-17585,-12840.17
002025.SZ,20260512,94105,70577.65,63354,47669.46,80946,60805.03,68769,51718.33,57153,43011.3,75361,56618.51,20268,15280.77,44988,33668.44,-22223,-16505.87
002025.SZ,20260511,75886,58007.78,96059,73582.31,100758,77095.64,95682,73314.98,83034,63652.57,79129,60566.67,47503,36489.03,36312,27781.07,9730,7715.26
002025.SZ,20260508,77520,58732.64,58449,44283.53,76940,58291.57,75583,57286.48,56078,42492.95,64207,48675.71,17021,12906.64,29319,22178.07,-29980,-22662.15
002025.SZ,20260507,77071,59156.15,81174,62433.24,82525,63342.24,77996,59923.47,72331,55599.3,61546,47224.27,25113,19355.29,36325,27871.98,-3867,-2826.99
002025.SZ,20260506,113068,86486.42,116902,89452.21,114073,87266.67,112301,85928.41,95672,73116.01,89130,68170.7,47267,36110.63,51747,39428.4,-20788,-16034.01
002025.SZ,20260430,101106,72311.44,142046,101642.38,114586,81651.66,130687,93590.49,122898,88109.19,93534,67250.66,89551,64908.7,61875,44497.47,35097,25580.58
002025.SZ,20260429,88550,60342.33,59355,40436.09,65506,44637.86,65272,44505.64,34720,23643.71,44975,30657.24,16229,11069.31,35403,24094.24,-25199,-17168.04
002025.SZ,20260428,111827,78774.78,69512,48977.61,106420,74972.66,88109,62121.75,55623,39333.12,89408,62985.14,19551,13814.65,46392,32810.71,-48548,-34242.19
002025.SZ,20260427,103548,75826.96,95141,69769.56,99479,72857.6,88763,65071.76,79252,58082.24,83161,60883.73,48277,35455.43,63492,46497.18,-3410,-2351.35
002025.SZ,20260424,147949,110439.3,159757,120592.59,147470,111013.22,159841,120146.28,154398,116782.48,142278,106911.12,96107,72537.36,84048,63122.37,43641,33847.62
002025.SZ,20260423,117817,87280.26,61854,45921.19,79937,59303.44,83952,62254.64,59298,43999.52,84936,62840.2,24838,18376.02,51148,37943.2,-15971,-12000.21
002025.SZ,20260422,97036,73147.29,83037,62818.15,86167,65030.59,96480,72865.19,90880,68779.81,85097,64161.73,52288,39582.63,61759,46695.25,41493,31621.83
002025.SZ,20260421,151912,114331.39,81861,61678.93,121068,91251.23,122219,92053.21,97356,73469.15,107350,80875.99,46222,34864.92,105127,79308.55,9199,6913.16
002025.SZ,20260420,92873,74916.07,112006,90662.72,126510,102344.94,130884,105855.68,111717,90459.71,109204,88379.29,79627,64462.32,58632,47285.34,-26716,-21028.53
002025.SZ,20260417,86760,68505.18,90529,71630.18,103248,81591.1,113383,89673.09,128799,101732.11,113058,89217.94,64218,50615.53,66055,51922.71,33449,26845.51
002025.SZ,20260416,130074,99879.71,74612,57388.97,107669,82675.61,106836,82084.53,105585,81058.02,150282,115217.61,56266,43187.3,67864,52109.53,-11821,-9070.75
002025.SZ,20260415,102704,81470.24,91651,73193.52,122139,97229.48,106441,84864.36,116732,93000.41,117582,93556.84,66710,53358.17,92611,73443.58,38209,30353.76
002025.SZ,20260414,87915,68401.58,98279,76965.24,102562,80149.69,106953,83553.2,106619,83500.32,96699,75660.54,72132,56746.02,67296,52618.63,16841,13360.17
002025.SZ,20260413,90655,70592.66,103119,80387.99,102345,79758.45,95678,74596.83,95931,74776.8,93215,72696.48,58885,46207.19,55804,43653.79,10795,8455.75
002025.SZ,20260410,108316,82183.88,106441,80806.08,109366,83008.23,114351,86842.32,114880,87095.42,99490,75420.11,73447,55683.45,85727,64902.46,242,320.21
002025.SZ,20260409,32649,24573.32,49753,37828.0,39993,30016.38,59978,45445.2,57504,43436.81,78948,59997.51,138293,106532.12,79761,61287.93,-48611,-38327.73
002025.SZ,20260408,101264,71329.77,86334,60925.46,98682,69539.42,102848,72591.34,113380,79983.33,122590,86425.79,71481,50530.71,73035,51440.64,25975,18580.35
002025.SZ,20260407,78830,51328.02,79122,51702.27,80962,52761.26,100846,65886.56,84099,54836.98,88899,58102.92,89077,58762.55,64103,41997.06,54166,35584.89
002025.SZ,20260403,71349,43382.11,56439,34499.83,75125,45731.38,79096,48203.2,61787,37752.8,65855,40058.88,29883,18212.05,36752,22316.44,18693,11451.62
002025.SZ,20260402,81572,50473.86,57807,35826.4,85298,52769.83,74886,46405.73,64081,39608.33,62198,38615.86,30000,18551.25,66059,40555.27,-27383,-16970.51
002025.SZ,20260401,60602,39290.51,66916,43459.58,83957,54532.41,83620,54302.3,66598,43279.88,66674,43309.5,31505,20480.03,25452,16511.44,24242,15882.53
002025.SZ,20260331,75573,48471.38,60094,38633.33,80056,51427.02,79436,51038.7,61598,39584.91,64007,41085.8,25248,16241.52,38937,24967.0,-15256,-9864.89
002025.SZ,20260330,83319,54817.08,83046,54575.68,115680,76090.25,110047,72306.17,97190,63863.4,96980,63829.68,34141,22319.17,40257,26378.37,17336,11821.71
002025.SZ,20260327,78766,48163.53,70965,43618.67,106460,65095.18,100202,61346.31,72895,44738.84,79271,48429.0,32025,19689.24,39707,24292.81,51992,32146.0
002025.SZ,20260326,92993,58256.12,74573,46743.83,114012,71401.02,101828,63736.39,81488,50947.36,86679,54176.89,29906,18659.15,55319,34606.52,6365,4176.08
002025.SZ,20260325,95743,63173.86,75797,50183.86,130113,85973.93,122006,80636.35,112697,74612.5,109690,72561.46,55158,36559.02,86218,56937.64,-58941,-38632.75
002025.SZ,20260324,95458,61945.23,117866,76789.88,144929,94116.2,159991,104368.57,152906,99554.73,157231,102901.78,116145,77146.21,74350,48702.15,12046,8163.36
002025.SZ,20260323,107056,68298.82,94882,60792.73,146196,93288.48,143514,91659.36,129712,83008.34,141120,90033.9,56795,36234.67,60243,38344.32,28965,18723.82
002025.SZ,20260320,93727,58210.22,145189,90355.79,150272,93538.62,160884,100237.77,165177,103020.88,122988,76716.09,75899,47491.12,56014,34951.2,37334,23580.77
002025.SZ,20260319,94394,56559.73,123029,74173.3,140087,84117.68,139809,84167.68,125314,75530.67,102613,61663.31,72656,43744.06,67000,39947.85,-8076,-4476.77
002025.SZ,20260318,98591,58455.98,116575,69260.82,130902,77611.68,140477,83392.04,119483,70818.54,126950,75402.39,107171,64403.43,72144,43234.38,82119,48443.43
002025.SZ,20260317,71199,40462.39,64941,36990.75,69193,39416.39,63759,36336.04,58836,33536.49,55246,31471.67,21560,12306.54,36841,20923.35,-16474,-9293.18
002025.SZ,20260316,97805,56073.36,91084,52274.96,125979,72277.84,127501,73171.85,109265,62762.1,105545,60549.0,50983,29252.5,59902,34369.99,8369,4842.63
002025.SZ,20260313,115186,64330.86,111961,62526.45,128761,71974.53,113130,63301.59,112335,62871.43,108329,60677.84,71961,40399.55,94824,53070.49,-50257,-27880.56
002025.SZ,20260312,114648,68360.81,129630,77303.55,166202,98945.25,163556,97451.32,167314,99531.59,158588,94519.26,127885,76381.57,124274,73945.09,97484,58062.93
002025.SZ,20260311,152303,87148.07,122360,70152.49,173822,99702.65,168591,96741.7,138602,79732.87,151511,87043.93,93813,54320.94,116079,66966.4,-23268,-13349.89
002025.SZ,20260310,19283,10638.26,55238,30687.41,30508,16836.11,90144,50080.53,54753,30265.38,78183,43508.55,176669,98653.63,57648,32116.89,-109417,-61373.78
002025.SZ,20260309,40509,20419.04,40588,20456.61,42698,21520.31,36361,18356.8,31466,15882.51,32339,16309.04,14934,7531.77,20319,10231.19,-13035,-6507.64
002025.SZ,20260306,45886,23736.43,38422,19877.02,42425,21927.21,49615,25664.5,37162,19230.8,37761,19527.35,14635,7582.05,14309,7407.61,20726,10740.79
002025.SZ,20260305,38184,19450.77,38069,19380.58,45025,22930.05,42124,21481.78,29181,14884.92,33283,16956.96,11381,5797.79,10295,5244.21,-27816,-14142.05
002025.SZ,20260304,52227,26554.44,38932,19809.86,54988,27945.22,55459,28212.0,31142,15812.42,42551,21603.07,15459,7867.02,16874,8554.17,24007,12205.54
002025.SZ,20260303,72508,37450.43,62445,32272.33,85071,43960.93,72222,37321.68,56912,29411.71,65577,33894.46,17610,9078.76,31856,16413.36,-49529,-25653.26
002025.SZ,20260302,65828,35316.2,78635,42237.29,89486,48049.32,89477,48049.74,73011,39205.5,59292,31824.58,34350,18466.16,35270,18925.57,-5578,-2874.84
002025.SZ,20260227,39411,20900.85,42004,22303.84,50908,27021.64,45869,24356.33,37802,20064.95,35907,19054.12,17156,9121.95,21497,11395.11,-22921,-12139.6
002025.SZ,20260226,42807,22445.53,60704,31924.57,66589,34974.79,62117,32631.47,55639,29262.07,47035,24681.96,23374,12287.53,18554,9731.92,13206,6970.25
002025.SZ,20260225,33202,17137.34,38967,20134.52,41957,21665.74,42133,21764.18,32963,17026.01,28742,14828.75,9546,4942.23,7826,4043.88,7229,3769.66
002025.SZ,20260224,25682,13243.84,25473,13135.2,26765,13796.98,25906,13359.95,21875,11285.54,21019,10840.24,6922,3571.63,8845,4562.6,-4323,-2190.05
