ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
002190.SZ,20260630,24.32,27.46,28.1,22.88,27.71,-3.39,-0.1223,117322501.0,3034177596.89
002190.SZ,20260529,27.71,29.6,36.38,27.55,29.52,-1.81,-0.0613,171010383.0,5406337992.72
002190.SZ,20260430,29.52,31.48,33.99,28.8,31.12,-1.6,-0.0514,91204561.0,2841145469.44
002190.SZ,20260331,31.12,37.95,38.84,28.89,36.52,-5.4,-0.1479,146117154.0,4950590897.46
002190.SZ,20260227,36.52,36.1,36.91,35.3,36.12,0.4,0.0111,63284972.0,2290613528.41
002190.SZ,20260130,36.12,37.36,42.18,35.76,37.08,-0.96,-0.0259,249382673.0,9644739923.19
002190.SZ,20251231,37.08,39.46,39.93,34.82,39.54,-2.46,-0.0622,179654467.0,6674881285.08
002190.SZ,20251128,39.54,42.34,42.6,38.22,42.34,-2.8,-0.0661,250990252.0,10155028907.34
002190.SZ,20251031,42.34,42.9,47.83,41.0,44.34,-2.0,-0.0451,493869001.0,21939743407.81
002190.SZ,20250930,44.34,51.0,52.0,38.38,51.88,-7.54,-0.1453,630892205.0,26815631132.0
002190.SZ,20250829,51.88,34.61,58.77,33.4,34.6,17.28,0.4994,1056363892.0,46691263888.41
002190.SZ,20250731,34.6,41.87,41.95,34.39,39.06,-4.46,-0.1142,574639643.0,20985794506.11
002190.SZ,20250630,39.06,34.0,40.65,32.81,33.16,5.9,0.1779,1214249310.0,44141077630.81
002190.SZ,20250530,33.16,16.68,42.98,16.63,16.62,16.54,0.9952,963653403.0,33213426517.12
002190.SZ,20250430,16.62,16.63,17.08,14.3,16.49,0.13,0.0079,110378308.0,1758850618.61
002190.SZ,20250331,16.49,16.58,18.65,16.36,16.57,-0.08,-0.0048,189829078.0,3322172721.03
002190.SZ,20250228,16.57,16.7,17.71,16.44,16.65,-0.08,-0.0048,128429732.0,2200401109.31
002190.SZ,20250127,16.65,19.3,21.27,16.65,19.34,-2.69,-0.1391,398169444.0,7551393611.35
002190.SZ,20241231,19.34,17.3,19.81,16.08,17.26,2.08,0.1205,148882666.0,2721569343.64
002190.SZ,20241129,17.26,17.46,20.19,16.56,17.45,-0.19,-0.0109,179449703.0,3279162030.01
002190.SZ,20241031,17.45,18.25,18.25,15.47,16.59,0.86,0.0518,191000060.0,3276993926.56
002190.SZ,20240930,16.59,13.75,16.69,13.21,13.71,2.88,0.2101,52228957.0,764513789.27
002190.SZ,20240830,13.71,14.87,15.33,13.2,14.88,-1.17,-0.0786,47559179.0,683655205.3
002190.SZ,20240731,14.88,14.1,15.57,13.03,14.12,0.76,0.0538,67742701.0,974080388.32
002190.SZ,20240628,14.12,15.72,15.88,13.65,15.72,-1.6,-0.1018,33257179.0,486244086.37
002190.SZ,20240531,15.72,16.29,16.58,14.81,16.29,-0.57,-0.035,46233814.0,734365577.18
002190.SZ,20240430,16.29,16.71,17.21,14.16,16.64,-0.35,-0.021,63381831.0,1005881524.71
002190.SZ,20240329,16.64,15.73,17.82,15.23,15.63,1.01,0.0646,121327897.0,2027227528.9
002190.SZ,20240229,15.63,14.77,16.37,11.77,14.85,0.78,0.0525,77077940.0,1111590687.25
002190.SZ,20240131,14.85,18.91,19.29,14.77,18.97,-4.12,-0.2172,62143402.0,1055076555.43
002190.SZ,20231229,18.97,20.03,20.3,18.15,20.1,-1.13,-0.0562,46625914.0,894339616.78
002190.SZ,20231130,20.1,19.23,20.73,19.1,19.2,0.9,0.0469,69150190.0,1390606771.87
002190.SZ,20231031,19.2,19.72,20.05,18.06,19.72,-0.52,-0.0264,40887801.0,785888486.46
002190.SZ,20230928,19.72,20.0,20.38,19.23,19.96,-0.24,-0.012,37810253.0,751109193.6
002190.SZ,20230831,19.96,22.89,22.89,19.29,22.55,-2.59,-0.1149,69838109.0,1476307977.69
002190.SZ,20230731,22.55,22.2,23.05,21.58,22.14,0.41,0.0185,94018491.0,2094375386.04
002190.SZ,20230630,22.14,21.86,22.29,21.12,21.81,0.33,0.0151,64931547.0,1415263499.64
002190.SZ,20230531,21.81,22.04,23.32,21.24,22.09,-0.28,-0.0127,69543170.0,1546907430.06
002190.SZ,20230428,22.09,23.35,23.68,21.16,23.35,-1.26,-0.054,76665732.0,1744452400.37
002190.SZ,20230331,23.35,24.68,26.36,22.88,24.72,-1.37,-0.0554,199910756.0,4906178996.42
002190.SZ,20230228,24.72,27.5,32.2,24.15,27.1,-2.38,-0.0878,538807265.0,15038206074.0
002190.SZ,20230131,27.1,25.83,27.1,20.52,26.05,1.05,0.0403,224946923.0,5198383650.17
