ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000759.SZ,20260703,6.3,5.72,6.9,5.52,5.74,0.56,0.0976,503448337.0,3216708290.47
000759.SZ,20260626,5.74,6.13,6.98,5.7,6.26,-0.52,-0.0831,563370477.0,3590277349.9
000759.SZ,20260618,6.26,5.88,6.5,5.87,5.83,0.43,0.0738,419296238.0,2559842721.7
000759.SZ,20260612,5.83,5.98,6.28,5.16,5.7,0.13,0.0228,494429175.0,2888262673.83
000759.SZ,20260605,5.7,5.75,6.14,5.02,6.11,-0.41,-0.0671,394339087.0,2251570133.68
000759.SZ,20260529,6.11,4.96,6.33,4.93,4.97,1.14,0.2294,484642663.0,2816483920.54
000759.SZ,20260522,4.97,5.12,5.46,4.9,5.15,-0.18,-0.035,124369354.0,643512005.75
000759.SZ,20260515,5.15,5.51,5.68,5.14,5.51,-0.36,-0.0653,129507987.0,694965076.07
000759.SZ,20260508,5.51,5.5,5.54,5.44,5.49,0.02,0.0036,40912307.0,224602371.32
000759.SZ,20260430,5.49,5.22,5.6,5.12,5.21,0.28,0.0537,84918100.0,457940766.0
000759.SZ,20260424,5.21,5.6,5.71,5.13,5.63,-0.42,-0.0746,99317137.0,535209820.52
000759.SZ,20260417,5.63,5.45,5.68,5.45,5.5,0.13,0.0236,74293932.0,411950754.85
000759.SZ,20260410,5.5,5.36,5.63,5.34,5.36,0.14,0.0261,55492585.0,305451262.28
000759.SZ,20260403,5.36,5.59,5.82,5.35,5.66,-0.3,-0.053,64535518.0,361991409.17
000759.SZ,20260327,5.66,5.44,5.75,5.26,5.53,0.13,0.0235,99935263.0,552265642.9
000759.SZ,20260320,5.53,5.95,6.1,5.53,5.95,-0.42,-0.0706,91814882.0,537650359.06
000759.SZ,20260313,5.95,6.35,6.39,5.94,6.44,-0.49,-0.0761,82698848.0,510350896.33
000759.SZ,20260306,6.44,6.84,6.88,6.25,6.91,-0.47,-0.068,128870169.0,833566388.95
000759.SZ,20260227,6.91,7.01,7.09,6.84,7.01,-0.1,-0.0143,64261931.0,446706539.09
000759.SZ,20260213,7.01,7.2,7.24,7.01,7.2,-0.19,-0.0264,80214561.0,571994207.13
000759.SZ,20260206,7.2,7.15,7.5,7.05,7.24,-0.04,-0.0055,164061400.0,1188251972.0
000759.SZ,20260130,7.24,7.49,7.5,7.08,7.66,-0.42,-0.0548,154393844.0,1119933446.02
000759.SZ,20260123,7.66,7.6,7.99,7.58,7.68,-0.02,-0.0026,187360388.0,1451429905.06
000759.SZ,20260116,7.68,8.15,8.42,7.62,8.19,-0.51,-0.0623,375950518.0,3013080789.18
000759.SZ,20260109,8.19,7.51,8.2,7.49,7.58,0.61,0.0805,390586499.0,3061164885.44
000759.SZ,20251231,7.58,8.56,8.75,7.57,8.35,-0.77,-0.0922,276373503.0,2203835327.33
000759.SZ,20251226,8.35,8.17,9.5,7.77,8.22,0.13,0.0158,860610812.0,7431945076.46
000759.SZ,20251219,8.22,7.4,8.36,7.33,7.25,0.97,0.1338,658133129.0,5182536985.35
000759.SZ,20251212,7.25,7.1,8.49,7.1,7.12,0.13,0.0183,636160258.0,4987231010.45
000759.SZ,20251205,7.12,7.5,7.74,6.95,7.53,-0.41,-0.0544,222094404.0,1650594111.08
000759.SZ,20251128,7.53,7.2,8.0,7.13,7.18,0.35,0.0487,309972478.0,2323746503.54
000759.SZ,20251121,7.18,8.18,8.37,7.18,8.07,-0.89,-0.1103,356385628.0,2790362206.04
000759.SZ,20251114,8.07,7.35,8.59,7.27,7.35,0.72,0.098,589785601.0,4741304170.27
000759.SZ,20251107,7.35,7.16,7.83,7.15,7.19,0.16,0.0223,204480172.0,1510557513.13
000759.SZ,20251031,7.19,7.33,7.5,7.09,7.33,-0.14,-0.0191,175163263.0,1270574519.88
000759.SZ,20251024,7.33,7.1,8.02,7.05,7.08,0.25,0.0353,349592987.0,2669824437.38
000759.SZ,20251017,7.08,7.07,7.47,6.93,7.17,-0.09,-0.0126,128406115.0,932204532.26
000759.SZ,20251010,7.17,7.15,7.33,7.01,7.14,0.03,0.0042,42357599.0,301565595.95
000759.SZ,20250930,7.14,7.16,7.19,7.0,7.19,-0.05,-0.007,36891120.0,262338865.57
000759.SZ,20250926,7.19,7.76,7.76,7.15,7.75,-0.56,-0.0723,117892733.0,870713148.67
000759.SZ,20250919,7.75,7.99,8.28,7.61,8.01,-0.26,-0.0325,283277369.0,2246939661.14
000759.SZ,20250912,8.01,7.81,8.29,7.72,7.85,0.16,0.0204,316553438.0,2518470871.27
000759.SZ,20250905,7.85,7.78,8.35,7.52,7.91,-0.06,-0.0076,405685535.0,3212764770.02
000759.SZ,20250829,7.91,7.73,8.55,7.64,7.71,0.2,0.0259,446290889.0,3591910156.2
000759.SZ,20250822,7.71,7.4,8.1,7.39,7.44,0.27,0.0363,290790920.0,2243311573.23
000759.SZ,20250815,7.44,7.43,7.88,7.34,7.47,-0.03,-0.004,179242425.0,1353505456.83
000759.SZ,20250808,7.47,7.38,7.57,7.33,7.42,0.05,0.0067,81674050.0,606929403.8
000759.SZ,20250801,7.42,7.59,7.66,7.41,7.6,-0.18,-0.0237,109506680.0,824857198.51
000759.SZ,20250725,7.6,7.54,7.8,7.5,7.58,0.02,0.0026,198782361.0,1519491242.01
000759.SZ,20250718,7.58,7.6,7.97,7.43,7.63,-0.05,-0.0066,200559946.0,1535484162.09
000759.SZ,20250711,7.63,7.64,7.85,7.51,7.59,0.04,0.0053,136357875.0,1040626512.65
000759.SZ,20250704,7.59,7.72,7.86,7.56,7.74,-0.15,-0.0194,122243799.0,942640023.24
000759.SZ,20250627,7.74,7.4,8.15,7.32,7.53,0.21,0.0279,222135401.0,1726454714.78
000759.SZ,20250620,7.53,7.66,8.06,7.32,7.77,-0.24,-0.0309,136658245.0,1049218733.15
000759.SZ,20250613,7.77,8.03,8.12,7.75,8.02,-0.25,-0.0312,140019344.0,1116932763.76
000759.SZ,20250606,8.02,7.94,8.15,7.89,8.04,-0.02,-0.0025,121192420.0,975126749.28
000759.SZ,20250530,8.04,8.03,8.76,7.86,8.11,-0.07,-0.0086,309909640.0,2556493580.37
000759.SZ,20250523,8.11,8.33,8.74,7.92,8.39,-0.28,-0.0334,323240204.0,2703546271.61
000759.SZ,20250516,8.39,8.42,8.8,8.16,8.45,-0.06,-0.0071,429781433.0,3618087746.44
000759.SZ,20250509,8.45,7.83,8.94,7.83,7.81,0.64,0.0819,389845834.0,3272658747.39
000759.SZ,20250430,7.81,7.9,8.15,7.6,8.01,-0.2,-0.025,185684063.0,1460933401.48
000759.SZ,20250425,8.01,8.41,9.09,7.97,8.49,-0.48,-0.0565,427111801.0,3622071004.62
000759.SZ,20250418,8.49,9.04,10.23,8.47,9.3,-0.81,-0.0871,858849134.0,7988499752.13
000759.SZ,20250411,9.3,7.31,9.85,6.83,7.67,1.63,0.2125,689431824.0,5884160422.7
000759.SZ,20250403,7.67,7.65,8.07,7.21,7.72,-0.05,-0.0065,233473121.0,1769796174.18
000759.SZ,20250328,7.72,8.4,8.65,7.71,8.43,-0.71,-0.0842,233652009.0,1913448569.45
000759.SZ,20250321,8.43,9.59,9.65,8.4,9.49,-1.06,-0.1117,436290912.0,3968458656.65
000759.SZ,20250314,9.49,8.65,9.74,8.55,8.88,0.61,0.0687,646342975.0,5949876339.29
000759.SZ,20250307,8.88,9.86,10.99,8.53,10.47,-1.59,-0.1519,696336711.0,6503752219.89
000759.SZ,20250228,10.47,8.47,10.98,8.35,8.42,2.05,0.2435,852484179.0,8082609718.01
000759.SZ,20250221,8.42,8.16,8.93,7.83,8.18,0.24,0.0293,605646460.0,5063400684.71
000759.SZ,20250214,8.18,8.2,9.12,8.13,8.15,0.03,0.0037,552628671.0,4692591700.53
000759.SZ,20250207,8.15,8.44,8.49,7.63,8.69,-0.54,-0.0621,352530542.0,2842949989.29
000759.SZ,20250127,8.69,8.6,9.25,8.36,8.63,0.06,0.007,136639773.0,1205053640.08
000759.SZ,20250124,8.63,9.5,10.69,8.08,9.9,-1.27,-0.1283,795023353.0,7559678482.23
