ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
002190.SZ,20260612,20355,5315.7,44708,11831.24,23444,6110.73,37011,9799.56,19228,5041.07,20017,5292.31,42243,11402.52,3534,946.9,8860,2208.58
002190.SZ,20260611,16400,4054.75,13905,3439.16,13088,3235.59,14499,3584.1,8682,2147.7,6936,1714.23,3553,875.58,6383,1576.12,2465,611.82
002190.SZ,20260610,20963,5342.21,21641,5510.86,16166,4124.13,16134,4110.56,10510,2672.07,8976,2288.98,921,235.91,1809,463.93,-7604,-1924.92
002190.SZ,20260609,14560,3645.5,11029,2762.53,9475,2372.44,10785,2700.71,6634,1661.89,8131,2036.48,0,0.0,724,180.12,3101,781.06
002190.SZ,20260608,18846,4759.81,14808,3746.1,12039,3042.61,14284,3604.83,8641,2180.58,10226,2582.2,1958,501.55,2166,551.44,-2080,-506.83
002190.SZ,20260605,14561,3813.87,13273,3478.89,11515,3013.39,12951,3389.25,7846,2053.09,8195,2143.43,1506,393.61,1010,262.4,1976,521.14
002190.SZ,20260604,21274,5584.78,13836,3632.98,14613,3835.68,16862,4425.51,9838,2582.41,16528,4339.59,3341,878.45,1840,483.24,-9378,-2469.58
002190.SZ,20260603,17060,4593.45,12613,3403.56,12005,3233.34,14569,3924.4,8799,2372.59,8566,2304.83,1040,278.76,3156,845.35,1081,291.3
002190.SZ,20260602,16825,4557.94,11985,3248.76,12540,3397.2,14506,3929.95,6714,1818.51,8624,2334.69,797,215.91,1761,476.16,-8537,-2316.97
002190.SZ,20260601,10738,2980.16,10106,2809.63,8273,2296.7,10311,2861.65,5398,1500.94,4595,1276.34,1134,313.51,531,143.68,579,163.42
002190.SZ,20260529,19588,5471.35,17188,4812.87,16136,4518.69,16375,4579.34,6454,1809.72,11180,3128.64,3916,1098.08,1351,376.99,-12492,-3482.05
002190.SZ,20260528,15632,4381.86,16476,4621.02,15030,4213.13,15283,4285.25,10400,2914.63,9248,2585.61,1890,528.93,1946,546.69,4128,1156.64
002190.SZ,20260527,23819,6676.47,15192,4264.41,16541,4637.24,18011,5049.43,9190,2573.06,14033,3926.85,959,271.19,3274,917.26,-8482,-2364.62
002190.SZ,20260526,36825,10491.7,21888,6237.36,26526,7559.42,25215,7186.15,10511,2991.76,24210,6906.22,3291,953.05,5840,1666.2,-20718,-5922.92
