ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
001283.SZ,20260708,12563,5877.42,12555,5869.66,11753,5494.7,10856,5079.21,5748,2683.95,6415,3000.28,1494,705.35,1733,812.27,-4306,-2003.27
001283.SZ,20260707,12405,6099.54,12274,6030.43,11147,5488.03,10528,5194.34,7910,3905.96,6784,3335.41,1294,645.5,3171,1578.85,-5183,-2538.23
001283.SZ,20260706,13851,7091.83,17149,8785.72,15210,7801.73,12714,6551.21,8500,4369.93,8957,4595.34,2400,1255.44,1142,586.65,-6318,-3184.36
001283.SZ,20260703,11849,6051.79,13944,7120.91,11700,5976.91,10433,5329.08,6016,3073.7,4922,2515.18,2252,1146.8,2518,1284.03,-5338,-2720.43
001283.SZ,20260702,19917,10363.03,21481,11173.17,19259,10026.2,20124,10473.71,15560,8085.53,11221,5833.95,6842,3555.02,8751,4548.94,13050,6792.66
001283.SZ,20260701,14046,6992.01,18852,9393.21,15181,7563.69,13124,6548.21,11286,5640.75,8106,4045.48,2666,1333.61,3098,1543.15,1820,928.11
001283.SZ,20260630,21802,10428.53,18889,9015.56,13296,6343.91,16752,8014.37,10839,5181.58,10788,5155.5,3994,1919.61,3502,1688.21,7401,3558.09
001283.SZ,20260629,21491,9814.82,25057,11452.53,20575,9414.08,16913,7734.9,12143,5549.35,11243,5138.61,2035,926.46,3031,1378.67,-1763,-791.12
001283.SZ,20260626,18288,8771.45,17424,8343.24,14432,6916.01,13861,6639.19,9793,4665.87,10331,4939.63,524,247.96,1421,679.23,-10810,-5174.94
001283.SZ,20260625,16021,8003.58,13355,6681.61,12041,6020.26,13363,6677.72,9637,4816.3,9254,4618.06,1317,659.08,3043,1521.83,-3787,-1878.04
001283.SZ,20260624,12905,6570.21,9937,5060.63,9967,5072.1,10199,5190.77,4717,2402.76,7724,3931.74,941,480.22,670,342.15,-2019,-1027.76
001283.SZ,20260623,13803,7225.54,15480,8114.54,14484,7595.45,13897,7294.9,9485,4987.33,9214,4821.86,3880,2023.16,3062,1600.17,-1252,-643.46
001283.SZ,20260622,17940,9260.48,17633,9116.63,15793,8158.53,14427,7449.2,8458,4375.66,9091,4691.9,1146,590.92,2187,1127.86,167,98.99
001283.SZ,20260618,19750,10380.16,18768,9877.16,14153,7447.97,15744,8288.1,9689,5098.5,12054,6336.01,7636,4018.49,4662,2443.84,-10239,-5371.49
001283.SZ,20260617,34101,18050.38,29305,15512.92,22314,11827.45,25141,13323.9,13221,7011.12,14249,7550.67,2657,1406.05,3599,1907.51,-5592,-2932.23
001283.SZ,20260616,13735,7026.38,19123,9840.94,13869,7090.68,23608,12166.53,13685,7017.4,14219,7363.43,22161,11665.65,6499,3429.21,-3041,-1769.84
001283.SZ,20260615,12835,6148.59,15621,7487.3,12754,6111.76,12340,5913.44,9927,4762.12,7928,3799.86,611,293.66,240,115.54,249,116.75
001283.SZ,20260612,17799,8451.44,20591,9771.73,15191,7209.19,15538,7386.62,11824,5611.41,8434,3996.08,351,164.79,602,282.41,-4143,-1934.92
001283.SZ,20260611,13397,6278.16,14168,6643.9,12324,5776.71,11259,5281.34,7576,3554.89,5747,2695.88,534,250.39,2656,1239.02,-1202,-564.35
