ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
603703.SH,20260703,11.05,10.79,11.59,10.28,10.82,0.23,0.0213,75403020.0,820436766.0
603703.SH,20260626,10.82,11.94,12.23,10.78,11.94,-1.12,-0.0938,68250660.0,784970183.0
603703.SH,20260618,11.94,11.17,12.63,11.17,11.17,0.77,0.0689,70560538.0,854672739.0
603703.SH,20260612,11.17,12.8,13.4,11.13,13.02,-1.85,-0.1421,79340932.0,955925657.0
603703.SH,20260605,13.02,12.57,13.7,12.1,12.51,0.51,0.0408,68828339.0,873009490.0
603703.SH,20260529,12.51,14.35,14.8,12.4,14.26,-1.75,-0.1227,60102886.0,815574452.0
603703.SH,20260522,14.26,13.78,14.59,13.59,13.77,0.49,0.0356,59932490.0,849937306.0
603703.SH,20260515,13.77,14.54,15.04,13.61,14.47,-0.7,-0.0484,64210643.0,928405294.0
603703.SH,20260508,14.47,13.88,14.5,13.75,13.68,0.79,0.0577,37371670.0,528084554.0
603703.SH,20260430,13.68,13.6,13.83,13.22,13.33,0.35,0.0263,41405090.0,562343012.0
603703.SH,20260424,13.33,13.6,14.22,13.2,13.59,-0.26,-0.0191,59382930.0,821422741.0
603703.SH,20260417,13.59,13.0,13.85,12.91,13.15,0.44,0.0335,43274030.0,575990609.0
603703.SH,20260410,13.15,12.18,13.35,12.18,12.12,1.03,0.085,40869500.0,526321193.0
603703.SH,20260403,12.12,12.15,12.98,12.08,12.44,-0.32,-0.0257,56506800.0,709158389.0
603703.SH,20260327,12.44,12.03,12.66,11.26,12.23,0.21,0.0172,64086520.0,762139281.0
603703.SH,20260320,12.23,13.24,13.6,12.18,13.33,-1.1,-0.0825,45827269.0,595653702.0
603703.SH,20260313,13.33,13.89,14.31,13.26,13.99,-0.66,-0.0472,43764666.0,603180741.0
603703.SH,20260306,13.99,14.97,15.1,13.38,15.2,-1.21,-0.0796,63790000.0,907291036.0
603703.SH,20260227,15.2,14.46,15.25,14.41,14.45,0.75,0.0519,45920113.0,686013532.0
603703.SH,20260213,14.45,14.84,15.15,14.36,14.67,-0.22,-0.015,48187600.0,708618001.0
