ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
600637.SH,20260527,505026,52797.65,523283,54696.97,427958,44767.08,432697,45275.52,233247,24424.93,208713,21835.09,59281,6216.0,60819,6398.07,1096,327.32
600637.SH,20260526,873881,91990.29,875170,92034.29,685355,72228.56,598212,63029.34,396280,41789.33,398064,42008.13,160576,16903.15,244646,25839.57,-164126,-17136.09
600637.SH,20260525,279716,31895.38,345116,39386.68,338988,38657.98,412858,47110.24,291342,33218.1,305382,34837.22,357914,40910.03,204603,23347.36,-5999,-723.1
600637.SH,20260522,295537,30673.94,293681,30470.95,230137,23885.14,237796,24680.0,130596,13550.78,138454,14374.9,57620,5975.54,43959,4559.56,-89071,-9183.5
600637.SH,20260521,533760,56919.64,530176,56515.18,433006,46195.07,423483,45173.22,288215,30747.31,256475,27367.05,101386,10857.25,146233,15663.83,57170,6342.88
600637.SH,20260520,480944,50341.32,517851,54207.48,388786,40694.49,390976,40922.67,213579,22377.08,191368,20047.64,73351,7689.6,56464,5924.7,100344,10635.95
600637.SH,20260519,292613,29801.32,281450,28659.82,204334,20819.69,211643,21566.68,105730,10778.41,100846,10283.5,24359,2486.66,33097,3376.08,11329,1198.74
600637.SH,20260518,439730,44386.82,456831,46140.22,321041,32394.42,314356,31723.96,179854,18206.6,162411,16435.88,27821,2810.99,34848,3498.76,109772,11077.77
600637.SH,20260515,266204,25935.21,260433,25369.92,191608,18664.82,185912,18131.18,81456,7941.1,86090,8396.02,26688,2594.24,33521,3238.24,-33151,-3181.23
600637.SH,20260514,364986,36253.1,373425,37088.08,283651,28215.53,267986,26702.05,122266,12207.41,126197,12567.65,18085,1796.39,21380,2114.65,-197131,-19560.48
600637.SH,20260513,313735,31952.07,309683,31533.77,209081,21291.63,234134,23841.43,110813,11283.32,104807,10680.41,34336,3494.51,19342,1965.92,-203214,-20628.04
600637.SH,20260512,345782,35741.79,358946,37098.17,206069,21341.47,211157,21861.2,123188,12746.99,96121,9946.68,34673,3579.22,43487,4503.42,-205554,-21249.6
600637.SH,20260511,239728,25386.3,248667,26329.3,194234,20560.59,199664,21142.56,121770,12889.58,120199,12727.95,58217,6164.59,45418,4801.25,-85446,-9020.15
600637.SH,20260508,332260,35229.96,316845,33592.78,251064,26616.82,251814,26697.42,140908,14938.0,139127,14760.11,45664,4847.72,62108,6582.19,-30699,-3199.68
600637.SH,20260507,356592,37313.33,368705,38567.72,295777,30939.04,294533,30814.81,156409,16351.8,147559,15439.75,48516,5084.62,46497,4866.5,63870,6765.14
600637.SH,20260506,331352,33912.22,335038,34297.1,263808,26983.64,260562,26664.58,167798,17152.3,145561,14894.24,47161,4816.8,68958,7009.03,119834,12272.06
600637.SH,20260430,287071,28638.88,304678,30390.66,249240,24854.75,235464,23488.06,124593,12432.81,120629,12031.03,38721,3867.31,38855,3884.0,-63346,-6247.06
