ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
603688.SH,20260630,82.61,66.2,89.5,60.75,67.22,15.39,0.2289,783695857.0,59497172532.0
603688.SH,20260529,67.22,56.0,77.8,55.4,55.18,12.04,0.2182,650666077.0,45472926257.0
603688.SH,20260430,55.18,42.0,56.88,41.62,41.16,14.02,0.3406,550342727.0,27823522308.0
603688.SH,20260331,41.16,47.8,55.75,40.39,49.05,-7.89,-0.1609,440463725.0,21399258925.0
603688.SH,20260227,49.05,39.29,50.82,38.14,39.77,9.28,0.2333,335797430.0,15217624005.0
603688.SH,20260130,39.77,36.68,42.73,36.59,36.58,3.19,0.0872,295696198.0,11764432878.0
603688.SH,20251231,36.58,36.5,38.44,34.74,36.44,0.14,0.0038,137152966.0,5048572282.0
603688.SH,20251128,36.44,41.2,41.39,35.17,41.27,-4.83,-0.117,211463162.0,8206600936.0
603688.SH,20251031,41.27,41.09,44.56,36.5,40.48,0.79,0.0195,307958665.0,12776873320.0
603688.SH,20250930,40.48,40.9,43.75,36.76,40.6,-0.12,-0.003,387571402.0,15433258877.0
603688.SH,20250829,40.6,34.96,43.91,34.1,34.96,5.64,0.1613,524900165.0,20659525525.0
603688.SH,20250731,34.96,35.06,38.53,33.09,35.22,-0.26,-0.0074,357165560.0,12668964668.0
603688.SH,20250630,35.22,30.07,37.8,29.93,30.01,5.21,0.1736,459396802.0,15734970976.0
603688.SH,20250530,30.01,32.61,34.47,29.88,32.34,-2.33,-0.072,260625718.0,8493481329.0
603688.SH,20250430,32.34,30.41,46.5,28.18,29.95,2.39,0.0798,786998443.0,29771204243.0
603688.SH,20250331,29.95,25.92,35.44,25.46,25.92,4.03,0.1555,399702832.0,12415924244.0
603688.SH,20250228,25.92,26.34,27.88,25.85,26.33,-0.41,-0.0156,111011996.0,2973891615.0
603688.SH,20250127,26.33,28.6,28.6,24.78,28.73,-2.4,-0.0835,94724143.0,2498399499.0
603688.SH,20241231,28.73,29.01,31.64,28.6,29.41,-0.68,-0.0231,154199101.0,4615102754.0
603688.SH,20241129,29.41,30.47,33.98,28.5,30.63,-1.22,-0.0398,256766764.0,7956110520.0
603688.SH,20241031,30.63,33.0,35.78,27.18,30.0,0.63,0.021,358940469.0,11122613807.0
603688.SH,20240930,30.0,24.52,30.0,21.58,24.5,5.5,0.2245,172164290.0,4199484182.0
603688.SH,20240830,24.5,28.51,28.68,22.82,28.51,-4.01,-0.1407,144604966.0,3735888409.0
603688.SH,20240731,28.51,29.53,30.17,24.8,29.61,-1.1,-0.0371,183690736.0,4997839399.0
603688.SH,20240628,29.61,38.5,38.86,29.58,38.86,-9.25,-0.238,139476531.0,4800892504.0
603688.SH,20240531,38.86,70.45,74.1,38.8,78.28,-39.42,-0.5036,195912845.0,11769267599.0
603688.SH,20240430,78.28,90.53,96.29,78.28,90.32,-12.04,-0.1333,159063840.0,14147340127.0
603688.SH,20240329,90.32,80.37,96.88,78.6,79.93,10.39,0.13,165755512.0,14305256182.0
603688.SH,20240229,79.93,71.45,82.18,61.99,71.48,8.45,0.1182,118343282.0,8698088127.0
603688.SH,20240131,71.48,86.52,91.5,68.04,86.88,-15.4,-0.1773,203804012.0,16708933381.0
603688.SH,20231229,86.88,85.12,88.23,69.88,85.86,1.02,0.0119,135164487.0,10701050891.0
603688.SH,20231130,85.86,92.29,95.2,84.7,92.02,-6.16,-0.0669,79794155.0,7271487768.0
603688.SH,20231031,92.02,106.4,108.55,87.61,106.67,-14.65,-0.1373,86052501.0,8222182352.0
603688.SH,20230928,106.67,96.66,108.98,92.5,95.66,11.01,0.1151,101849602.0,10240420306.0
603688.SH,20230831,95.66,102.59,103.01,86.47,102.71,-7.05,-0.0686,138141118.0,12820406794.0
603688.SH,20230731,102.71,113.01,116.0,102.3,113.84,-11.13,-0.0978,103415230.0,11054682994.0
603688.SH,20230630,113.84,113.2,116.78,101.56,113.79,0.05,0.0004,115060080.0,12374286751.0
603688.SH,20230531,113.79,117.78,119.56,100.17,118.7,-4.91,-0.0414,126801492.0,13945197174.0
603688.SH,20230428,118.7,123.46,139.6,111.0,123.48,-4.78,-0.0387,128237283.0,16240135113.0
603688.SH,20230331,123.48,140.3,145.56,111.55,143.61,-20.13,-0.1402,172966269.0,22188407185.0
603688.SH,20230228,143.61,130.11,143.61,117.09,130.24,13.37,0.1027,114397940.0,14759198162.0
603688.SH,20230131,130.24,130.59,145.69,123.64,131.32,-1.08,-0.0082,79941725.0,10717398277.0
