ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
002036.SZ,20260630,7.57,9.03,9.84,6.74,9.21,-1.64,-0.1781,1182832520.0,10033609523.5
002036.SZ,20260529,9.21,7.78,10.93,7.7,7.68,1.53,0.1992,1558084116.0,14989312085.05
002036.SZ,20260430,7.68,8.85,9.38,7.61,8.69,-1.01,-0.1162,576456656.0,5035699236.92
002036.SZ,20260331,8.69,10.93,11.85,8.6,11.22,-2.53,-0.2255,893269967.0,9311105025.9
002036.SZ,20260227,11.22,10.52,11.35,10.37,11.06,0.16,0.0145,434418292.0,4735211709.31
002036.SZ,20260130,11.06,11.1,12.98,10.94,11.02,0.04,0.0036,1712450983.0,20559676923.84
002036.SZ,20251231,11.02,10.26,11.9,10.16,10.26,0.76,0.0741,1202865155.0,13214379590.48
002036.SZ,20251128,10.26,10.22,10.35,9.49,10.25,0.01,0.001,500962090.0,5031806040.39
002036.SZ,20251031,10.25,11.4,11.8,9.82,11.38,-1.13,-0.0993,658647551.0,6926263329.89
002036.SZ,20250930,11.38,11.58,12.2,10.63,11.6,-0.22,-0.019,1240794846.0,14225131770.1
002036.SZ,20250829,11.6,10.63,12.29,10.54,10.63,0.97,0.0913,1057838948.0,12122700953.67
002036.SZ,20250731,10.63,10.73,11.47,10.27,10.81,-0.18,-0.0167,807165927.0,8726159886.45
002036.SZ,20250630,10.81,10.16,10.94,9.71,10.27,0.54,0.0526,649579984.0,6726094644.61
002036.SZ,20250530,10.27,10.66,11.18,10.13,10.62,-0.35,-0.033,654133435.0,6948036370.64
002036.SZ,20250430,10.62,11.49,11.65,8.35,11.38,-0.76,-0.0668,890531230.0,8931606027.65
002036.SZ,20250331,11.38,12.61,13.68,11.0,12.17,-0.79,-0.0649,1372794290.0,17278419248.25
002036.SZ,20250228,12.17,8.96,15.12,8.92,8.84,3.33,0.3767,3818758030.0,49792939483.2
002036.SZ,20250127,8.84,9.36,9.57,8.32,9.4,-0.56,-0.0596,577182669.0,5195009072.03
002036.SZ,20241231,9.4,10.08,11.2,9.4,9.67,-0.27,-0.0279,1070315406.0,11165640226.6
002036.SZ,20241129,9.67,9.95,12.17,9.11,9.99,-0.32,-0.032,1883783792.0,19974153212.56
002036.SZ,20241031,9.99,9.87,10.78,8.21,8.97,1.02,0.1137,1831082400.0,17269760497.7
002036.SZ,20240930,8.97,6.56,9.29,6.43,6.57,2.4,0.3653,1823685143.0,13794984895.73
002036.SZ,20240830,6.57,6.99,7.04,6.08,6.96,-0.39,-0.056,489971989.0,3204414175.06
002036.SZ,20240731,6.96,6.75,7.49,6.26,6.75,0.21,0.0311,659190376.0,4554953888.57
002036.SZ,20240628,6.75,7.27,7.39,6.26,7.25,-0.5,-0.069,348396513.0,2411018101.86
002036.SZ,20240531,7.25,7.75,8.0,6.86,7.52,-0.27,-0.0359,412985433.0,3053365037.68
002036.SZ,20240430,7.52,7.95,8.67,6.4,7.88,-0.36,-0.0457,833719152.0,6338244597.05
002036.SZ,20240329,7.88,7.64,8.68,7.33,7.59,0.29,0.0382,922845076.0,7368930903.83
002036.SZ,20240229,7.59,6.66,7.9,5.41,6.61,0.98,0.1483,545356467.0,3731040641.58
002036.SZ,20240131,6.61,10.22,10.27,6.55,10.21,-3.6,-0.3526,515429916.0,4293380178.59
002036.SZ,20231229,10.21,11.35,11.93,9.38,11.4,-1.19,-0.1044,657237155.0,6918083005.37
002036.SZ,20231130,11.4,10.66,11.83,10.08,10.73,0.67,0.0624,1029535605.0,11141707775.94
002036.SZ,20231031,10.73,9.76,11.28,9.15,9.51,1.22,0.1283,810666279.0,8318513052.54
002036.SZ,20230928,9.51,9.62,10.62,9.11,9.61,-0.1,-0.0104,556087855.0,5428170346.52
002036.SZ,20230831,9.61,11.6,12.03,9.01,11.65,-2.04,-0.1751,668029639.0,7008580598.51
002036.SZ,20230731,11.65,9.8,12.98,9.56,9.71,1.94,0.1998,1808444367.0,20850574765.86
002036.SZ,20230630,9.71,9.3,10.37,9.1,9.3,0.41,0.0441,800790504.0,7861685836.07
002036.SZ,20230531,9.3,9.3,9.62,8.66,9.34,-0.04,-0.0043,454921604.0,4104057897.15
002036.SZ,20230428,9.34,12.75,13.59,9.1,12.79,-3.45,-0.2697,508922190.0,5965917401.93
002036.SZ,20230331,12.79,13.07,13.37,11.85,13.08,-0.29,-0.0222,415770735.0,5265741529.94
002036.SZ,20230228,13.08,13.66,14.25,12.86,13.67,-0.59,-0.0432,460837730.0,6318296977.6
002036.SZ,20230131,13.67,12.45,13.93,12.29,12.37,1.3,0.1051,266783629.0,3536277461.83
