ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000007.SZ,20260630,12.4,11.18,14.53,11.14,11.33,1.07,0.0944,211298585.0,2761748593.48
000007.SZ,20260529,11.33,16.41,17.79,11.19,15.51,-4.18,-0.2695,318967295.0,4420620753.65
000007.SZ,20260430,15.51,13.15,15.51,12.08,12.95,2.56,0.1977,142295440.0,1933082843.18
000007.SZ,20260331,12.95,13.4,14.97,12.4,13.62,-0.67,-0.0492,182741403.0,2503281912.78
000007.SZ,20260227,13.62,10.83,13.66,10.75,10.88,2.74,0.2518,117271561.0,1424613793.5
000007.SZ,20260130,10.88,11.44,12.88,10.62,11.44,-0.56,-0.049,193041519.0,2237250945.46
000007.SZ,20251231,11.44,9.91,12.3,9.31,9.88,1.56,0.1579,346319101.0,3833803202.73
000007.SZ,20251128,9.88,8.16,10.37,7.94,8.3,1.58,0.1904,330040314.0,3114746772.05
000007.SZ,20251031,8.3,7.37,8.49,7.0,7.29,1.01,0.1385,150971923.0,1152435582.96
000007.SZ,20250930,7.29,7.58,7.76,6.75,7.56,-0.27,-0.0357,156321759.0,1145976233.87
000007.SZ,20250829,7.56,7.09,8.0,7.06,7.09,0.47,0.0663,205002925.0,1535679691.75
000007.SZ,20250731,7.09,7.63,7.68,6.81,7.61,-0.52,-0.0683,147966490.0,1070240048.47
000007.SZ,20250630,7.61,7.83,8.45,7.36,7.86,-0.25,-0.0318,126478141.0,1007144701.32
000007.SZ,20250530,7.86,6.75,8.05,6.69,6.72,1.14,0.1696,161176569.0,1190387886.78
000007.SZ,20250430,6.72,6.08,7.16,4.87,6.09,0.63,0.1034,237966181.0,1527766236.71
000007.SZ,20250331,6.09,6.28,6.53,5.83,6.24,-0.15,-0.024,101481814.0,637208121.52
000007.SZ,20250228,6.24,7.0,7.12,6.24,6.95,-0.71,-0.1022,91617037.0,612759556.96
000007.SZ,20250127,6.95,7.0,7.33,6.39,7.03,-0.08,-0.0114,83602506.0,583737348.58
000007.SZ,20241231,7.03,7.35,7.81,6.51,7.26,-0.23,-0.0317,199979018.0,1437369588.0
000007.SZ,20241129,7.26,6.78,8.61,6.51,6.79,0.47,0.0692,314132626.0,2373239629.28
000007.SZ,20241031,6.79,7.45,7.7,6.35,6.77,0.02,0.003,262356158.0,1836821544.53
000007.SZ,20240930,6.77,4.6,6.77,4.53,4.63,2.14,0.4622,137634832.0,765394594.25
000007.SZ,20240830,4.63,5.06,5.31,4.16,5.09,-0.46,-0.0904,69353433.0,322928303.16
000007.SZ,20240731,5.09,4.99,5.73,4.82,4.74,0.35,0.0738,251985238.0,1337446583.16
000007.SZ,20240628,4.74,5.02,5.07,4.45,5.01,-0.27,-0.0539,32496206.0,154899073.18
000007.SZ,20240531,5.01,4.26,5.08,3.89,4.24,0.77,0.1816,54644695.0,245292625.53
000007.SZ,20240430,4.24,4.46,4.63,3.43,4.47,-0.23,-0.0515,63940975.0,254628859.25
000007.SZ,20240329,4.47,3.98,4.68,3.78,3.98,0.49,0.1231,77289145.0,331919034.1
000007.SZ,20240229,3.98,4.31,4.36,3.71,4.47,-0.49,-0.1096,41146429.0,167866593.69
000007.SZ,20240131,4.47,4.87,5.04,3.86,4.87,-0.4,-0.0821,36121645.0,161820924.92
000007.SZ,20231229,4.87,5.27,5.3,4.72,5.13,-0.26,-0.0507,26260005.0,129906920.81
000007.SZ,20231130,5.13,5.02,5.35,4.88,5.02,0.11,0.0219,34215222.0,173646444.56
000007.SZ,20231031,5.02,4.46,5.19,4.27,4.5,0.52,0.1156,65533982.0,317045492.6
000007.SZ,20230928,4.5,5.1,5.1,4.44,5.08,-0.58,-0.1142,38551832.0,180497341.82
000007.SZ,20230831,5.08,4.77,5.35,4.65,4.77,0.31,0.065,46196016.0,231934448.7
000007.SZ,20230731,4.77,4.69,5.34,4.47,4.47,0.3,0.0671,102653747.0,503017758.42
000007.SZ,20230630,4.47,3.91,4.47,3.41,3.99,0.48,0.1203,77424877.0,288981477.75
000007.SZ,20230531,3.99,5.18,5.18,3.78,5.45,-1.46,-0.2679,131429686.0,552299960.1
000007.SZ,20230428,5.45,7.65,7.76,5.45,7.67,-2.22,-0.2894,67597256.0,474708392.34
000007.SZ,20230331,7.67,7.78,8.18,7.46,7.74,-0.07,-0.009,72790166.0,563296156.27
000007.SZ,20230228,7.74,7.68,8.0,7.5,7.62,0.12,0.0157,78216642.0,602960717.51
000007.SZ,20230131,7.62,7.76,8.17,7.42,7.78,-0.16,-0.0206,80798456.0,625755564.64
