ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
600938.SH,20260703,27.69,27.45,27.82,26.4,27.37,0.32,0.0117,285717663.0,7749517802.0
600938.SH,20260626,27.37,31.15,31.16,26.98,30.7,-3.33,-0.1085,342547734.0,9915038723.0
600938.SH,20260618,30.7,32.04,32.3,30.44,33.36,-2.66,-0.0797,229995376.0,7219621936.0
600938.SH,20260612,33.36,35.26,37.2,32.86,35.18,-1.82,-0.0517,285520573.0,9921387744.0
600938.SH,20260605,35.18,34.53,36.37,34.3,34.4,0.78,0.0227,207297861.0,7330886503.0
600938.SH,20260529,34.4,34.91,35.59,33.63,35.83,-1.43,-0.0399,218978999.0,7573587248.0
600938.SH,20260522,35.83,36.99,38.0,35.5,36.51,-0.68,-0.0186,211546588.0,7775648429.0
600938.SH,20260515,36.51,36.7,36.78,35.65,36.35,0.16,0.0044,196366431.0,7120331174.0
600938.SH,20260508,36.35,39.0,39.11,36.28,39.99,-3.64,-0.091,183553660.0,6852019864.0
600938.SH,20260430,39.99,38.38,40.52,38.1,38.38,1.61,0.0419,207648217.0,8204084836.0
600938.SH,20260424,38.38,37.01,38.77,36.5,37.34,1.04,0.0279,236176753.0,8887248361.0
600938.SH,20260417,37.34,38.92,38.98,36.28,38.1,-0.76,-0.0199,275163973.0,10255308577.0
600938.SH,20260410,38.1,39.19,40.18,36.51,39.18,-1.08,-0.0276,302103883.0,11485666308.0
600938.SH,20260403,39.18,41.99,42.2,38.5,41.07,-1.89,-0.046,319304644.0,12751355266.0
600938.SH,20260327,41.07,42.28,43.2,39.52,41.91,-0.84,-0.02,404116572.0,16649455630.0
600938.SH,20260320,41.91,42.2,42.88,38.6,42.0,-0.09,-0.0021,479247712.0,19683567831.0
600938.SH,20260313,42.0,44.54,44.54,39.03,40.49,1.51,0.0373,768927852.0,32499394556.0
600938.SH,20260306,40.49,39.46,44.5,37.9,35.87,4.62,0.1288,984511108.0,40901746991.0
600938.SH,20260227,35.87,35.8,37.3,35.29,34.39,1.48,0.043,248818625.0,9065239233.0
600938.SH,20260213,34.39,34.2,35.68,33.91,34.3,0.09,0.0026,188818453.0,6536582756.0
600938.SH,20260206,34.3,33.85,34.99,32.72,35.52,-1.22,-0.0343,269043930.0,9114749528.0
600938.SH,20260130,35.52,31.9,36.9,31.9,31.4,4.12,0.1312,495071961.0,17253968948.0
600938.SH,20260123,31.4,29.28,32.39,29.16,29.33,2.07,0.0706,264928582.0,8175004347.0
600938.SH,20260116,29.33,28.77,30.44,28.52,28.74,0.59,0.0205,286156738.0,8457371807.0
600938.SH,20260109,28.74,30.36,30.44,28.29,30.18,-1.44,-0.0477,336205277.0,9721388847.0
600938.SH,20251231,30.18,28.2,30.36,28.17,28.31,1.87,0.0661,151191165.0,4461279315.0
600938.SH,20251226,28.31,27.8,28.4,27.35,27.79,0.52,0.0187,167150827.0,4670009773.0
600938.SH,20251219,27.79,28.39,28.78,27.7,28.4,-0.61,-0.0215,172820435.0,4867207927.0
600938.SH,20251212,28.4,28.99,29.01,28.09,28.94,-0.54,-0.0187,144859060.0,4113740038.0
600938.SH,20251205,28.94,27.99,29.2,27.86,27.79,1.15,0.0414,151530635.0,4349605957.0
600938.SH,20251128,27.79,28.8,28.9,27.59,28.91,-1.12,-0.0387,189077855.0,5296367762.0
600938.SH,20251121,28.91,28.92,29.68,28.41,29.02,-0.11,-0.0038,204161816.0,5934824182.0
600938.SH,20251114,29.02,28.4,30.07,28.28,28.45,0.57,0.02,227987249.0,6638661472.0
600938.SH,20251107,28.45,27.14,28.58,27.14,27.11,1.34,0.0494,200450763.0,5645968114.0
600938.SH,20251031,27.11,27.31,27.95,26.79,27.31,-0.2,-0.0073,188024964.0,5136587109.0
600938.SH,20251024,27.31,25.64,27.7,25.5,25.59,1.72,0.0672,293057726.0,7862244825.0
600938.SH,20251017,25.59,26.33,26.66,25.56,26.77,-1.18,-0.0441,211988745.0,5573401838.0
600938.SH,20251010,26.77,26.01,27.24,25.97,26.13,0.64,0.0245,108610656.0,2890417089.0
600938.SH,20250930,26.13,26.55,26.58,25.88,26.5,-0.37,-0.014,83333774.0,2179106261.0
600938.SH,20250926,26.5,26.41,26.71,26.04,26.4,0.1,0.0038,163340642.0,4308063109.0
600938.SH,20250919,26.4,26.3,26.9,26.0,26.3,0.1,0.0038,232149346.0,6126808874.0
600938.SH,20250912,26.3,25.58,26.36,25.55,25.74,0.56,0.0218,193722674.0,5052655686.0
600938.SH,20250905,25.74,25.69,26.57,25.41,25.68,0.06,0.0023,309074615.0,8023972506.0
600938.SH,20250829,25.68,25.75,26.31,25.47,25.66,0.02,0.0008,281303365.0,7269154415.0
600938.SH,20250822,25.66,25.66,25.86,25.44,25.72,-0.06,-0.0023,191519536.0,4906733931.0
600938.SH,20250815,25.72,26.19,26.25,25.69,26.21,-0.49,-0.0187,160448184.0,4154916331.0
600938.SH,20250808,26.21,25.7,26.38,25.65,25.94,0.27,0.0104,125557058.0,3263563919.0
600938.SH,20250801,25.94,26.0,26.58,25.79,26.06,-0.12,-0.0046,187717847.0,4906530947.0
600938.SH,20250725,26.06,25.83,26.3,25.77,25.85,0.21,0.0081,163317401.0,4255161452.0
600938.SH,20250718,25.85,26.1,26.22,25.66,25.9,-0.05,-0.0019,122187599.0,3161348353.0
600938.SH,20250711,25.9,26.19,27.18,25.87,26.29,-0.39,-0.0148,262052272.0,6928671378.0
600938.SH,20250704,26.29,26.13,26.41,25.94,26.12,0.17,0.0065,113963413.0,2984222937.0
600938.SH,20250627,26.12,27.1,27.24,25.77,26.69,-0.57,-0.0214,213460454.0,5626473166.0
600938.SH,20250620,26.69,27.7,27.86,26.61,27.65,-0.96,-0.0347,265192656.0,7187479840.0
600938.SH,20250613,27.65,26.25,27.8,26.25,26.18,1.47,0.0561,237582125.0,6418429793.0
600938.SH,20250606,26.18,25.97,26.24,25.8,25.79,0.39,0.0151,80824438.0,2101386306.0
600938.SH,20250530,25.79,25.67,25.93,25.44,25.65,0.14,0.0055,108991844.0,2800967182.0
600938.SH,20250523,25.65,25.11,26.1,25.01,25.09,0.56,0.0223,146106573.0,3734083303.0
600938.SH,20250516,25.09,25.1,25.84,24.91,24.98,0.11,0.0044,198828570.0,5032983607.0
