ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
002171.SZ,20260630,13.57,11.7,16.47,11.59,11.92,1.65,0.1384,3288558724.0,46250745798.11
002171.SZ,20260529,11.92,11.35,12.7,10.76,11.31,0.61,0.0539,1015921407.0,12001401585.18
002171.SZ,20260430,11.31,11.5,12.09,10.76,11.36,-0.05,-0.0044,604709419.0,6947753574.08
002171.SZ,20260331,11.36,13.59,13.88,10.36,13.74,-2.38,-0.1732,922858084.0,11212739640.2
002171.SZ,20260227,13.74,13.0,13.8,12.35,13.2,0.54,0.0409,667957335.0,8705767595.04
002171.SZ,20260130,13.2,13.38,15.9,12.85,13.26,-0.06,-0.0045,2607441185.0,36985889286.12
002171.SZ,20251231,13.26,11.73,13.97,11.45,11.56,1.7,0.1471,2045708781.0,25379566551.02
002171.SZ,20251128,11.56,13.48,13.64,10.75,13.33,-1.77,-0.1328,1773081626.0,21630528819.59
002171.SZ,20251031,13.33,9.85,14.31,9.65,9.67,3.66,0.3785,4112176125.0,51726591930.7
002171.SZ,20250930,9.67,9.88,10.05,9.06,9.79,-0.12,-0.0123,1007280878.0,9645873720.61
002171.SZ,20250829,9.79,8.85,10.46,8.81,8.87,0.92,0.1037,1324757427.0,12930980686.87
002171.SZ,20250731,8.87,9.82,9.83,8.6,9.73,-0.86,-0.0884,1051855598.0,9525370278.92
002171.SZ,20250630,9.73,8.66,9.99,8.61,8.62,1.11,0.1288,494034465.0,4564985022.57
002171.SZ,20250530,8.62,8.52,9.18,8.21,8.48,0.14,0.0165,423550917.0,3681043453.78
002171.SZ,20250430,8.48,8.79,9.33,7.44,8.78,-0.3,-0.0342,400859516.0,3484627117.96
002171.SZ,20250331,8.78,8.77,10.24,8.62,8.77,0.01,0.0011,523609272.0,4977405200.29
002171.SZ,20250228,8.77,8.52,9.42,7.49,8.42,0.35,0.0416,441311430.0,3689710056.81
002171.SZ,20250127,8.42,8.15,8.95,7.64,8.2,0.22,0.0268,334374442.0,2816579557.98
002171.SZ,20241231,8.2,8.58,9.76,8.19,8.71,-0.51,-0.0586,839994190.0,7483137630.42
002171.SZ,20241129,8.71,6.3,8.99,6.16,6.29,2.42,0.3847,1177375709.0,9174343899.7
002171.SZ,20241031,6.36,7.59,7.59,6.15,6.9,-0.54,-0.0783,455857729.0,2993925828.77
002171.SZ,20240930,6.9,5.71,6.9,5.26,5.68,1.22,0.2148,246031326.0,1435679438.08
002171.SZ,20240830,5.68,6.29,6.38,5.38,6.27,-0.59,-0.0941,207892325.0,1216608494.21
002171.SZ,20240731,6.27,6.63,6.68,5.77,6.59,-0.32,-0.0486,199404048.0,1249032914.61
002171.SZ,20240628,6.59,7.39,7.47,6.42,7.36,-0.77,-0.1046,234929165.0,1638578837.12
002171.SZ,20240531,7.36,7.73,8.12,7.16,7.63,-0.27,-0.0354,419193766.0,3217665741.78
002171.SZ,20240430,7.63,8.2,8.49,7.47,8.18,-0.55,-0.0672,536618158.0,4328910986.68
002171.SZ,20240329,8.18,6.83,8.79,6.79,6.83,1.35,0.1977,639473966.0,5006780921.88
002171.SZ,20240229,6.83,6.33,6.94,5.31,6.31,0.52,0.0824,307214337.0,1927788303.52
002171.SZ,20240131,6.31,7.48,7.6,6.05,7.48,-1.17,-0.1564,311533269.0,2139878144.99
002171.SZ,20231229,7.48,7.59,7.65,7.12,7.58,-0.1,-0.0132,178299601.0,1319605216.7
002171.SZ,20231130,7.58,7.26,7.77,7.13,7.28,0.3,0.0412,246317397.0,1832960485.66
002171.SZ,20231031,7.28,7.0,7.29,6.41,7.01,0.27,0.0385,200465918.0,1397990181.18
002171.SZ,20230928,7.01,6.98,7.24,6.87,7.01,0.0,0.0,123463561.0,873727409.71
002171.SZ,20230831,7.01,7.4,7.64,6.66,7.4,-0.39,-0.0527,194030554.0,1388300018.19
002171.SZ,20230731,7.4,7.13,7.77,7.13,7.12,0.28,0.0393,210087918.0,1541062869.89
002171.SZ,20230630,7.12,7.03,7.36,6.78,7.0,0.12,0.0171,178133107.0,1253664872.35
002171.SZ,20230531,7.0,7.11,7.5,6.9,7.13,-0.13,-0.0182,174196076.0,1253794328.46
002171.SZ,20230428,7.13,7.52,7.83,6.61,7.49,-0.36,-0.0481,201284076.0,1482948885.13
002171.SZ,20230331,7.49,8.19,8.44,7.43,8.2,-0.71,-0.0866,212000420.0,1667005005.11
002171.SZ,20230228,8.2,8.08,8.62,7.8,8.06,0.14,0.0174,312304825.0,2553882625.51
002171.SZ,20230131,8.06,7.35,8.08,7.29,7.35,0.71,0.0966,178035068.0,1363837487.33
