ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
603667.SH,20260630,65.52,71.74,78.08,58.53,71.76,-6.24,-0.087,565034571.0,38476720992.0
603667.SH,20260529,71.76,66.41,90.58,66.41,66.38,5.38,0.081,833710223.0,67649221176.0
603667.SH,20260430,66.38,67.52,74.0,62.3,66.33,0.05,0.0008,393352126.0,27107669140.0
603667.SH,20260331,66.33,77.0,79.5,62.1,80.01,-13.68,-0.171,442453866.0,31517959399.0
603667.SH,20260227,80.01,75.0,96.69,74.78,75.84,4.17,0.055,648125707.0,54523921080.0
603667.SH,20260130,75.84,69.0,94.27,68.01,69.98,5.86,0.0837,1225044837.0,98999309380.0
603667.SH,20251231,69.98,45.4,69.98,44.65,44.91,25.07,0.5582,828046290.0,43574522308.0
603667.SH,20251128,44.91,45.8,49.36,40.9,45.9,-0.99,-0.0216,476007844.0,21597062497.0
603667.SH,20251031,45.9,45.8,47.5,39.71,46.15,-0.25,-0.0054,420930043.0,18302361332.0
603667.SH,20250930,46.15,39.59,52.5,36.5,39.47,6.68,0.1692,846836007.0,37960035972.0
603667.SH,20250829,39.47,34.25,43.05,33.58,34.29,5.18,0.1511,615425352.0,24252723580.0
603667.SH,20250731,34.29,33.55,37.53,31.61,33.51,0.78,0.0233,348646305.0,12095714543.0
603667.SH,20250630,33.51,36.5,37.32,31.29,37.07,-3.56,-0.096,281527525.0,9704763989.0
603667.SH,20250530,37.07,37.5,43.5,36.3,37.39,-0.32,-0.0086,532536594.0,20904373848.0
603667.SH,20250430,37.39,38.71,39.5,27.73,38.72,-1.33,-0.0343,457761111.0,15732152872.0
603667.SH,20250331,38.72,47.09,48.4,36.98,46.58,-7.86,-0.1687,751972541.0,33244324252.0
603667.SH,20250228,46.58,43.0,53.2,39.01,43.46,3.12,0.0718,1204750580.0,53968917522.0
603667.SH,20250127,43.46,24.74,48.29,22.89,24.75,18.71,0.756,1256796997.0,47451199625.0
603667.SH,20241231,24.75,19.89,35.45,19.2,18.29,6.46,0.3532,1519779277.0,43622758415.0
603667.SH,20241129,18.29,18.55,20.77,16.37,18.72,-0.43,-0.023,379289875.0,7024953619.0
603667.SH,20241031,18.72,18.29,19.13,14.53,16.65,2.07,0.1243,361672508.0,6151796183.0
603667.SH,20240930,16.65,13.41,16.65,12.17,13.48,3.17,0.2352,156549234.0,2178984652.0
603667.SH,20240830,13.48,15.65,15.75,12.44,15.78,-2.3,-0.1458,149828048.0,2130291276.0
603667.SH,20240731,15.78,16.3,17.17,13.51,16.4,-0.62,-0.0378,210691392.0,3143320293.0
603667.SH,20240628,16.4,18.38,19.99,15.57,18.05,-1.65,-0.0914,384969170.0,6906244307.0
603667.SH,20240531,18.05,18.15,18.61,16.0,17.79,0.26,0.0146,282043551.0,4865388203.0
603667.SH,20240430,17.79,18.41,19.1,14.7,18.51,-0.72,-0.0389,325996055.0,5566152820.0
603667.SH,20240329,18.51,16.75,20.66,16.15,16.78,1.73,0.1031,562877036.0,10338583747.0
603667.SH,20240229,16.78,13.81,17.97,10.53,13.91,2.87,0.2063,423598360.0,6255755874.0
603667.SH,20240131,13.91,23.35,23.38,13.89,23.4,-9.49,-0.4056,219614303.0,3915814838.0
603667.SH,20231229,23.4,21.5,24.44,20.32,21.75,1.65,0.0759,307645692.0,6894564311.0
603667.SH,20231130,21.75,16.55,24.85,16.03,16.53,5.22,0.3158,495884015.0,10455857327.0
603667.SH,20231031,16.53,19.1,20.15,16.2,19.3,-2.77,-0.1435,212407815.0,3793286811.0
603667.SH,20230928,19.3,16.06,20.95,16.04,16.28,3.02,0.1855,513730528.0,9420724845.0
603667.SH,20230831,16.28,14.5,16.67,12.94,14.56,1.72,0.1181,343002672.0,5103059553.0
603667.SH,20230731,14.56,15.04,17.98,13.91,14.88,-0.32,-0.0215,353731943.0,5529008197.0
603667.SH,20230630,14.88,12.05,16.28,11.4,11.99,2.89,0.241,273382170.0,3861987846.0
603667.SH,20230531,11.99,11.39,12.87,10.95,11.39,0.6,0.0527,99537727.0,1171614269.0
603667.SH,20230428,11.39,12.77,12.77,11.18,12.68,-1.29,-0.1017,68263618.0,825277902.0
603667.SH,20230331,12.68,14.68,14.68,12.35,14.67,-1.99,-0.1357,98377730.0,1303599844.0
603667.SH,20230228,14.67,15.46,15.8,14.24,15.46,-0.79,-0.0511,93264212.0,1410079573.0
603667.SH,20230131,15.46,13.32,15.6,13.27,13.31,2.15,0.1615,79735542.0,1145040881.0
