ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
001283.SZ,20260630,49.02,55.01,60.26,44.18,54.53,-5.51,-0.101,112793954.0,5838539474.11
001283.SZ,20260529,54.53,74.97,83.0,54.24,74.88,-20.35,-0.2718,112635971.0,8046795690.35
001283.SZ,20260430,74.88,69.94,77.99,62.9,69.01,5.87,0.0851,121662687.0,8563944485.35
001283.SZ,20260331,69.01,66.6,73.97,60.01,67.9,1.11,0.0163,108064161.0,7372158291.54
001283.SZ,20260227,67.9,69.05,69.57,66.32,69.08,-1.18,-0.0171,23830220.0,1621993807.59
001283.SZ,20260130,69.08,70.02,74.4,66.88,70.0,-0.92,-0.0131,80751276.0,5792896438.35
001283.SZ,20251231,70.0,70.48,75.69,66.35,69.55,0.45,0.0065,57166264.0,4035271834.65
001283.SZ,20251128,69.55,76.01,76.97,64.2,75.64,-6.09,-0.0805,65156597.0,4682629684.62
001283.SZ,20251031,75.64,77.58,82.12,68.81,76.59,-0.95,-0.0124,73758105.0,5504093908.51
001283.SZ,20250930,76.59,78.31,90.0,71.05,78.31,-1.72,-0.022,172901875.0,13683857649.11
001283.SZ,20250829,78.31,76.98,85.05,68.69,76.46,1.85,0.0242,155182001.0,11870122222.79
001283.SZ,20250731,76.46,54.33,81.95,53.39,54.45,22.01,0.4042,108072854.0,7243464053.25
001283.SZ,20250630,54.45,50.1,57.57,48.63,50.59,3.86,0.0763,53496149.0,2787105231.96
001283.SZ,20250530,50.59,54.15,60.1,50.38,54.15,-3.56,-0.0657,38056396.0,2082925053.53
001283.SZ,20250430,54.15,56.01,56.87,39.01,56.59,-2.44,-0.0431,58300566.0,2878451125.01
001283.SZ,20250331,56.59,61.51,65.65,55.5,61.25,-4.66,-0.0761,28483301.0,1740468215.01
001283.SZ,20250228,61.25,59.98,68.86,57.89,57.88,3.37,0.0582,37331448.0,2388221767.5
001283.SZ,20250127,57.88,58.29,63.68,53.2,57.89,-0.01,-0.0002,26818936.0,1565225306.91
001283.SZ,20241231,57.89,47.65,63.58,46.95,47.49,10.4,0.219,53408116.0,2971634122.34
001283.SZ,20241129,47.49,44.9,53.5,43.11,45.52,1.97,0.0433,43996869.0,2119880150.46
001283.SZ,20241031,45.52,44.19,48.63,37.26,40.17,5.35,0.1332,51727611.0,2229740577.29
001283.SZ,20240930,40.17,35.48,40.28,31.45,35.54,4.63,0.1303,29375642.0,1027674025.75
001283.SZ,20240830,35.54,36.66,37.09,31.5,36.66,-1.12,-0.0306,28045389.0,940999472.82
001283.SZ,20240731,36.66,43.17,43.8,34.0,42.7,-6.04,-0.1415,28320116.0,1100079076.86
001283.SZ,20240628,42.7,49.95,50.58,39.0,50.83,-8.13,-0.1599,20750028.0,918422102.27
001283.SZ,20240531,50.83,40.5,52.14,39.82,39.46,11.37,0.2881,22117859.0,987440063.79
001283.SZ,20240430,39.46,37.89,42.0,32.38,37.96,1.5,0.0395,27228460.0,1033944926.4
001283.SZ,20240329,37.96,34.99,46.68,34.05,35.03,2.93,0.0836,38526884.0,1539978195.27
001283.SZ,20240229,35.03,35.65,37.73,26.66,35.99,-0.96,-0.0267,21698144.0,713577049.49
001283.SZ,20240131,35.99,52.04,55.58,35.9,51.9,-15.91,-0.3066,25690044.0,1221194627.05
001283.SZ,20231229,51.9,46.35,53.0,45.1,46.35,5.55,0.1197,39761354.0,1976389684.98
001283.SZ,20231130,46.35,46.89,48.25,42.62,46.43,-0.08,-0.0017,32635187.0,1497336877.17
001283.SZ,20231031,46.43,44.12,48.07,41.16,44.12,2.31,0.0524,18226914.0,819108991.48
001283.SZ,20230928,44.12,45.51,47.5,42.9,45.69,-1.57,-0.0344,5963600.0,269210974.8
001283.SZ,20230831,45.69,48.84,50.25,44.01,49.05,-3.36,-0.0685,8710976.0,412275771.22
001283.SZ,20230731,49.05,48.48,54.0,47.22,48.29,0.76,0.0157,14970485.0,750489973.04
001283.SZ,20230630,48.29,48.83,52.09,45.23,48.85,-0.56,-0.0115,11443886.0,555781836.72
001283.SZ,20230531,48.85,49.55,50.93,44.6,50.71,-1.86,-0.0367,15788017.0,756261805.75
001283.SZ,20230428,50.71,56.6,58.82,49.33,56.17,-5.46,-0.0972,11626275.0,639642213.75
001283.SZ,20230331,56.17,59.84,62.51,52.8,59.92,-3.75,-0.0626,15781523.0,899311761.04
001283.SZ,20230228,59.92,58.8,67.8,55.5,57.96,1.96,0.0338,37425241.0,2352986665.57
001283.SZ,20230131,57.96,52.15,60.9,51.81,52.09,5.87,0.1127,14838939.0,854873532.61
