ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000811.SZ,20260630,56.22,33.0,56.22,28.61,32.93,23.29,0.7073,900907034.0,36812182100.4
000811.SZ,20260529,32.93,25.45,38.46,25.13,24.95,7.98,0.3198,1022692408.0,33200540097.84
000811.SZ,20260430,24.95,17.7,25.4,16.61,17.22,7.73,0.4489,752616832.0,15828466004.6
000811.SZ,20260331,17.22,19.95,22.08,16.24,20.41,-3.19,-0.1563,609277904.0,11870048406.0
000811.SZ,20260227,20.41,15.92,20.69,15.67,16.08,4.33,0.2693,486290934.0,8794929410.44
000811.SZ,20260130,16.08,18.8,18.99,15.52,18.52,-2.44,-0.1317,832858298.0,13786215592.15
000811.SZ,20251231,18.52,13.54,19.15,13.25,13.55,4.97,0.3668,1095356822.0,18676529261.37
000811.SZ,20251128,13.55,14.21,15.59,13.1,14.21,-0.66,-0.0464,526715675.0,7596990457.11
000811.SZ,20251031,14.21,13.6,15.14,12.85,13.5,0.71,0.0526,497803328.0,6998050992.74
000811.SZ,20250930,13.5,13.48,14.66,12.17,13.39,0.11,0.0082,708818304.0,9538867687.93
000811.SZ,20250829,13.39,12.5,15.33,12.12,12.76,0.63,0.0494,1175541384.0,15906925751.37
000811.SZ,20250731,12.76,9.81,12.76,9.81,9.8,2.96,0.302,1267784939.0,14497028373.57
000811.SZ,20250630,9.8,9.37,9.97,8.55,9.47,0.33,0.0348,460216267.0,4255967156.53
000811.SZ,20250530,9.47,11.55,13.18,9.41,11.48,-2.01,-0.1751,560978630.0,6811804645.88
000811.SZ,20250430,11.48,12.28,12.65,9.75,12.26,-0.78,-0.0636,277751647.0,3167932321.98
000811.SZ,20250331,12.26,13.39,14.12,11.97,13.39,-1.13,-0.0844,383234967.0,5025025677.13
000811.SZ,20250228,13.39,11.9,15.41,11.5,11.96,1.43,0.1196,772980374.0,10392638120.16
000811.SZ,20250127,11.96,12.1,12.65,10.85,12.26,-0.3,-0.0245,684791193.0,8229396722.33
000811.SZ,20241231,12.26,10.46,13.83,10.4,10.47,1.79,0.171,774927573.0,9150599540.6
000811.SZ,20241129,10.47,10.61,12.03,10.04,10.7,-0.23,-0.0215,420800534.0,4580739534.3
000811.SZ,20241031,10.7,11.34,11.34,9.04,10.31,0.39,0.0378,351633214.0,3469375283.98
000811.SZ,20240930,10.31,8.12,10.36,7.84,8.13,2.18,0.2681,180381813.0,1591570757.88
000811.SZ,20240830,8.13,8.89,9.02,7.73,8.91,-0.78,-0.0875,159135634.0,1325992398.54
000811.SZ,20240731,8.91,9.68,9.76,8.12,9.65,-0.74,-0.0767,202446535.0,1778349752.36
000811.SZ,20240628,9.65,11.09,11.11,9.52,11.09,-1.44,-0.1298,104517456.0,1086406404.36
000811.SZ,20240531,11.09,11.54,11.88,10.97,11.37,-0.28,-0.0246,175806608.0,2012011842.17
000811.SZ,20240430,11.37,11.84,11.99,10.46,11.85,-0.48,-0.0405,226115686.0,2529402296.47
000811.SZ,20240329,11.85,12.8,13.02,11.03,12.65,-0.8,-0.0632,277202308.0,3401736428.8
000811.SZ,20240229,12.65,10.37,12.68,8.83,10.45,2.2,0.2105,234849082.0,2537709202.79
000811.SZ,20240131,10.45,13.61,14.05,10.32,13.57,-3.12,-0.2299,196682455.0,2460884717.78
000811.SZ,20231229,13.57,14.19,14.25,12.67,14.19,-0.62,-0.0437,144673852.0,1954719766.87
000811.SZ,20231130,14.19,12.73,14.83,12.37,12.8,1.39,0.1086,285280028.0,3826827688.54
000811.SZ,20231031,12.8,14.71,15.23,12.63,14.81,-2.01,-0.1357,139053879.0,1906837342.7
000811.SZ,20230928,14.81,16.61,16.77,14.05,16.55,-1.74,-0.1051,179843552.0,2677051384.43
000811.SZ,20230831,16.55,17.38,17.57,15.76,17.33,-0.78,-0.045,167164031.0,2803409345.2
000811.SZ,20230731,17.33,15.76,18.88,15.4,15.76,1.57,0.0996,274877409.0,4773110033.53
000811.SZ,20230630,15.76,14.32,15.89,13.88,14.32,1.44,0.1006,126635989.0,1880295914.17
000811.SZ,20230531,14.32,14.8,15.17,14.01,14.8,-0.48,-0.0324,187066724.0,2732682648.26
000811.SZ,20230428,14.8,12.8,15.09,12.14,12.85,1.95,0.1518,312472002.0,4355702270.98
000811.SZ,20230331,12.85,12.74,13.15,12.0,12.75,0.1,0.0078,135160112.0,1709598926.82
000811.SZ,20230228,12.75,12.38,13.56,12.3,12.3,0.45,0.0366,147710426.0,1900580903.48
000811.SZ,20230131,12.3,11.03,12.38,10.91,11.1,1.2,0.1081,119456304.0,1407853279.71
