ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
001283.SZ,20260703,50.8,46.8,53.3,44.18,46.75,4.05,0.0866,24274953.0,1193873779.84
001283.SZ,20260626,46.75,52.45,53.5,46.65,52.61,-5.86,-0.1114,19557247.0,988428552.83
001283.SZ,20260618,52.61,47.65,54.27,47.29,47.18,5.43,0.1151,22310052.0,1153563588.55
001283.SZ,20260612,47.18,52.43,53.4,46.11,54.42,-7.24,-0.133,25921926.0,1268001979.54
001283.SZ,20260605,54.42,55.01,60.26,51.91,54.53,-0.11,-0.002,34387202.0,1932761814.55
001283.SZ,20260529,54.53,82.21,82.93,54.24,82.21,-27.68,-0.3367,35804274.0,2250261821.44
001283.SZ,20260522,82.21,71.86,83.0,70.1,72.49,9.72,0.1341,34815222.0,2680464320.66
001283.SZ,20260515,72.49,73.9,76.49,70.51,73.85,-1.36,-0.0184,23943925.0,1759737001.22
001283.SZ,20260508,73.85,74.97,76.8,73.7,74.88,-1.03,-0.0138,18072550.0,1356332547.03
001283.SZ,20260430,74.88,72.3,77.99,69.7,72.59,2.29,0.0315,24800596.0,1821718029.66
001283.SZ,20260424,72.59,72.4,74.5,70.9,72.37,0.22,0.003,26238311.0,1897383538.06
001283.SZ,20260417,72.37,68.53,72.98,68.48,69.53,2.84,0.0408,30605807.0,2150648512.2
001283.SZ,20260410,69.53,65.22,71.17,62.9,65.22,4.31,0.0661,25174511.0,1693239654.59
001283.SZ,20260403,65.22,72.56,73.1,63.59,73.89,-8.67,-0.1173,27106171.0,1866733795.69
001283.SZ,20260327,73.89,66.76,73.97,66.0,67.21,6.68,0.0994,56275206.0,3970632850.29
001283.SZ,20260320,67.21,63.7,67.21,60.82,63.8,3.41,0.0534,16368557.0,1061848574.23
001283.SZ,20260313,63.8,61.22,65.75,60.01,62.46,1.34,0.0215,11432472.0,727773389.17
001283.SZ,20260306,62.46,66.6,67.3,61.6,67.9,-5.44,-0.0801,11725217.0,746124433.0
001283.SZ,20260227,67.9,69.0,69.57,67.76,67.83,0.07,0.001,8038363.0,550621570.25
001283.SZ,20260213,67.83,68.75,68.8,67.6,67.71,0.12,0.0018,7295490.0,496866941.72
001283.SZ,20260206,67.71,69.05,69.23,66.32,69.08,-1.37,-0.0198,8496367.0,574505295.62
