ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
600759.SH,20260317,2713178,193095.12,2750846,195633.91,2077648,147988.02,2094389,149140.25,1255534,89385.97,1231671,87811.17,394282,27968.11,363737,25851.89,-590976,-40987.75
600759.SH,20260316,2738687,200717.2,2766350,202696.47,1973971,144793.05,2090418,153209.8,1167027,85634.57,1170688,85847.24,534317,38900.34,386546,28291.65,187006,14534.04
600759.SH,20260313,2893411,206499.02,2865360,204393.87,1903495,135867.92,1902041,135859.35,999721,71392.66,1042542,74548.54,349401,25122.99,336085,24080.84,-1037898,-73707.51
600759.SH,20260312,3224469,242341.22,3031677,227681.93,2329357,175327.61,2170344,163260.6,1145956,86251.76,1315784,99181.8,352858,26716.68,534834,40512.95,-13984,214.7
600759.SH,20260311,3743110,276866.78,3703365,273242.41,2494129,184409.09,2581511,190316.28,1464853,107831.99,1450148,106994.13,614257,44499.58,581324,43054.61,311819,24343.19
600759.SH,20260310,3458425,260478.61,2238020,168866.13,2232240,168251.63,1880571,141773.92,1140201,85991.69,1457648,109952.15,369529,27872.54,1624156,122002.27,3214484,240606.99
600759.SH,20260309,4602843,402998.02,4794168,420557.99,3875430,340114.47,3996638,351591.76,2266099,199329.6,2703656,238223.16,1781294,159086.28,1031204,91155.47,-2531150,-224631.45
600759.SH,20260306,3891374,317671.72,3879155,316296.15,3123738,255079.71,3051975,248853.53,1916533,156080.56,1848624,150871.47,837641,67976.29,989531,80787.13,341960,29112.76
600759.SH,20260305,5135774,438032.99,4630310,394182.4,4490262,382411.91,4192444,356049.26,3122031,264711.12,3290647,279585.81,1974568,167443.66,2609235,222782.21,866961,77293.96
600759.SH,20260304,495323,40860.81,1196530,98779.12,688928,56826.84,1458105,120360.97,641567,52907.17,1362143,112422.06,4754962,392707.96,2564002,211740.62,-5904638,-487763.32
600759.SH,20260303,0,0.0,97255,7303.87,0,0.0,75494,5669.62,0,0.0,45569,3422.26,305021,22907.06,86702,6511.32,-305021,-22907.06
600759.SH,20260302,39,2.66,202176,13808.6,345,23.56,127621,8716.5,0,0.0,110253,7530.26,515350,35198.42,75685,5169.28,-515734,-35224.64
600759.SH,20260227,2809196,173639.36,2860075,176736.88,1995871,123487.26,1998376,123635.88,1157977,71685.11,1222574,75678.16,390811,24134.73,272830,16895.54,-109790,-6385.39
600759.SH,20260226,4089509,251940.92,4060328,250013.06,2831570,174900.99,2839361,175288.53,1895998,117310.69,1913449,118389.07,793671,48873.94,797610,49335.87,-707916,-42909.45
600759.SH,20260225,3236450,188978.63,3327939,194688.27,2736788,159619.26,2858885,166984.18,1969253,114729.47,2200414,127921.85,1451507,84629.92,1006759,58362.97,-121864,-6689.98
600759.SH,20260224,288748,15590.55,739464,39986.71,354496,19113.79,684204,36991.83,345039,18606.41,401272,21685.89,1074691,58187.9,238033,12834.22,-899752,-48883.07
600759.SH,20260213,1641280,81599.97,1602579,79643.09,1224599,60862.34,1210705,60176.8,615595,30577.6,631099,31381.59,280236,13909.93,317328,15748.37,-231433,-11291.18
600759.SH,20260212,2532766,133148.74,2578824,135589.97,1776472,93856.86,1879661,99210.98,932877,49272.31,928303,49135.33,421086,22237.21,276412,14578.83,-1216374,-62937.94
600759.SH,20260211,2497954,134499.81,2476004,133215.22,2024715,109019.05,1949258,104952.7,1199781,64582.13,1270918,68491.23,404746,21804.11,431014,23245.95,439846,24228.4
600759.SH,20260210,2539323,134856.28,2397118,127229.97,1874508,99674.89,1815330,96478.3,925307,49293.55,1137851,60728.39,259397,13915.34,248236,13303.41,-272064,-13897.63
600759.SH,20260209,3429279,186829.83,3309709,180175.19,2530468,137962.07,2321680,126540.91,1467082,80040.54,1594521,87014.51,499944,27336.6,700863,38438.44,-52307,-2350.83
