ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
601138.SH,20260630,72.15,75.2,84.95,66.5,73.4,-1.25,-0.017,4950703329.0,371976265720.0
601138.SH,20260529,73.4,63.28,79.63,61.74,62.88,10.52,0.1673,4828406551.0,331370602661.0
601138.SH,20260430,62.88,53.0,69.1,51.47,51.46,11.42,0.2219,4410738765.0,267935610132.0
601138.SH,20260331,51.46,54.0,57.8,47.35,55.7,-4.24,-0.0761,2761855007.0,144180694251.0
601138.SH,20260227,55.7,56.8,58.54,52.2,57.7,-2.0,-0.0347,1884104461.0,104486638964.0
601138.SH,20260130,57.7,63.29,64.97,55.62,62.05,-4.35,-0.0701,3730453413.0,227096551462.0
601138.SH,20251231,62.05,60.03,68.38,57.74,60.72,1.33,0.0219,4183601684.0,261931860901.0
601138.SH,20251128,60.72,70.36,76.7,54.6,72.0,-11.28,-0.1567,3601981837.0,235042899867.0
601138.SH,20251031,72.0,67.11,83.88,58.5,66.01,5.99,0.0907,3194954240.0,218689756204.0
601138.SH,20250930,66.01,53.99,74.72,47.5,53.83,12.18,0.2263,5507140483.0,329113217789.0
601138.SH,20250829,53.83,34.0,53.83,32.21,34.61,19.22,0.5553,5043506470.0,214821143950.0
601138.SH,20250731,34.61,21.26,35.9,21.0,21.38,13.23,0.6188,4175056879.0,113069400751.0
601138.SH,20250630,21.38,18.82,21.76,18.76,18.93,2.45,0.1294,1944684047.0,40128271029.0
601138.SH,20250530,18.93,18.3,20.03,18.2,18.06,0.87,0.0482,1475596893.0,28183975232.0
601138.SH,20250430,18.06,19.95,20.18,14.58,19.86,-1.8,-0.0906,2052808008.0,36151297544.0
601138.SH,20250331,19.86,21.37,21.77,19.68,21.19,-1.33,-0.0628,1841577872.0,38471967737.0
601138.SH,20250228,21.19,20.56,23.96,19.8,21.45,-0.26,-0.0121,3446780785.0,76125646908.0
601138.SH,20250127,21.45,21.4,24.24,19.4,21.5,-0.05,-0.0023,2772568348.0,60129955889.0
601138.SH,20241231,21.5,22.07,23.38,20.87,22.19,-0.69,-0.0311,2937008890.0,65376491849.0
601138.SH,20241129,22.19,23.85,27.18,21.7,24.25,-2.06,-0.0849,3228535214.0,79291097293.0
601138.SH,20241031,24.25,27.71,28.3,23.19,25.19,-0.94,-0.0373,2947188146.0,75471987324.0
601138.SH,20240930,25.19,20.37,25.29,18.1,20.47,4.72,0.2306,2509705047.0,50923766649.0
601138.SH,20240830,20.47,24.6,24.78,18.51,23.84,-3.37,-0.1414,2787745969.0,58280242075.0
601138.SH,20240731,23.84,27.41,29.47,22.63,27.4,-3.56,-0.1299,2527746174.0,65510419252.0
601138.SH,20240628,27.4,22.91,29.27,22.9,22.91,4.49,0.196,3090862726.0,81216095291.0
601138.SH,20240531,22.91,25.0,26.42,22.91,24.5,-1.59,-0.0649,2847192470.0,70808628624.0
601138.SH,20240430,24.5,22.9,25.3,19.95,22.77,1.73,0.076,3633778536.0,81969838424.0
601138.SH,20240329,22.77,19.05,26.98,19.05,18.69,4.08,0.2183,6457665776.0,152854133033.0
601138.SH,20240229,18.69,13.13,19.44,12.98,13.31,5.38,0.4042,3257000227.0,55312592518.0
601138.SH,20240131,13.31,15.0,15.22,12.63,15.12,-1.81,-0.1197,2499184642.0,34642613270.0
601138.SH,20231229,15.12,15.05,15.83,13.75,15.1,0.02,0.0013,1673636388.0,24898034359.0
601138.SH,20231130,15.1,14.76,16.83,14.49,14.72,0.38,0.0258,2091860951.0,32500343224.0
601138.SH,20231031,14.72,19.47,19.65,13.24,19.7,-4.98,-0.2528,1985670001.0,31321365709.0
601138.SH,20230928,19.7,21.79,21.99,17.94,21.91,-2.21,-0.1009,2042277872.0,39693418432.0
601138.SH,20230831,21.91,22.2,26.0,19.86,22.33,-0.42,-0.0188,3538604833.0,77757685326.0
601138.SH,20230731,22.33,25.4,27.26,21.68,25.2,-2.87,-0.1139,2966582033.0,71385763953.0
601138.SH,20230630,25.2,17.6,26.47,17.52,18.05,7.15,0.3961,3463650542.0,75715923911.0
601138.SH,20230531,18.05,15.98,18.58,14.16,16.12,1.93,0.1197,3877250727.0,61807055397.0
601138.SH,20230428,16.12,17.09,19.87,15.83,17.22,-1.1,-0.0639,4005756857.0,71359838094.0
601138.SH,20230331,17.22,9.61,17.99,9.61,9.6,7.62,0.7938,4866954728.0,70481004585.0
601138.SH,20230228,9.6,9.54,10.22,9.2,9.51,0.09,0.0095,582210513.0,5661287403.0
601138.SH,20230131,9.51,9.14,9.74,9.04,9.18,0.33,0.0359,246762476.0,2336088044.0
