ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
603803.SH,20260708,11.1,11.6,10.9,11.2,11.02,0.18,1.6334,190761.48,213938.805
603803.SH,20260707,11.02,11.45,10.8,11.02,11.33,-0.31,-2.7361,136086.0,151863.252
603803.SH,20260706,11.09,11.63,10.72,11.33,11.17,0.16,1.4324,199140.96,223162.376
603803.SH,20260703,11.27,11.8,11.0,11.17,11.08,0.09,0.8123,154605.72,175354.035
603803.SH,20260702,11.34,11.59,11.05,11.08,11.57,-0.49,-4.2351,127269.72,143921.444
603803.SH,20260701,11.74,12.04,11.55,11.57,11.74,-0.17,-1.448,150914.91,177366.757
603803.SH,20260630,11.02,11.86,11.02,11.74,11.12,0.62,5.5755,161809.26,188179.569
603803.SH,20260629,11.44,11.44,10.55,11.12,11.46,-0.34,-2.9668,197840.89,217707.549
603803.SH,20260626,12.03,12.03,11.31,11.46,12.2,-0.74,-6.0656,206102.83,238965.734
603803.SH,20260625,12.66,12.76,12.12,12.2,12.66,-0.46,-3.6335,188301.93,231789.718
603803.SH,20260624,12.46,12.78,12.3,12.66,12.64,0.02,0.1582,165846.85,208543.296
603803.SH,20260623,12.85,13.03,12.52,12.64,12.87,-0.23,-1.7871,177377.17,226232.909
603803.SH,20260622,13.1,13.19,12.48,12.87,13.03,-0.16,-1.2279,262455.82,336610.844
603803.SH,20260618,12.97,13.23,12.69,13.03,12.89,0.14,1.0861,248222.96,321585.344
603803.SH,20260617,13.3,13.3,12.69,12.89,13.33,-0.44,-3.3008,381167.31,492030.429
603803.SH,20260616,12.12,13.33,12.06,13.33,12.12,1.21,9.9835,328347.44,425371.995
603803.SH,20260615,11.6,12.19,11.52,12.12,11.5,0.62,5.3913,175642.77,210324.337
603803.SH,20260612,11.84,11.88,11.37,11.5,11.6,-0.1,-0.8621,146874.52,171193.688
603803.SH,20260611,11.77,11.89,11.48,11.6,11.9,-0.3,-2.521,157174.16,182831.234
603803.SH,20260610,12.2,12.26,11.72,11.9,12.4,-0.5,-4.0323,189392.91,226094.622
603803.SH,20260609,12.45,12.5,12.15,12.4,12.29,0.11,0.895,163654.76,202050.168
603803.SH,20260608,12.3,12.83,12.07,12.29,13.1,-0.81,-6.1832,232306.84,289448.092
603803.SH,20260605,12.8,14.0,12.79,13.1,12.96,0.14,1.0802,292231.8,389844.863
603803.SH,20260604,12.85,13.35,12.78,12.96,13.33,-0.37,-2.7757,258071.35,336577.792
603803.SH,20260603,13.55,13.86,13.22,13.33,13.35,-0.02,-0.1498,327038.0,445297.935
603803.SH,20260602,13.26,13.88,13.12,13.35,13.29,0.06,0.4515,252714.36,338986.36
603803.SH,20260601,13.44,13.6,13.19,13.29,13.5,-0.21,-1.5556,157181.0,210377.972
603803.SH,20260529,14.24,14.41,13.35,13.5,14.05,-0.55,-3.9146,250246.09,346600.901
603803.SH,20260528,13.32,14.22,12.99,14.05,13.36,0.69,5.1647,303963.57,414266.683
603803.SH,20260527,14.28,14.28,13.22,13.36,14.24,-0.88,-6.1798,248851.36,338333.986
603803.SH,20260526,14.62,14.63,13.93,14.24,14.86,-0.62,-4.1723,234043.71,332830.484
603803.SH,20260525,15.07,15.11,14.51,14.86,15.07,-0.21,-1.3935,237363.61,350378.982
603803.SH,20260522,14.98,15.55,14.87,15.07,14.71,0.36,2.4473,264082.18,399295.373
603803.SH,20260521,15.89,16.2,14.62,14.71,15.88,-1.17,-7.3678,310007.95,476897.803
603803.SH,20260520,15.71,16.35,15.11,15.88,15.87,0.01,0.063,344332.19,546566.131
