ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
000811.SZ,20260507,117832,30853.61,101391,26560.83,127625,33415.91,125867,32963.59,105901,27744.26,112280,29397.6,41311,10800.9,53132,13892.67,-53857,-14019.36
000811.SZ,20260506,123819,33023.34,118299,31572.04,134562,35861.3,155635,41545.72,158202,42236.9,171048,45753.45,130419,35029.09,102019,27279.42,53567,14460.98
000811.SZ,20260430,88587,22067.55,107411,26785.08,153457,38240.16,125425,31285.51,118169,29454.84,141679,35294.07,68903,17197.74,54602,13595.64,34156,8565.03
000811.SZ,20260429,115618,27749.79,127183,30624.43,143927,34601.0,152367,36625.36,153492,36928.73,121557,29235.13,44678,10768.26,56608,13562.85,-9220,-2181.6
000811.SZ,20260428,166895,40212.62,204597,49391.3,256309,62161.49,236993,57423.14,202156,48849.85,179264,43379.6,109482,26639.09,113988,27669.01,66536,16355.96
000811.SZ,20260427,126125,28754.37,194381,44359.92,173255,39541.02,160124,36543.89,163516,37373.82,134050,30603.39,88712,20261.65,63054,14423.66,-3408,-720.66
000811.SZ,20260424,101106,22422.1,120016,26643.72,98242,21812.68,109677,24348.39,102230,22698.74,93258,20687.36,79516,17637.69,58143,12891.74,-77981,-17226.81
000811.SZ,20260423,238713,52934.83,179995,40000.23,232497,51682.05,242576,53899.97,205759,45910.82,200507,44686.91,75237,16753.11,129127,28693.71,12768,2866.48
000811.SZ,20260422,113991,24688.46,176604,38379.96,148845,32273.54,215160,46892.3,189759,41365.79,203880,44567.55,274939,60662.72,131888,29150.71,-21620,-5194.13
000811.SZ,20260421,106634,21096.8,143081,28448.94,116096,23029.23,135171,26802.08,131012,26009.0,93150,18483.15,45091,9024.0,27432,5424.86,60080,12045.85
000811.SZ,20260420,107385,20912.64,116956,22815.96,95815,18689.85,90775,17708.32,64601,12615.7,63828,12442.79,22766,4442.18,19007,3693.3,-6113,-1173.33
000811.SZ,20260417,69624,13398.02,91992,17716.89,79345,15277.53,65130,12540.55,49383,9514.88,40458,7786.99,11431,2203.46,12203,2349.44,-12691,-2427.39
000811.SZ,20260416,124246,23651.46,122831,23396.56,93969,17888.35,102319,19461.4,59611,11350.16,59712,11365.62,15947,3030.54,8911,1696.92,42464,8100.17
000811.SZ,20260415,115632,21974.17,134085,25526.99,96541,18390.5,99717,19020.0,69658,13313.39,55564,10585.56,17684,3380.44,10149,1925.94,-11765,-2211.28
000811.SZ,20260414,98231,18334.38,112618,21031.64,95741,17881.52,74965,13997.66,63760,11911.84,68733,12832.53,18392,3425.2,19808,3691.1,-23520,-4349.66
000811.SZ,20260413,82196,15199.43,78725,14576.74,89776,16613.97,60908,11268.29,46023,8514.91,70415,13008.19,14443,2670.99,22390,4146.09,17278,3201.96
