ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
600938.SH,20260630,27.15,34.53,37.2,26.65,34.4,-7.25,-0.2108,1175555865.0,37372696813.0
600938.SH,20260529,34.4,39.0,39.11,33.63,39.99,-5.59,-0.1398,810445678.0,29321586715.0
600938.SH,20260430,39.99,39.09,40.52,36.28,40.0,-0.01,-0.0003,1219179571.0,46616202780.0
600938.SH,20260331,40.0,39.46,44.54,37.9,35.87,4.13,0.1151,2758021143.0,114701625576.0
600938.SH,20260227,35.87,33.85,37.3,32.72,35.52,0.35,0.0099,706681008.0,24716571517.0
600938.SH,20260130,35.52,30.36,36.9,28.29,30.18,5.34,0.1769,1382362558.0,43607733949.0
600938.SH,20251231,30.18,27.99,30.36,27.35,27.79,2.39,0.086,787552122.0,22461843010.0
600938.SH,20251128,27.79,27.14,30.07,27.14,27.11,0.68,0.0251,821677683.0,23515821530.0
600938.SH,20251031,27.11,26.01,27.95,25.5,26.13,0.98,0.0375,801682091.0,21462650861.0
600938.SH,20250930,26.13,25.69,26.9,25.41,25.68,0.45,0.0175,981621051.0,25690606436.0
600938.SH,20250829,25.68,26.03,26.38,25.44,26.16,-0.48,-0.0183,791453452.0,20441154007.0
600938.SH,20250731,26.16,26.11,27.18,25.66,26.11,0.05,0.0019,792313924.0,20756166149.0
600938.SH,20250630,26.11,25.97,27.86,25.77,25.79,0.32,0.0124,821358972.0,21966752612.0
600938.SH,20250530,25.79,24.84,26.1,24.54,25.02,0.77,0.0308,587504306.0,14902144744.0
600938.SH,20250430,25.02,26.27,26.63,23.11,25.97,-0.95,-0.0366,809578956.0,20050365124.0
600938.SH,20250331,25.97,25.95,26.64,24.3,25.85,0.12,0.0046,830826758.0,21257013550.0
600938.SH,20250228,25.85,27.3,27.56,25.2,27.51,-1.66,-0.0603,770603306.0,20381496778.0
600938.SH,20250127,27.51,29.56,29.72,26.91,29.51,-2.0,-0.0678,739723485.0,21104051607.0
600938.SH,20241231,29.51,26.28,29.81,26.03,26.18,3.33,0.1272,990006642.0,27602104975.0
600938.SH,20241129,26.18,26.69,27.3,25.44,26.41,-0.23,-0.0087,1081057400.0,28608832669.0
600938.SH,20241031,26.41,33.06,33.06,26.3,30.05,-3.64,-0.1211,1008376013.0,29244882342.0
600938.SH,20240930,30.05,28.81,30.34,24.28,29.36,0.69,0.0235,927269510.0,25241196763.0
600938.SH,20240830,29.36,29.3,29.97,26.4,28.82,0.54,0.0187,845156982.0,23949275181.0
600938.SH,20240731,28.82,32.91,35.62,27.8,33.0,-4.18,-0.1267,1194781207.0,38293572102.0
600938.SH,20240628,33.0,29.5,33.0,29.0,29.6,3.4,0.1149,956041403.0,29651033437.0
600938.SH,20240531,29.6,29.24,30.53,27.65,29.92,-0.32,-0.0107,827855531.0,24069574652.0
600938.SH,20240430,29.92,29.28,31.1,27.96,29.23,0.69,0.0236,1100141898.0,32504304375.0
600938.SH,20240329,29.23,25.09,30.88,25.03,25.27,3.96,0.1567,1315042416.0,36893563822.0
600938.SH,20240229,25.27,22.75,25.99,21.92,22.94,2.33,0.1016,764702741.0,18430632306.0
600938.SH,20240131,22.94,20.97,23.49,19.88,20.97,1.97,0.0939,753408739.0,16159680868.0
600938.SH,20231229,20.97,19.7,21.08,19.0,19.88,1.09,0.0548,631385366.0,12572855765.0
600938.SH,20231130,19.88,19.38,19.9,18.53,19.5,0.38,0.0195,622890502.0,11927014048.0
600938.SH,20231031,19.5,20.49,21.15,19.29,21.14,-1.64,-0.0776,605530512.0,12270479297.0
600938.SH,20230928,21.14,19.05,21.33,19.05,19.0,2.14,0.1126,771380143.0,15491215840.0
600938.SH,20230831,19.0,18.85,19.45,18.0,18.78,0.22,0.0117,581463621.0,10907870638.0
600938.SH,20230731,18.78,18.13,19.8,18.12,18.12,0.66,0.0364,504075401.0,9557580411.0
600938.SH,20230630,18.12,17.47,18.78,17.39,17.55,0.57,0.0325,559589490.0,10144456784.0
600938.SH,20230531,17.55,18.63,20.59,17.45,19.33,-1.78,-0.0921,977735897.0,18495646753.0
600938.SH,20230428,19.33,17.57,20.15,17.33,17.04,2.29,0.1344,1440136880.0,26857126412.0
600938.SH,20230331,17.04,15.99,18.92,15.98,15.97,1.07,0.067,1841853840.0,31879801776.0
600938.SH,20230228,15.97,15.96,16.28,15.65,15.89,0.08,0.005,610315212.0,9756430894.0
600938.SH,20230131,15.89,15.21,16.48,15.12,15.2,0.69,0.0454,536984751.0,8426857614.0
