ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
603259.SH,20260630,124.51,101.63,126.8,88.32,101.6,22.91,0.2255,1176387334.0,125234252857.0
603259.SH,20260529,101.6,111.63,113.16,99.44,109.55,-7.95,-0.0726,779687157.0,82319059671.0
603259.SH,20260430,109.55,100.06,114.5,97.61,98.1,11.45,0.1167,949109270.0,98906130949.0
603259.SH,20260331,98.1,96.1,100.21,87.09,98.01,0.09,0.0009,758355776.0,70968033497.0
603259.SH,20260227,98.01,95.21,106.58,92.43,95.2,2.81,0.0295,464445077.0,46047820184.0
603259.SH,20260130,95.2,90.85,106.99,90.85,90.64,4.56,0.0503,979608820.0,97216228444.0
603259.SH,20251231,90.64,91.39,95.66,87.18,91.19,-0.55,-0.006,786875848.0,71951313273.0
603259.SH,20251128,91.19,99.43,99.87,90.5,99.4,-8.21,-0.0826,710901677.0,66842310172.0
603259.SH,20251031,99.4,112.03,113.97,94.85,112.03,-12.63,-0.1127,868922757.0,88660581882.0
603259.SH,20250930,112.03,104.2,115.79,97.55,103.3,8.73,0.0845,1409777368.0,150923240252.0
603259.SH,20250829,103.3,95.59,103.96,89.0,96.27,7.03,0.073,1427133711.0,135425369671.0
603259.SH,20250731,96.27,69.11,102.49,68.9,69.55,26.72,0.3842,1106691954.0,93162016822.0
603259.SH,20250630,69.55,63.83,69.94,63.5,63.51,6.04,0.0951,623180410.0,41272527493.0
603259.SH,20250530,63.51,60.99,64.73,57.92,59.17,4.34,0.0733,619675102.0,37895470673.0
603259.SH,20250430,59.17,67.7,70.0,48.48,67.32,-8.15,-0.1211,1094167021.0,60922186930.0
603259.SH,20250331,67.32,61.44,70.68,59.52,61.13,6.19,0.1013,744873451.0,48729385848.0
603259.SH,20250228,61.13,55.9,69.25,55.28,55.36,5.77,0.1042,884731019.0,54554484844.0
603259.SH,20250127,55.36,55.03,57.0,51.13,55.04,0.32,0.0058,543585178.0,29427104384.0
603259.SH,20241231,55.04,50.01,60.74,49.7,50.14,4.9,0.0977,1010106459.0,56615949324.0
603259.SH,20241129,50.14,51.7,61.0,48.55,52.0,-1.86,-0.0358,1187088783.0,64116795431.0
603259.SH,20241031,52.0,57.6,59.5,47.78,52.36,-0.36,-0.0069,1662916623.0,88392143727.0
603259.SH,20240930,52.36,39.05,52.36,36.86,39.18,13.18,0.3364,1200375019.0,51153723095.0
603259.SH,20240830,39.18,42.58,43.81,37.31,42.54,-3.36,-0.079,771726000.0,31570082178.0
603259.SH,20240731,42.54,39.2,42.68,36.36,39.19,3.35,0.0855,891783057.0,34977795239.0
603259.SH,20240628,39.19,42.17,46.12,39.09,42.11,-2.92,-0.0693,1023733194.0,43818403238.0
603259.SH,20240531,42.11,44.44,48.68,41.52,43.67,-1.56,-0.0357,1434248023.0,64630827785.0
603259.SH,20240430,43.67,46.18,47.89,41.17,46.18,-2.51,-0.0544,1750037051.0,76962548127.0
603259.SH,20240329,46.18,54.3,60.52,45.88,54.48,-8.3,-0.1523,2340952772.0,122173190641.0
603259.SH,20240229,54.48,54.56,57.43,45.2,54.2,0.28,0.0052,1375456138.0,71983446008.0
603259.SH,20240131,54.2,72.95,75.38,53.9,72.76,-18.56,-0.2551,682448405.0,45340068357.0
603259.SH,20231229,72.76,82.6,83.3,71.05,82.6,-9.84,-0.1191,379676302.0,28454567015.0
603259.SH,20231130,82.6,86.49,92.6,82.22,86.51,-3.91,-0.0452,334323871.0,28968066848.0
603259.SH,20231031,86.51,86.49,93.56,82.61,86.18,0.33,0.0038,356121502.0,31024724396.0
603259.SH,20230928,86.18,81.5,89.09,75.54,81.5,4.68,0.0574,335702474.0,27146163226.0
603259.SH,20230831,81.5,74.78,83.45,71.67,71.67,9.83,0.1372,583725590.0,45123380565.0
603259.SH,20230731,71.67,62.32,73.8,61.89,62.31,9.36,0.1502,415289504.0,27826899957.0
603259.SH,20230630,62.31,64.5,72.45,61.24,65.0,-2.69,-0.0414,506680763.0,33656477900.0
603259.SH,20230531,65.0,67.71,70.45,64.12,67.53,-2.53,-0.0375,398552084.0,26806894409.0
603259.SH,20230428,67.53,79.18,88.83,66.4,79.5,-11.97,-0.1506,651823516.0,50837965751.0
603259.SH,20230331,79.5,82.35,85.54,72.79,82.68,-3.18,-0.0385,567979818.0,45337330513.0
603259.SH,20230228,82.68,93.35,97.43,81.56,93.25,-10.57,-0.1134,319513401.0,28146315265.0
603259.SH,20230131,93.25,80.86,100.0,79.41,81.0,12.25,0.1512,387005093.0,35564398249.0
