ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
002171.SZ,20260708,324350,39193.87,213000,25771.88,284656,34428.05,298589,36094.5,172668,20851.39,238527,28813.78,91019,10948.8,122577,14741.97,-108285,-13125.42
002171.SZ,20260707,209262,26829.99,210826,27093.11,227995,29289.68,213018,27349.75,142858,18357.66,155914,20001.29,39356,5059.5,39712,5092.67,8411,1171.45
002171.SZ,20260706,306240,39400.03,222509,28727.59,250219,32307.26,267948,34565.53,185553,23967.36,223854,28859.32,55630,7179.87,83332,10702.08,-87419,-11181.34
002171.SZ,20260703,396735,52962.74,254193,33978.25,359825,48101.94,338880,45321.74,221500,29562.11,316144,42189.96,65102,8677.09,133945,17813.92,-250126,-33295.32
002171.SZ,20260702,359587,49805.23,347519,48334.9,411659,57111.91,388427,53883.33,331746,46134.25,335672,46528.08,100358,13979.56,131732,18284.65,7288,1124.33
002171.SZ,20260701,462157,62531.01,460996,62784.59,487977,66289.92,531276,72213.44,374951,51051.95,358374,48662.14,212287,28990.11,186725,25202.82,-66626,-8595.64
002171.SZ,20260630,368015,49242.88,304827,40803.84,367756,49212.99,353457,47272.02,240189,32131.02,314326,42053.9,86466,11570.36,89815,12027.49,46569,6406.82
002171.SZ,20260629,499962,67943.04,373524,50893.98,534535,72939.86,519140,70811.59,386363,52591.76,444227,60358.91,154807,21007.21,238775,32417.38,-74181,-9983.39
002171.SZ,20260626,565859,84270.1,361034,53849.7,544111,81109.9,536170,79856.85,345069,51419.75,465751,69282.09,143309,21233.72,235395,35044.82,-311755,-46419.6
002171.SZ,20260625,523496,79511.77,533735,81348.87,650008,98770.12,651113,98902.77,500064,75978.68,489686,74211.79,212926,32208.75,211960,32005.89,121828,19161.55
002171.SZ,20260624,494297,73346.59,475418,70683.26,586731,87086.31,563073,83486.14,440842,65412.25,436158,64678.15,182674,27147.25,229896,34144.85,25064,3872.96
002171.SZ,20260623,805143,123562.54,549001,84215.95,745246,114375.01,735621,112646.56,499458,76547.68,582037,89142.94,198961,30270.32,382150,58750.1,-303910,-46835.43
002171.SZ,20260622,668569,106679.91,571793,91356.39,768927,122704.83,759390,121252.88,558766,89242.82,628042,100220.17,320639,51192.69,357675,56990.81,85423,14291.76
002171.SZ,20260618,564766,86153.92,524929,80290.32,680133,103834.27,697686,106632.98,580848,88856.81,562391,85883.03,295163,45065.89,335905,51104.56,21685,3899.15
002171.SZ,20260617,587182,85206.98,665842,97229.88,781483,113438.42,841366,122677.27,569552,83036.89,595854,86731.37,459978,67899.85,295132,42943.63,177348,27202.25
002171.SZ,20260616,506713,72118.8,532887,75824.79,643697,91545.17,688747,97975.79,488072,69356.36,490534,69695.54,238374,33895.16,164688,23419.37,73440,10526.07
002171.SZ,20260615,496492,68467.48,429047,59236.27,646421,89192.67,612998,84590.13,456948,63037.72,489021,67492.63,151276,20894.64,220072,30273.48,-72455,-9785.74
002171.SZ,20260612,399369,53367.98,470944,62989.31,572794,76575.06,599983,80311.34,479782,64197.49,423467,56593.77,216887,29053.92,174439,23300.03,133029,18065.07
002171.SZ,20260611,288092,37172.18,295423,38206.11,349309,45128.01,358183,46253.3,281708,36408.23,271908,35122.71,113281,14670.4,106876,13796.7,55564,7343.52
002171.SZ,20260610,371352,47794.7,265776,34205.96,362201,46614.77,341374,43945.92,234946,30236.31,260846,33545.08,70830,9118.78,171333,22067.59,-240460,-30968.82
002171.SZ,20260609,417407,55223.48,417473,55311.67,528948,70075.8,505864,67005.94,356436,47225.29,351153,46476.52,151707,20131.57,180008,23862.01,-6551,-524.51
002171.SZ,20260608,417311,54108.75,441231,57325.92,492189,63867.94,542594,70423.35,366677,47635.02,353472,45845.5,184025,23882.72,122906,15899.66,23644,3423.94
002171.SZ,20260605,423732,54958.32,494545,64243.55,492244,63873.66,480738,62383.8,374127,48587.1,333918,43330.66,162521,21156.09,143423,18617.16,-57518,-7261.31
002171.SZ,20260604,473075,59936.15,380053,48229.69,479884,60867.52,460717,58388.45,289515,36725.14,365538,46359.85,112474,14274.14,148640,18824.97,-159186,-20021.33
002171.SZ,20260603,274264,35326.04,518792,67161.11,392437,50485.85,560299,72530.67,520878,67100.17,459258,59412.42,589725,77186.47,238955,30994.33,-87624,-12103.67
002171.SZ,20260602,181211,21568.19,185785,22142.34,205425,24468.35,211940,25253.58,164112,19571.5,158670,18898.68,47204,5638.41,41558,4951.84,34977,4250.16
002171.SZ,20260601,178924,21198.05,137725,16341.25,177231,21013.25,179562,21304.05,135273,16060.75,124493,14766.28,15794,1879.92,65442,7740.38,-60949,-7173.22
002171.SZ,20260529,304737,37038.73,298552,36346.66,333104,40569.68,327392,39868.2,235653,28712.64,244843,29839.59,78444,9596.86,81151,9863.46,-127049,-15373.28
002171.SZ,20260528,226512,27266.87,315763,38077.24,282020,33937.7,285311,34355.98,224813,27089.05,199330,23977.28,116635,14087.69,49576,5970.82,131413,15895.24
