ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
603538.SH,20260703,38.81,33.0,42.7,31.64,32.08,6.73,0.2098,150340375.0,5479962578.0
603538.SH,20260626,32.08,37.03,39.47,32.05,37.92,-5.84,-0.154,108599736.0,3904655624.0
603538.SH,20260618,37.92,38.0,39.2,37.01,38.4,-0.48,-0.0125,61770107.0,2350123422.0
603538.SH,20260612,38.4,39.01,40.79,36.87,39.66,-1.26,-0.0318,100520760.0,3874184215.0
603538.SH,20260605,39.66,43.52,47.9,39.44,45.08,-5.42,-0.1202,134272936.0,5868287625.0
603538.SH,20260529,45.08,49.18,49.18,42.0,50.44,-5.36,-0.1063,183040462.0,8266767002.0
603538.SH,20260522,50.44,51.01,54.81,49.31,50.8,-0.36,-0.0071,180087604.0,9334872995.0
603538.SH,20260515,50.8,62.0,63.5,49.52,63.7,-12.9,-0.2025,250067970.0,13841735354.0
603538.SH,20260508,63.7,64.65,70.39,57.0,62.46,1.24,0.0199,194699950.0,12521158373.0
603538.SH,20260430,62.46,56.5,65.3,54.8,57.58,4.88,0.0848,232877231.0,13995546975.0
603538.SH,20260424,57.58,53.34,59.4,48.69,52.5,5.08,0.0968,283311499.0,15063768347.0
603538.SH,20260417,52.5,49.5,57.29,46.77,49.59,2.91,0.0587,328411297.0,17106836901.0
603538.SH,20260410,49.59,40.8,50.05,38.13,40.0,9.59,0.2398,272242057.0,12049353539.0
603538.SH,20260403,40.0,43.1,44.43,36.81,39.18,0.82,0.0209,366668475.0,15047068115.0
603538.SH,20260327,39.18,27.92,39.18,26.46,27.84,11.34,0.4073,144460360.0,4598718309.0
603538.SH,20260320,27.84,25.37,27.84,24.0,25.37,2.47,0.0974,144018977.0,3754128734.0
603538.SH,20260313,25.37,22.1,25.37,21.9,22.31,3.06,0.1372,63901694.0,1503703729.0
603538.SH,20260306,22.31,22.15,22.48,20.22,22.38,-0.07,-0.0031,40617179.0,878316830.0
603538.SH,20260227,22.38,21.29,22.46,21.22,21.18,1.2,0.0567,20500684.0,446015508.0
603538.SH,20260213,21.18,21.48,21.83,21.11,21.47,-0.29,-0.0135,16223025.0,346939075.0
603538.SH,20260206,21.47,21.21,21.67,20.21,21.32,0.15,0.007,26642538.0,558502440.0
603538.SH,20260130,21.32,22.21,22.8,21.0,22.2,-0.88,-0.0396,44116728.0,967938572.0
603538.SH,20260123,22.2,20.6,22.38,20.47,20.69,1.51,0.073,33903778.0,724259031.0
603538.SH,20260116,20.69,21.11,21.86,20.48,21.1,-0.41,-0.0194,37036981.0,782374336.0
603538.SH,20260109,21.1,19.24,21.22,19.2,19.24,1.86,0.0967,37308223.0,765748902.0
603538.SH,20251231,19.24,19.68,19.68,19.2,19.69,-0.45,-0.0229,10049737.0,194860525.0
603538.SH,20251226,19.69,19.95,19.96,19.6,19.9,-0.21,-0.0106,14435150.0,285380954.0
603538.SH,20251219,19.9,19.8,19.93,18.97,19.87,0.03,0.0015,16684842.0,325798208.0
603538.SH,20251212,19.87,20.07,20.78,19.8,20.09,-0.22,-0.011,18145309.0,367400381.0
603538.SH,20251205,20.09,20.12,20.42,19.72,20.14,-0.05,-0.0025,17832255.0,356483616.0
603538.SH,20251128,20.14,19.51,20.48,19.18,19.36,0.78,0.0403,19493160.0,388653316.0
