ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
300723.SZ,20260703,41.29,32.27,41.76,31.99,32.51,8.78,0.2701,118652627.0,4552175389.55
300723.SZ,20260626,32.51,33.0,36.76,31.37,33.42,-0.91,-0.0272,72459999.0,2487723120.75
300723.SZ,20260618,33.42,34.8,35.32,32.14,35.07,-1.65,-0.047,40118392.0,1349588658.39
300723.SZ,20260612,35.07,36.5,37.98,33.2,37.58,-2.51,-0.0668,50435331.0,1753988279.4
300723.SZ,20260605,37.58,43.0,44.44,36.65,43.91,-6.33,-0.1442,79817981.0,3208129606.75
300723.SZ,20260529,43.91,41.2,45.78,37.44,41.06,2.85,0.0694,98988933.0,4073203645.34
300723.SZ,20260522,41.06,40.49,41.39,37.6,40.09,0.97,0.0242,75807231.0,3007378117.17
300723.SZ,20260515,40.09,40.8,43.98,39.64,40.85,-0.76,-0.0186,84887136.0,3541398106.03
300723.SZ,20260508,40.85,40.5,45.48,40.19,41.45,-0.6,-0.0145,82565519.0,3503871932.95
300723.SZ,20260430,41.45,37.53,42.5,37.53,37.49,3.96,0.1056,106412090.0,4189777470.55
300723.SZ,20260424,37.49,36.21,39.22,33.4,36.58,0.91,0.0249,78230063.0,2827901376.24
300723.SZ,20260417,36.58,36.06,37.56,34.2,36.02,0.56,0.0155,90526192.0,3264507083.14
300723.SZ,20260410,36.02,36.01,38.5,35.01,36.54,-0.52,-0.0142,76739482.0,2801869443.91
300723.SZ,20260403,36.54,32.29,39.42,32.29,32.47,4.07,0.1253,123445791.0,4409442974.55
300723.SZ,20260327,32.47,30.89,33.19,29.31,31.31,1.16,0.037,44194472.0,1371908168.57
300723.SZ,20260320,31.31,32.12,33.88,31.31,32.25,-0.94,-0.0291,31589438.0,1030760217.25
300723.SZ,20260313,32.25,31.31,33.37,31.29,31.92,0.33,0.0103,30726002.0,998597732.25
300723.SZ,20260306,31.92,32.6,33.76,30.26,33.15,-1.23,-0.0371,37369352.0,1178381365.18
300723.SZ,20260227,33.15,33.68,33.69,32.45,33.29,-0.14,-0.0042,22813464.0,753867104.95
300723.SZ,20260213,33.29,34.5,34.79,33.2,33.88,-0.59,-0.0174,32735779.0,1112416161.77
300723.SZ,20260206,33.88,33.55,35.2,32.91,33.65,0.23,0.0068,33640475.0,1141870197.15
300723.SZ,20260130,33.65,36.58,37.5,33.3,36.4,-2.75,-0.0755,61000331.0,2157952182.99
300723.SZ,20260123,36.4,37.72,37.85,35.08,37.86,-1.46,-0.0386,56095031.0,2037394199.88
300723.SZ,20260116,37.86,37.09,45.88,36.33,37.36,0.5,0.0134,144209602.0,5877327571.45
300723.SZ,20260109,37.36,33.53,37.71,33.2,33.55,3.81,0.1136,62151679.0,2234015698.36
300723.SZ,20251231,33.55,34.51,34.78,33.48,34.79,-1.24,-0.0356,24785100.0,844327690.79
300723.SZ,20251226,34.79,35.68,38.47,34.48,35.6,-0.81,-0.0228,74580931.0,2672508811.78
300723.SZ,20251219,35.6,37.32,38.0,31.7,46.65,-11.05,-0.2369,132100802.0,4518609128.97
300723.SZ,20251212,46.65,48.0,49.8,45.58,48.01,-1.36,-0.0283,27380244.0,1308998008.55
300723.SZ,20251205,48.01,50.7,50.95,46.19,50.68,-2.67,-0.0527,37537600.0,1807100636.31
300723.SZ,20251128,50.68,48.2,56.0,48.2,48.44,2.24,0.0462,48777614.0,2562169347.87
300723.SZ,20251121,48.44,51.32,51.89,47.77,51.42,-2.98,-0.058,28489656.0,1415806943.82
300723.SZ,20251114,51.42,49.28,53.8,47.1,48.88,2.54,0.052,43816617.0,2212587824.68
300723.SZ,20251107,48.88,56.22,56.28,48.59,55.94,-7.06,-0.1262,46035836.0,2353245196.14
300723.SZ,20251031,55.94,52.18,56.88,50.24,52.22,3.72,0.0712,50297825.0,2672383776.48
300723.SZ,20251024,52.22,55.59,57.31,51.07,55.55,-3.33,-0.0599,55475672.0,2993960229.07
300723.SZ,20251017,55.55,56.0,62.5,52.66,58.28,-2.73,-0.0468,66385575.0,3782376353.12
300723.SZ,20251010,58.28,59.52,60.1,55.5,59.43,-1.15,-0.0194,20533565.0,1187519508.6
