ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
603538.SH,20260424,55.0,59.4,54.1,57.58,55.55,2.03,3.6544,593759.85,3397002.038
603538.SH,20260423,50.91,55.55,49.88,55.55,50.5,5.05,10.0,624542.59,3291295.602
603538.SH,20260422,51.5,54.0,48.69,50.5,52.53,-2.03,-3.8645,573052.88,2927346.161
603538.SH,20260421,51.28,54.23,50.5,52.53,51.41,1.12,2.1786,553560.44,2914467.039
603538.SH,20260420,53.34,53.51,50.75,51.41,52.5,-1.09,-2.0762,488199.23,2533657.507
603538.SH,20260417,56.0,56.19,52.3,52.5,56.0,-3.5,-6.25,589755.66,3161728.619
603538.SH,20260416,55.5,57.29,54.21,56.0,55.5,0.5,0.9009,657202.69,3660562.447
603538.SH,20260415,50.91,56.06,50.18,55.5,50.96,4.54,8.9089,699440.25,3752929.49
603538.SH,20260414,48.07,51.79,46.8,50.96,48.07,2.89,6.0121,642919.78,3186533.496
603538.SH,20260413,49.5,50.2,46.77,48.07,49.59,-1.52,-3.0651,694794.59,3345082.849
603538.SH,20260410,47.46,50.05,44.51,49.59,45.5,4.09,8.989,905061.48,4310800.423
603538.SH,20260409,46.5,47.56,39.97,45.5,43.24,2.26,5.2266,992019.09,4381780.191
603538.SH,20260408,43.24,43.24,43.24,43.24,39.31,3.93,9.9975,168674.33,729347.803
603538.SH,20260407,40.8,42.77,38.13,39.31,40.0,-0.69,-1.725,656665.67,2627425.122
603538.SH,20260403,40.2,44.43,40.0,40.0,42.32,-2.32,-5.482,896797.23,3819879.919
603538.SH,20260402,38.51,43.77,37.72,42.32,39.79,2.53,6.3584,947048.66,3905407.481
603538.SH,20260401,40.9,41.72,36.81,39.79,40.9,-1.11,-2.7139,875325.41,3427266.121
603538.SH,20260331,43.97,43.99,39.02,40.9,43.1,-2.2,-5.1044,858450.24,3510838.044
603538.SH,20260330,43.1,43.1,42.4,43.1,39.18,3.92,10.0051,89063.21,383676.55
603538.SH,20260327,37.94,39.18,37.17,39.18,35.62,3.56,9.9944,212181.7,819590.153
603538.SH,20260326,33.67,35.62,33.67,35.62,32.38,3.24,10.0062,287843.49,1013602.04
603538.SH,20260325,31.56,32.38,31.1,32.38,29.44,2.94,9.9864,291690.73,939005.756
603538.SH,20260324,27.7,29.44,27.34,29.44,26.76,2.68,10.0149,189040.27,546583.598
603538.SH,20260323,27.92,29.45,26.46,26.76,27.84,-1.08,-3.8793,463847.41,1279936.762
603538.SH,20260320,26.88,27.84,26.01,27.84,25.31,2.53,9.996,307429.19,846766.043
603538.SH,20260319,25.8,25.97,24.0,25.31,26.36,-1.05,-3.9833,202659.53,511852.107
603538.SH,20260318,26.13,26.9,25.41,26.36,26.36,0.0,0.0,278023.18,727468.291
603538.SH,20260317,25.1,26.75,24.55,26.36,25.13,1.23,4.8945,336168.44,863868.956
603538.SH,20260316,25.37,26.1,24.67,25.13,25.37,-0.24,-0.946,315909.43,804173.337
603538.SH,20260313,23.08,25.37,22.58,25.37,23.06,2.31,10.0173,227270.93,556436.233
603538.SH,20260312,23.19,23.45,22.89,23.06,23.4,-0.34,-1.453,64001.37,147843.239
603538.SH,20260311,23.23,23.57,23.08,23.4,23.27,0.13,0.5587,108203.6,251792.747
603538.SH,20260310,22.68,23.68,22.45,23.27,22.58,0.69,3.0558,120723.81,279999.195
603538.SH,20260309,22.1,22.97,21.9,22.58,22.31,0.27,1.2102,118817.23,267632.315
603538.SH,20260306,20.59,22.48,20.43,22.31,20.58,1.73,8.4062,154944.46,342517.708
603538.SH,20260305,20.73,20.95,20.32,20.58,20.32,0.26,1.2795,46077.06,94873.251
603538.SH,20260304,20.74,21.05,20.22,20.32,20.93,-0.61,-2.9145,52980.53,108766.766
603538.SH,20260303,22.09,22.24,20.87,20.93,22.09,-1.16,-5.2512,78626.2,169157.697
603538.SH,20260302,22.15,22.44,21.98,22.09,22.38,-0.29,-1.2958,73543.54,163001.408
603538.SH,20260227,21.4,22.46,21.35,22.38,21.43,0.95,4.433,103580.74,228353.727
603538.SH,20260226,21.51,21.66,21.28,21.43,21.51,-0.08,-0.3719,41743.59,89488.753
