ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
601099.SH,20260708,3.37,3.42,3.36,3.39,3.39,0.0,0.0,640310.17,217058.854
601099.SH,20260707,3.47,3.47,3.38,3.39,3.48,-0.09,-2.5862,995195.77,339607.891
601099.SH,20260706,3.48,3.51,3.44,3.48,3.47,0.01,0.2882,1084592.68,376101.757
601099.SH,20260703,3.49,3.51,3.42,3.47,3.48,-0.01,-0.2874,1292592.6,446761.564
601099.SH,20260702,3.5,3.56,3.46,3.48,3.53,-0.05,-1.4164,1834898.33,640564.889
601099.SH,20260701,3.38,3.58,3.38,3.53,3.37,0.16,4.7478,2850776.74,1001157.277
601099.SH,20260630,3.35,3.4,3.3,3.37,3.35,0.02,0.597,977937.53,327791.366
601099.SH,20260629,3.36,3.4,3.28,3.35,3.37,-0.02,-0.5935,1215238.04,406271.683
601099.SH,20260626,3.49,3.53,3.34,3.37,3.53,-0.16,-4.5326,2113779.13,720323.34
601099.SH,20260625,3.38,3.53,3.36,3.53,3.39,0.14,4.1298,2779502.38,962187.81
601099.SH,20260624,3.46,3.54,3.36,3.39,3.51,-0.12,-3.4188,2272047.17,777182.657
601099.SH,20260623,3.39,3.68,3.37,3.51,3.42,0.09,2.6316,3851121.48,1367510.731
601099.SH,20260622,3.19,3.44,3.18,3.42,3.22,0.2,6.2112,2418072.26,804018.124
601099.SH,20260618,3.33,3.34,3.21,3.22,3.34,-0.12,-3.5928,1122783.92,365825.542
601099.SH,20260617,3.33,3.4,3.32,3.34,3.34,0.0,0.0,1096141.71,367035.36
601099.SH,20260616,3.34,3.37,3.29,3.34,3.35,-0.01,-0.2985,1146107.46,382457.668
601099.SH,20260615,3.27,3.45,3.26,3.35,3.26,0.09,2.7607,2104189.03,708762.473
601099.SH,20260612,3.17,3.27,3.15,3.26,3.15,0.11,3.4921,1537465.85,496244.014
601099.SH,20260611,3.2,3.24,3.12,3.15,3.22,-0.07,-2.1739,969263.37,307015.052
601099.SH,20260610,3.16,3.26,3.15,3.22,3.17,0.05,1.5773,1416148.71,456169.342
601099.SH,20260609,3.16,3.19,3.13,3.17,3.16,0.01,0.3165,911182.63,287853.335
601099.SH,20260608,3.2,3.24,3.12,3.16,3.24,-0.08,-2.4691,1068219.97,339712.587
601099.SH,20260605,3.24,3.27,3.22,3.24,3.25,-0.01,-0.3077,897838.0,291522.237
601099.SH,20260604,3.28,3.3,3.22,3.25,3.3,-0.05,-1.5152,1061346.84,345545.623
601099.SH,20260603,3.35,3.36,3.29,3.3,3.36,-0.06,-1.7857,1097551.16,365143.309
601099.SH,20260602,3.39,3.4,3.33,3.36,3.39,-0.03,-0.885,900320.74,302591.601
601099.SH,20260601,3.36,3.4,3.33,3.39,3.36,0.03,0.8929,948036.84,320041.369
601099.SH,20260529,3.34,3.41,3.34,3.36,3.35,0.01,0.2985,1155510.24,390263.157
601099.SH,20260528,3.42,3.43,3.31,3.35,3.42,-0.07,-2.0468,1193308.37,399767.785
601099.SH,20260527,3.47,3.53,3.41,3.42,3.49,-0.07,-2.0057,1102040.78,381368.57
601099.SH,20260526,3.49,3.55,3.44,3.49,3.5,-0.01,-0.2857,1123524.84,393427.929
601099.SH,20260525,3.5,3.54,3.46,3.5,3.5,0.0,0.0,950233.56,331635.336
601099.SH,20260522,3.55,3.57,3.46,3.5,3.54,-0.04,-1.1299,1235978.62,431951.079
601099.SH,20260521,3.56,3.69,3.54,3.54,3.54,0.0,0.0,2099060.47,761982.749
601099.SH,20260520,3.59,3.6,3.53,3.54,3.61,-0.07,-1.9391,907783.87,322621.632
601099.SH,20260519,3.58,3.62,3.56,3.61,3.57,0.04,1.1204,870186.75,312488.159
601099.SH,20260518,3.56,3.6,3.55,3.57,3.58,-0.01,-0.2793,845404.29,301660.629
601099.SH,20260515,3.64,3.66,3.56,3.58,3.64,-0.06,-1.6484,1213445.58,438268.53
601099.SH,20260514,3.75,3.77,3.64,3.64,3.76,-0.12,-3.1915,1378614.83,509542.836
601099.SH,20260513,3.75,3.77,3.71,3.76,3.76,0.0,0.0,1157917.84,432662.716
601099.SH,20260512,3.78,3.81,3.73,3.76,3.78,-0.02,-0.5291,1323216.26,499647.13
601099.SH,20260511,3.72,3.8,3.7,3.78,3.73,0.05,1.3405,1498929.2,562702.347
601099.SH,20260508,3.75,3.77,3.72,3.73,3.76,-0.03,-0.7979,924839.23,345796.515
601099.SH,20260507,3.78,3.79,3.73,3.76,3.75,0.01,0.2667,1018444.66,382458.67
