ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
002294.SZ,20260708,38.02,38.85,35.8,36.0,38.71,-2.71,-7.0008,481433.55,1784472.51319
002294.SZ,20260707,39.69,39.79,36.73,38.71,39.83,-1.12,-2.812,632635.37,2426292.67843
002294.SZ,20260706,40.0,44.0,39.0,39.83,40.08,-0.25,-0.6238,798660.13,3305309.25472
002294.SZ,20260703,37.0,40.08,36.52,40.08,36.44,3.64,9.989,648772.82,2505207.34622
002294.SZ,20260702,34.48,36.84,34.26,36.44,34.2,2.24,6.5497,639270.32,2292188.8332
002294.SZ,20260701,31.88,34.53,30.81,34.2,31.89,2.31,7.2437,475617.39,1569190.57357
002294.SZ,20260630,32.95,32.97,31.71,31.89,32.9,-1.01,-3.0699,309828.64,994860.18618
002294.SZ,20260629,29.96,33.17,29.44,32.9,30.15,2.75,9.1211,409134.64,1316233.06903
002294.SZ,20260626,31.29,31.8,30.08,30.15,31.35,-1.2,-3.8278,169031.33,518752.14835
002294.SZ,20260625,31.03,31.67,29.94,31.35,31.41,-0.06,-0.191,225320.72,692983.77895
002294.SZ,20260624,31.22,32.18,30.66,31.41,31.0,0.41,1.3226,235233.14,742990.54589
002294.SZ,20260623,30.8,32.11,30.62,31.0,30.78,0.22,0.7147,206050.81,647464.7389
002294.SZ,20260622,30.01,30.8,29.25,30.78,30.38,0.4,1.3167,193497.45,578555.90333
002294.SZ,20260618,30.23,30.96,29.9,30.38,30.16,0.22,0.7294,179823.38,547968.6212
002294.SZ,20260617,30.21,30.24,29.85,30.16,30.35,-0.19,-0.626,136746.23,410824.36308
002294.SZ,20260616,31.2,31.24,30.17,30.35,31.32,-0.97,-3.0971,211560.55,643679.64577
002294.SZ,20260615,31.9,31.9,31.07,31.32,31.3,0.02,0.0639,159409.66,498650.24737
002294.SZ,20260612,31.31,32.35,30.99,31.3,31.14,0.16,0.5138,226110.45,719077.01739
002294.SZ,20260611,31.08,31.52,30.79,31.14,31.28,-0.14,-0.4476,113387.54,352936.443
002294.SZ,20260610,31.28,31.6,30.86,31.28,31.47,-0.19,-0.6037,129699.83,405563.61549
002294.SZ,20260609,31.11,31.85,30.66,31.47,31.22,0.25,0.8008,142586.06,445928.56439
002294.SZ,20260608,32.0,32.57,30.82,31.22,32.28,-1.06,-3.2838,184050.77,580841.423
002294.SZ,20260605,32.43,33.42,32.15,32.28,32.09,0.19,0.5921,207721.78,677927.398
002294.SZ,20260604,32.33,32.6,31.72,32.09,32.33,-0.24,-0.7423,123481.06,395151.64
002294.SZ,20260603,32.75,32.91,32.2,32.33,32.99,-0.66,-2.0006,128552.58,416899.427
002294.SZ,20260602,33.12,33.47,32.51,32.99,32.8,0.19,0.5793,132869.16,437476.609
002294.SZ,20260601,33.43,33.59,32.69,32.8,33.42,-0.62,-1.8552,172635.9,569956.589
002294.SZ,20260529,32.55,34.15,32.5,33.42,32.54,0.88,2.7044,255533.2,852355.153
002294.SZ,20260528,33.52,33.81,32.19,32.54,33.52,-0.98,-2.9236,190387.86,623123.169
002294.SZ,20260527,34.32,34.32,32.98,33.52,34.54,-1.02,-2.9531,239617.8,801945.999
002294.SZ,20260526,34.57,34.68,34.04,34.54,34.2,0.34,0.9942,159044.96,546537.439
002294.SZ,20260525,35.1,35.38,34.3,34.75,35.35,-0.6,-1.6973,203617.91,705680.157
002294.SZ,20260522,36.25,36.5,35.05,35.35,36.3,-0.95,-2.6171,216670.25,771012.091
002294.SZ,20260521,36.01,37.12,35.68,36.3,35.96,0.34,0.9455,276110.76,1011647.677
002294.SZ,20260520,36.0,36.34,35.26,35.96,36.28,-0.32,-0.882,191092.49,681763.853
002294.SZ,20260519,34.72,36.37,34.66,36.28,34.76,1.52,4.3728,330466.6,1182262.77
