ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
600522.SH,20260708,781349,361318.82,718968,332570.98,709585,328113.14,706984,326858.35,457483,211332.96,486904,225099.84,257818,118866.16,293379,135101.92,-14909,-6116.27
600522.SH,20260707,695559,332359.88,648509,309954.53,645282,308400.61,622282,297329.66,394188,188435.22,420442,201019.49,193999,92761.96,237795,113653.99,85909,41615.64
600522.SH,20260706,871497,425673.56,820425,401045.47,831763,406922.88,858103,419587.44,597449,292216.47,655106,320208.0,391384,191225.75,358458,175197.74,-33669,-16776.55
600522.SH,20260703,832179,426986.13,796075,408546.91,772762,396355.85,776158,397979.83,468806,240454.57,462265,236970.33,261054,133592.88,300304,153892.36,-73131,-37037.42
600522.SH,20260702,889253,468224.47,854702,450275.76,873563,459343.43,890079,468036.68,597084,314054.09,675698,354718.07,431516,226103.82,370937,194695.31,-71883,-37948.44
600522.SH,20260701,1346614,764830.04,1208811,686353.91,1151502,654518.92,1134001,644331.5,670224,380910.83,762211,433409.57,407026,230970.72,470341,267135.54,-486430,-275528.39
600522.SH,20260630,791285,473916.78,752753,450939.1,799845,478846.65,784884,469909.51,517630,309899.21,564089,337584.55,408616,244349.03,415652,248578.51,-77851,-45835.23
600522.SH,20260629,981946,580271.57,957678,566031.56,1005617,593978.94,1036918,612393.25,684185,403689.3,762195,449541.1,520375,307145.35,435331,257119.25,-13354,-9361.3
600522.SH,20260626,1451949,913788.42,1177034,741982.42,1270597,799734.0,1119447,705214.51,788431,496707.78,917644,578275.69,443553,279681.09,740406,464438.67,-467802,-300707.21
600522.SH,20260625,941246,620567.7,945617,623718.72,962966,634815.82,958954,632158.9,693352,456960.56,696134,458852.43,563269,374210.87,560128,371824.88,528865,351677.07
600522.SH,20260624,992557,615017.28,951566,589570.45,981780,608419.15,962839,596416.37,619284,383748.69,648452,401690.58,397503,246350.48,428267,265858.19,-192386,-116576.08
600522.SH,20260623,1044391,643841.3,984729,607213.22,1066792,656981.8,1041978,641890.51,728143,448788.04,742523,457695.88,400453,247145.95,470548,289957.48,162918,101303.58
600522.SH,20260622,934341,554270.1,923665,547842.43,991488,588112.51,996644,591121.53,681464,404623.54,682527,405164.56,386509,229312.38,390967,232190.02,-89742,-51082.76
600522.SH,20260618,927629,523212.16,910510,513571.12,920019,518640.48,931814,525445.23,612993,345672.21,614793,346558.41,385623,217772.95,389146,219723.04,10260,7053.25
600522.SH,20260617,1002813,548898.96,991202,542305.06,1003364,549088.72,990933,542197.65,674216,368785.3,691177,378185.69,416197,227641.49,423279,231726.08,-83440,-44058.03
600522.SH,20260616,1012695,543925.93,1001122,537806.12,1068548,573815.98,1058648,568373.34,703942,378165.76,729116,391777.07,390637,210146.69,386936,208097.83,65079,35316.86
600522.SH,20260615,969244,482412.27,938755,467617.69,1016775,506448.95,1000768,498364.03,709262,352932.93,729820,362840.39,403960,200536.82,429900,213508.87,191910,97523.7
600522.SH,20260612,1015956,507736.91,997987,499108.01,1057055,529084.17,1061094,531150.1,781130,391608.3,779939,390764.0,447094,224824.35,462215,232231.62,-69752,-30823.48
600522.SH,20260611,919250,455365.59,861949,427111.95,929783,460945.53,926813,459325.02,661744,327595.6,711811,352354.09,388315,192409.77,398520,197525.43,-125202,-61116.73
600522.SH,20260610,1226371,624436.28,1184115,602705.86,1243609,634102.18,1267490,646181.39,819442,418133.18,873021,445768.33,547303,279490.78,512098,261506.83,-620656,-318037.57
600522.SH,20260609,1160751,598065.44,1148277,592261.89,1403127,722278.82,1362591,702688.09,1204914,619978.91,1094696,564174.55,1079290,557465.43,1242519,638664.07,353278,186607.6
600522.SH,20260608,1211100,594725.61,1258805,617824.78,1394220,683691.08,1473513,723005.08,1188070,582121.49,1247272,612310.72,1338175,659974.83,1151976,567372.43,8828,-408.37
