ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
000759.SZ,20260123,120488,9210.68,95819,7327.96,98403,7522.79,103854,7939.57,51290,3921.72,66446,5078.29,25918,1982.21,29980,2291.59,-17349,-1310.52
000759.SZ,20260122,135182,10325.91,90515,6916.54,97411,7441.39,91367,6982.35,54156,4137.41,64866,4955.38,17395,1328.24,57396,4378.68,-94844,-7231.27
000759.SZ,20260121,182324,14036.01,121050,9323.21,119643,9215.44,139365,10732.06,60385,4650.99,88433,6809.72,14187,1092.77,27691,2130.23,-115661,-8893.51
000759.SZ,20260120,168458,13258.62,182433,14381.27,163576,12887.99,145669,11476.74,92626,7303.25,108262,8525.17,35538,2806.43,23834,1873.11,2978,287.74
000759.SZ,20260119,169916,13234.86,182672,14244.04,139197,10841.27,151278,11776.98,90179,7031.16,85460,6663.2,37331,2913.84,17213,1336.9,80855,6337.64
000759.SZ,20260116,218917,16874.1,159415,12302.95,160866,12415.04,166110,12814.62,76562,5909.92,117531,9065.84,13129,1015.93,26418,2031.59,-99070,-7602.42
000759.SZ,20260115,257275,20413.03,264024,20980.04,225696,17948.41,212512,16909.08,140165,11151.22,124079,9876.93,23176,1862.24,45697,3608.84,-77595,-6030.12
000759.SZ,20260114,319379,25129.23,220535,17376.31,207982,16372.66,260452,20503.24,122718,9681.21,158469,12486.4,34200,2696.31,44823,3513.45,-85647,-6691.85
000759.SZ,20260113,408559,33168.87,268334,21815.73,329449,26831.06,357517,29082.33,154546,12597.76,237139,19294.17,57401,4682.51,86965,7087.97,-226663,-18345.79
000759.SZ,20260112,388266,31736.06,324575,26564.01,376922,30833.46,381036,31174.98,183688,15017.22,216686,17729.78,60609,4971.83,87188,7089.81,81,145.37
000759.SZ,20260109,322473,26002.6,423968,34200.28,396710,32018.5,409238,33047.63,254806,20587.42,190711,15388.36,87953,7105.26,38026,3077.5,245935,19917.08
000759.SZ,20260108,355263,27566.01,298159,23248.39,300384,23366.43,287892,22380.68,129056,10075.25,202473,15723.37,80524,6328.2,76703,5983.46,-60109,-4549.91
000759.SZ,20260107,258240,20139.4,235009,18358.23,223963,17476.3,223241,17429.53,128427,10036.9,131171,10230.23,31084,2429.83,52293,4064.44,-45763,-3487.26
000759.SZ,20260106,302066,23434.81,329957,25645.06,285437,22155.78,262581,20376.8,148533,11542.92,159245,12342.44,59820,4654.12,44073,3423.34,8202,647.0
000759.SZ,20260105,223518,17009.91,226177,17226.21,187905,14310.39,183885,13996.1,96545,7356.62,96548,7346.88,33158,2519.84,34516,2627.57,14136,1117.39
000759.SZ,20251231,308051,23539.04,201439,15399.82,194372,14863.03,212017,16212.2,69658,5322.94,140614,10744.04,21219,1621.45,39230,2990.4,-156535,-11929.76
000759.SZ,20251230,454525,35360.78,362074,28193.38,320265,24931.82,348620,27122.3,145947,11369.41,220207,17118.06,62915,4873.69,52751,4101.96,-98092,-7569.06
000759.SZ,20251229,465881,38505.66,428925,35567.25,430323,35696.39,409738,34000.97,217313,18099.71,272818,22636.69,73266,6199.61,75302,6296.47,-202014,-16362.0
000759.SZ,20251226,487045,41112.89,430291,36397.2,442373,37396.84,471582,39849.52,297262,25202.05,303891,25704.96,82532,6998.78,103448,8758.89,-70112,-5741.69
000759.SZ,20251225,682948,59049.28,568491,49248.79,581311,50336.8,607061,52557.26,352779,30630.31,386914,33516.24,121272,10571.73,175844,15265.84,-215099,-18404.22
000759.SZ,20251224,911628,83332.96,759846,69536.24,815372,74625.63,821680,75090.73,472776,43196.47,520577,47457.94,250987,22607.34,348660,31677.49,-271286,-24727.9
000759.SZ,20251223,466216,38462.18,648737,54835.58,503744,41940.33,660326,55915.7,402226,33999.85,396427,33489.32,538585,47073.68,205281,17235.44,-239484,-21428.99
000759.SZ,20251222,503606,40617.86,356610,28800.94,393457,31780.89,427837,34552.53,201508,16275.31,289539,23388.7,98481,7983.32,123066,9915.2,-133887,-10693.03
000759.SZ,20251219,484701,39266.28,523565,42578.69,565573,45927.28,549939,44703.09,332914,27096.72,354202,28666.66,181018,14773.86,136500,11115.7,203054,16727.69
000759.SZ,20251218,474714,37483.31,492120,38990.48,454851,36048.74,513523,40672.98,304720,24188.63,302158,23985.52,157348,12595.45,83833,6667.15,68661,5685.46
000759.SZ,20251217,476257,37084.84,433737,33857.91,413344,32297.34,475497,37076.9,256207,19996.48,264876,20649.96,82443,6425.91,54141,4219.8,3770,382.27
000759.SZ,20251216,445612,35105.09,455282,35854.75,458446,36106.85,454052,35734.13,293652,23113.92,265711,20907.7,75299,5900.16,97964,7729.42,23434,1907.44
000759.SZ,20251215,412832,31116.47,427185,32277.2,391095,29509.66,367791,27758.74,210952,15932.19,248205,18695.17,109353,8284.52,81051,6111.73,74933,5777.0
000759.SZ,20251212,447602,32554.74,342091,24898.25,334799,24369.25,361520,26299.9,196272,14285.55,238780,17386.77,68040,4948.56,104322,7573.19,-230987,-16727.53
000759.SZ,20251211,712284,55862.71,580234,45517.62,588037,46208.78,568748,44638.31,328305,25880.02,398293,31321.12,144844,11263.72,226194,17738.17,-179460,-13901.33
000759.SZ,20251210,533618,44319.21,670643,56006.22,576420,47868.3,689045,57521.44,390485,32512.02,428707,35668.39,566075,47642.37,278203,23145.84,-49895,-4484.8
000759.SZ,20251209,323715,24704.59,409869,31343.99,341619,26110.51,356647,27270.57,241415,18476.81,200412,15312.28,103959,7988.29,43780,3353.37,167273,12919.88
000759.SZ,20251208,159798,11598.12,206751,15036.61,155415,11290.42,160996,11698.98,106300,7724.19,75966,5513.48,42600,3114.94,20400,1478.59,78492,5731.37
000759.SZ,20251205,185457,13152.91,182337,12948.4,149338,10603.9,133102,9442.84,73619,5228.22,75065,5312.96,14717,1050.1,32627,2330.94,-33089,-2333.28
000759.SZ,20251204,179381,13001.43,131567,9547.75,127544,9252.67,114002,8271.37,46597,3381.97,72443,5249.35,7182,520.61,42692,3088.21,-96784,-6990.71
000759.SZ,20251203,201894,14983.57,144875,10750.32,118978,8828.76,143804,10675.44,56283,4174.13,75500,5603.08,6952,514.2,19928,1471.82,-105740,-7839.87
000759.SZ,20251202,210006,15979.22,194506,14816.61,176483,13438.65,185949,14165.43,91955,7010.05,95838,7288.01,28590,2182.41,30741,2340.28,-15136,-1102.96
000759.SZ,20251201,231276,17682.38,209790,16049.64,180124,13775.45,201723,15422.37,101239,7743.71,104421,7983.09,33329,2555.08,30034,2301.52,-5268,-374.77
