ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
002135.SZ,20260708,6.38,6.45,6.08,6.14,6.38,-0.24,-3.7618,163325.06,101688.77352
002135.SZ,20260707,6.68,6.71,6.33,6.38,6.69,-0.31,-4.6338,167412.0,108034.2
002135.SZ,20260706,6.65,6.9,6.58,6.69,6.66,0.03,0.4505,156608.93,105129.63642
002135.SZ,20260703,6.61,6.74,6.52,6.66,6.6,0.06,0.9091,158540.84,105314.06496
002135.SZ,20260702,6.62,6.87,6.58,6.6,6.74,-0.14,-2.0772,174351.97,117160.28875
002135.SZ,20260701,6.81,6.86,6.65,6.74,6.79,-0.05,-0.7364,188699.89,127327.14541
002135.SZ,20260630,6.68,6.84,6.56,6.79,6.73,0.06,0.8915,163141.0,109765.51269
002135.SZ,20260629,7.02,7.17,6.68,6.73,7.0,-0.27,-3.8571,169624.0,116298.57476
002135.SZ,20260626,6.92,7.11,6.73,7.0,6.92,0.08,1.1561,217630.85,151126.74755
002135.SZ,20260625,7.2,7.2,6.83,6.92,7.13,-0.21,-2.9453,182713.46,126662.87732
002135.SZ,20260624,7.11,7.17,6.88,7.13,7.14,-0.01,-0.1401,170033.7,119696.316
002135.SZ,20260623,7.18,7.22,7.04,7.14,7.17,-0.03,-0.4184,169932.63,121138.21472
002135.SZ,20260622,7.5,7.55,6.97,7.17,7.54,-0.37,-4.9072,379126.74,271626.68561
002135.SZ,20260618,7.8,7.83,7.5,7.54,7.81,-0.27,-3.4571,303864.08,231914.56292
002135.SZ,20260617,7.36,8.16,7.32,7.81,7.47,0.34,4.5515,537773.71,416327.6405
002135.SZ,20260616,7.0,7.48,6.81,7.47,6.91,0.56,8.1042,385605.65,279831.41466
002135.SZ,20260615,6.72,6.99,6.66,6.91,6.64,0.27,4.0663,220678.11,150845.4717
002135.SZ,20260612,6.61,6.71,6.33,6.64,6.49,0.15,2.3112,210306.06,138249.85156
002135.SZ,20260611,6.62,6.7,6.4,6.49,6.62,-0.13,-1.9637,173787.0,112816.896
002135.SZ,20260610,6.86,6.86,6.43,6.62,6.9,-0.28,-4.058,264149.35,174544.06795
002135.SZ,20260609,7.14,7.16,6.76,6.9,7.02,-0.12,-1.7094,197981.0,136421.009
002135.SZ,20260608,7.31,7.39,6.9,7.02,7.45,-0.43,-5.7718,321071.74,227828.614
002135.SZ,20260605,7.02,7.7,7.02,7.45,7.01,0.44,6.2767,395149.94,292887.996
002135.SZ,20260604,7.19,7.19,6.96,7.01,7.23,-0.22,-3.0429,242146.0,170158.674
002135.SZ,20260603,7.42,7.52,7.19,7.24,7.36,-0.12,-1.6304,210090.47,154109.568
002135.SZ,20260602,7.3,7.42,7.12,7.36,7.31,0.05,0.684,221787.76,161822.329
002135.SZ,20260601,7.2,7.43,7.11,7.31,7.23,0.08,1.1065,263318.61,193165.166
002135.SZ,20260529,7.93,7.93,7.16,7.23,7.87,-0.64,-8.1321,497742.94,367103.992
002135.SZ,20260528,7.96,8.17,7.82,7.87,7.92,-0.05,-0.6313,251501.99,200053.774
002135.SZ,20260527,8.19,8.33,7.81,7.92,8.19,-0.27,-3.2967,402810.91,321901.505
002135.SZ,20260526,8.68,8.68,8.17,8.19,8.75,-0.56,-6.4,334198.74,277019.081
002135.SZ,20260525,8.81,8.92,8.61,8.75,8.72,0.03,0.344,258271.1,225404.944
002135.SZ,20260522,8.7,8.85,8.28,8.72,8.57,0.15,1.7503,406038.1,351824.221
002135.SZ,20260521,9.05,9.12,8.53,8.57,9.01,-0.44,-4.8835,390339.97,345850.17
002135.SZ,20260520,8.86,9.19,8.72,9.01,8.9,0.11,1.236,625196.66,558394.359
002135.SZ,20260519,8.1,8.9,8.01,8.9,8.09,0.81,10.0124,294422.51,254018.662
002135.SZ,20260518,8.04,8.2,7.98,8.09,8.14,-0.05,-0.6143,368774.23,297310.132
002135.SZ,20260515,8.77,8.77,8.06,8.14,8.79,-0.65,-7.3948,754978.12,629708.978
002135.SZ,20260514,9.36,9.6,8.68,8.79,9.35,-0.56,-5.9893,521716.74,469886.56
002135.SZ,20260513,9.21,9.39,9.01,9.35,9.22,0.13,1.41,507610.35,466511.743
002135.SZ,20260512,9.35,9.66,9.14,9.22,9.35,-0.13,-1.3904,335790.78,312087.971
002135.SZ,20260511,9.47,9.59,9.14,9.35,9.35,0.0,0.0,391759.83,365536.047
002135.SZ,20260508,9.28,9.48,9.05,9.35,9.35,0.0,0.0,466351.22,429705.441
002135.SZ,20260507,9.31,9.43,9.07,9.35,9.08,0.27,2.9736,801380.32,740798.773
002135.SZ,20260506,8.65,9.36,8.6,9.08,8.51,0.57,6.698,1152669.79,1058599.077
002135.SZ,20260430,7.87,8.6,7.8,8.51,7.87,0.64,8.1321,631171.11,517867.154
002135.SZ,20260429,7.49,8.03,7.48,7.87,7.5,0.37,4.9333,482348.31,377972.263
002135.SZ,20260428,7.4,7.59,7.31,7.5,7.44,0.06,0.8065,344256.21,258411.113
002135.SZ,20260427,7.21,7.55,7.2,7.44,7.28,0.16,2.1978,326413.33,241057.932
002135.SZ,20260424,7.26,7.38,6.96,7.28,7.35,-0.07,-0.9524,435123.0,311045.15
002135.SZ,20260423,7.71,7.73,7.3,7.35,7.67,-0.32,-4.1721,383959.26,285445.713
002135.SZ,20260422,7.61,8.03,7.58,7.67,7.65,0.02,0.2614,526715.07,409329.348
002135.SZ,20260421,7.56,7.81,7.38,7.65,7.48,0.17,2.2727,422041.0,321301.672
002135.SZ,20260420,7.51,7.7,7.35,7.48,7.53,-0.05,-0.664,305864.08,229061.545
002135.SZ,20260417,7.58,7.63,7.49,7.53,7.58,-0.05,-0.6596,174551.41,131943.735
002135.SZ,20260416,7.64,7.7,7.47,7.58,7.65,-0.07,-0.915,292318.64,221958.806
002135.SZ,20260415,7.59,7.84,7.48,7.65,7.59,0.06,0.7905,257061.0,197822.458
002135.SZ,20260414,7.7,7.88,7.5,7.59,7.64,-0.05,-0.6545,323829.97,247666.967
002135.SZ,20260413,7.58,7.83,7.33,7.64,7.6,0.04,0.5263,428666.61,323543.06
002135.SZ,20260410,7.2,7.64,7.17,7.6,7.2,0.4,5.5556,516930.75,382930.055
002135.SZ,20260409,6.94,7.34,6.85,7.2,7.02,0.18,2.5641,373654.55,266306.11
002135.SZ,20260408,6.84,7.02,6.75,7.02,6.62,0.4,6.0423,330358.76,228394.228
002135.SZ,20260407,6.76,6.88,6.59,6.62,6.76,-0.14,-2.071,236792.19,158215.039
002135.SZ,20260403,6.56,6.8,6.28,6.76,6.55,0.21,3.2061,362088.31,237241.254
002135.SZ,20260402,6.92,6.99,6.52,6.55,6.93,-0.38,-5.4834,439704.96,294723.415
002135.SZ,20260401,6.66,7.19,6.65,6.93,6.54,0.39,5.9633,724901.86,511045.536
