ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
600693.SH,20260630,7.84,9.9,11.1,7.59,10.08,-2.24,-0.2222,1301959704.0,12421793693.0
600693.SH,20260529,10.08,11.27,11.82,8.86,11.35,-1.27,-0.1119,912075122.0,9483994779.0
600693.SH,20260430,11.35,11.52,12.64,10.43,11.31,0.04,0.0035,1088468802.0,12436320549.0
600693.SH,20260331,11.31,13.15,13.38,10.39,13.51,-2.2,-0.1628,698120526.0,8279839037.0
600693.SH,20260227,13.51,14.23,17.5,13.25,14.56,-1.05,-0.0721,1000626385.0,15133931814.0
600693.SH,20260130,14.56,17.82,22.22,13.92,17.82,-3.26,-0.1829,2170873445.0,37725407914.0
600693.SH,20251231,17.82,9.61,22.88,8.98,9.98,7.84,0.7856,3946755406.0,64495485412.0
600693.SH,20251128,9.98,6.16,12.1,6.11,6.2,3.78,0.6097,2337334286.0,21135910798.0
600693.SH,20251031,6.2,5.9,6.62,5.69,5.9,0.3,0.0508,533333758.0,3237233269.0
600693.SH,20250930,5.9,6.56,7.15,5.73,6.72,-0.82,-0.122,1102364153.0,7233999964.0
600693.SH,20250829,6.72,5.81,7.2,5.71,5.82,0.9,0.1546,800361702.0,5025421666.0
600693.SH,20250731,5.82,6.0,6.16,5.8,6.0,-0.18,-0.03,428278604.0,2540268466.0
600693.SH,20250630,6.0,6.26,6.42,5.67,6.31,-0.31,-0.0491,443061801.0,2692442710.0
600693.SH,20250530,6.31,6.33,7.15,6.21,6.33,-0.02,-0.0032,983302601.0,6516127006.0
600693.SH,20250430,6.33,6.05,7.65,5.54,6.17,0.16,0.0259,1731192607.0,11550692171.0
600693.SH,20250331,6.17,6.66,8.05,5.75,6.78,-0.61,-0.09,2191115371.0,15117567252.0
600693.SH,20250228,6.78,6.04,6.78,5.35,6.15,0.63,0.1024,1416268699.0,8360826331.0
600693.SH,20250127,6.15,7.27,9.0,5.96,7.0,-0.85,-0.1214,2438153637.0,17556001336.0
600693.SH,20241231,7.0,4.03,7.0,3.83,3.95,3.05,0.7722,1911903216.0,9702823246.0
600693.SH,20241129,3.95,3.5,4.14,3.41,3.52,0.43,0.1222,314881365.0,1172754372.0
600693.SH,20241031,3.52,3.83,3.84,3.15,3.5,0.02,0.0057,211478558.0,716120324.0
600693.SH,20240930,3.5,2.92,3.51,2.79,2.94,0.56,0.1905,216242211.0,647452962.0
600693.SH,20240830,2.94,2.97,3.16,2.78,2.97,-0.03,-0.0101,240152410.0,713462546.0
600693.SH,20240731,2.97,2.8,3.25,2.75,2.81,0.16,0.0569,276881645.0,829132369.0
600693.SH,20240628,2.81,3.26,3.27,2.71,3.28,-0.47,-0.1433,97131293.0,286839855.0
600693.SH,20240531,3.28,3.43,3.52,3.25,3.39,-0.11,-0.0324,103782055.0,353414933.0
600693.SH,20240430,3.39,3.49,3.79,3.03,3.5,-0.11,-0.0314,193510674.0,657389355.0
600693.SH,20240329,3.5,3.42,3.62,3.3,3.41,0.09,0.0264,136683199.0,468899322.0
600693.SH,20240229,3.41,3.63,3.64,2.91,3.63,-0.22,-0.0606,248339125.0,813779997.0
600693.SH,20240131,3.63,4.01,4.4,3.55,4.01,-0.38,-0.0948,279823093.0,1125459850.0
600693.SH,20231229,4.01,4.3,4.44,3.95,4.29,-0.28,-0.0653,207121862.0,874337460.0
600693.SH,20231130,4.29,3.88,4.29,3.83,3.88,0.41,0.1057,192518458.0,782053482.0
600693.SH,20231031,3.88,4.04,4.04,3.73,4.03,-0.15,-0.0372,104881937.0,404548558.0
600693.SH,20230928,4.03,3.9,4.28,3.9,3.89,0.14,0.036,227433990.0,915554789.0
600693.SH,20230831,3.89,4.36,4.45,3.89,4.38,-0.49,-0.1119,186632821.0,778896694.0
600693.SH,20230731,4.38,3.95,4.4,3.88,3.93,0.45,0.1145,172973156.0,712710568.0
600693.SH,20230630,3.93,3.89,4.05,3.83,3.91,0.02,0.0051,89307172.0,352063787.0
600693.SH,20230531,3.91,3.94,4.08,3.86,3.95,-0.04,-0.0101,94822561.0,378734439.0
600693.SH,20230428,3.95,4.3,4.35,3.82,4.35,-0.4,-0.092,155443634.0,637337822.0
600693.SH,20230331,4.35,4.25,4.43,4.02,4.25,0.1,0.0235,247424801.0,1043489445.0
600693.SH,20230228,4.25,4.28,4.44,4.14,4.27,-0.02,-0.0047,247147044.0,1065739741.0
600693.SH,20230131,4.27,4.82,4.84,4.18,4.89,-0.62,-0.1268,326604179.0,1453477674.0
