ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
002873.SZ,20260630,7.32,8.61,8.91,7.04,8.71,-1.39,-0.1596,144014342.0,1148787716.55
002873.SZ,20260529,8.71,10.1,10.2,8.54,10.1,-1.39,-0.1376,125931309.0,1212763907.39
002873.SZ,20260430,10.1,10.28,13.09,9.32,10.12,-0.02,-0.002,415362572.0,4400237817.1
002873.SZ,20260331,10.12,10.46,10.61,8.84,10.59,-0.47,-0.0444,117543485.0,1177542770.5
002873.SZ,20260227,10.59,10.34,11.22,10.15,10.25,0.34,0.0332,96112853.0,1017093375.66
002873.SZ,20260130,10.25,9.95,10.71,9.92,9.92,0.33,0.0333,101808362.0,1049405731.2
002873.SZ,20251231,9.92,10.79,10.9,9.57,10.72,-0.8,-0.0746,98524536.0,1005341936.42
002873.SZ,20251128,10.72,10.88,11.63,10.31,10.86,-0.14,-0.0129,125615971.0,1388587308.83
002873.SZ,20251031,10.86,10.69,11.02,10.08,10.69,0.17,0.0159,113336640.0,1213196363.8
002873.SZ,20250930,10.69,11.96,12.49,10.46,12.02,-1.33,-0.1106,215021244.0,2464938651.86
002873.SZ,20250829,12.02,11.22,15.19,10.51,10.87,1.15,0.1058,781062045.0,9723008320.78
002873.SZ,20250731,10.87,9.34,11.46,9.33,9.34,1.53,0.1638,322760514.0,3385576570.99
002873.SZ,20250630,9.34,8.8,10.59,8.76,9.01,0.33,0.0366,196254051.0,1890598889.73
002873.SZ,20250530,9.07,8.71,9.42,8.66,8.67,0.4,0.0461,82700859.0,747089156.38
002873.SZ,20250430,8.67,9.35,9.88,7.41,9.36,-0.69,-0.0737,101366084.0,876173288.94
002873.SZ,20250331,9.36,9.53,10.45,9.23,9.52,-0.16,-0.0168,85451648.0,836671404.36
002873.SZ,20250228,9.52,9.38,9.89,9.25,9.28,0.24,0.0259,55375909.0,533436607.87
002873.SZ,20250127,9.28,9.4,9.57,8.62,9.47,-0.19,-0.0201,58619324.0,539260047.49
002873.SZ,20241231,9.47,10.32,11.45,9.41,10.35,-0.88,-0.085,135635228.0,1414609945.11
002873.SZ,20241129,10.35,11.11,11.6,9.79,11.31,-0.96,-0.0849,181453431.0,1941232349.94
002873.SZ,20241031,11.31,10.9,12.65,8.78,9.93,1.38,0.139,330961434.0,3536020378.47
002873.SZ,20240930,9.93,7.9,9.95,7.72,7.94,1.99,0.2506,147795169.0,1244431183.33
002873.SZ,20240830,7.94,8.15,10.3,7.52,8.15,-0.21,-0.0258,260896433.0,2298181658.97
002873.SZ,20240731,8.15,8.31,8.67,7.49,8.3,-0.15,-0.0181,75270260.0,609704559.89
002873.SZ,20240628,8.3,9.8,9.86,8.13,9.75,-1.45,-0.1487,67908651.0,603545224.58
002873.SZ,20240531,9.75,11.92,12.3,9.63,11.91,-2.16,-0.1814,60934713.0,663146938.48
002873.SZ,20240430,11.91,12.47,13.28,10.39,12.49,-0.58,-0.0464,78427627.0,936045307.6
002873.SZ,20240329,12.49,10.55,14.33,10.55,9.59,2.9,0.3024,189616115.0,2482061648.69
002873.SZ,20240229,9.59,9.25,9.66,7.59,9.32,0.27,0.029,80326111.0,711598308.82
002873.SZ,20240131,9.32,12.5,12.89,9.22,12.46,-3.14,-0.252,63540361.0,712602885.57
002873.SZ,20231229,12.46,12.93,13.1,11.7,12.93,-0.47,-0.0363,51362536.0,640152868.0
002873.SZ,20231130,12.93,12.6,13.3,12.3,12.54,0.39,0.0311,76122161.0,969617781.43
002873.SZ,20231031,12.54,12.69,12.79,11.16,12.79,-0.25,-0.0195,62690199.0,756945344.13
002873.SZ,20230928,12.79,11.85,13.07,11.36,11.87,0.92,0.0775,70605645.0,849826630.9
002873.SZ,20230831,11.87,12.65,12.72,11.17,12.62,-0.75,-0.0594,74871205.0,890145907.72
002873.SZ,20230731,12.62,13.5,13.61,12.36,13.52,-0.9,-0.0666,65448412.0,840480589.91
002873.SZ,20230630,13.52,15.04,15.23,12.75,15.01,-1.49,-0.0993,88510726.0,1242035970.3
002873.SZ,20230531,15.11,13.66,15.24,13.57,13.71,1.4,0.1021,108888005.0,1593434597.13
002873.SZ,20230428,13.71,13.87,15.38,13.05,13.76,-0.05,-0.0036,115920839.0,1650579430.59
002873.SZ,20230331,13.76,16.0,16.24,13.22,15.93,-2.17,-0.1362,143065328.0,2091144075.89
002873.SZ,20230228,15.93,14.42,16.8,13.83,14.42,1.51,0.1047,133475448.0,2071530068.54
002873.SZ,20230131,14.42,14.6,14.94,13.81,14.48,-0.06,-0.0041,82286387.0,1176460478.37
