ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
002171.SZ,20260703,13.09,14.15,14.64,12.93,14.21,-1.12,-0.0788,642197640.0,8718369510.75
002171.SZ,20260626,14.21,15.85,16.47,14.16,15.38,-1.17,-0.0761,975509646.0,14920709721.9
002171.SZ,20260618,15.38,13.58,15.96,13.46,13.59,1.79,0.1317,814709857.0,11820010273.17
002171.SZ,20260612,13.59,12.51,13.71,12.24,12.85,0.74,0.0576,665525068.0,8724883820.9
002171.SZ,20260605,12.85,11.7,13.27,11.59,11.92,0.93,0.078,569004945.0,7218750734.5
002171.SZ,20260529,11.92,11.47,12.58,11.37,11.42,0.5,0.0438,349861896.0,4164484669.33
002171.SZ,20260522,11.42,11.79,11.81,10.76,12.0,-0.58,-0.0483,255549869.0,2910789245.43
002171.SZ,20260515,12.0,11.97,12.7,11.55,11.92,0.08,0.0067,299534572.0,3625939026.22
002171.SZ,20260508,11.92,11.35,11.98,11.35,11.31,0.61,0.0539,110975070.0,1300188644.2
002171.SZ,20260430,11.31,11.62,11.71,11.19,11.65,-0.34,-0.0292,107262121.0,1220379904.26
002171.SZ,20260424,11.65,11.84,12.09,11.51,11.79,-0.14,-0.0119,168877862.0,2002215512.89
002171.SZ,20260417,11.79,11.31,11.86,11.26,11.32,0.47,0.0415,152624574.0,1760535408.01
002171.SZ,20260410,11.32,10.85,11.44,10.76,10.78,0.54,0.0501,96435486.0,1081523266.09
002171.SZ,20260403,10.78,10.84,11.55,10.77,10.96,-0.18,-0.0164,163151493.0,1818446983.65
002171.SZ,20260327,10.96,10.88,11.04,10.36,11.07,-0.11,-0.0099,157034679.0,1689993724.64
002171.SZ,20260320,11.07,12.31,12.38,11.06,12.4,-1.33,-0.1073,177514666.0,2085912381.95
002171.SZ,20260313,12.4,12.69,13.07,11.98,12.81,-0.41,-0.032,231609884.0,2896684125.03
002171.SZ,20260306,12.81,13.59,13.88,12.58,13.74,-0.93,-0.0677,273056738.0,3604801907.76
002171.SZ,20260227,13.74,12.96,13.8,12.88,12.71,1.03,0.081,218476408.0,2923933120.04
002171.SZ,20260213,12.71,12.74,13.1,12.7,12.51,0.2,0.016,206161353.0,2660632052.0
002171.SZ,20260206,12.51,13.0,13.17,12.35,13.2,-0.69,-0.0523,243319574.0,3121202423.0
002171.SZ,20260130,13.2,14.95,15.09,12.85,14.85,-1.65,-0.1111,528066995.0,7446146460.07
