ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000528.SZ,20260708,8.11,8.18,7.98,8.07,8.16,-0.09,-1.1029,378496.88,305034.81684
000528.SZ,20260707,8.39,8.58,8.15,8.16,8.27,-0.11,-1.3301,462180.11,384599.79575
000528.SZ,20260706,8.15,8.31,8.09,8.27,8.16,0.11,1.348,355901.7,291868.9798
000528.SZ,20260703,8.07,8.21,8.07,8.16,8.07,0.09,1.1152,406106.13,330771.92901
000528.SZ,20260702,7.71,8.18,7.68,8.07,7.72,0.35,4.5337,605354.13,483738.69573
000528.SZ,20260701,7.85,7.92,7.6,7.72,7.55,0.17,2.2517,397601.24,307061.22542
000528.SZ,20260630,7.65,7.75,7.52,7.55,7.71,-0.16,-2.0752,290405.92,220359.68253
000528.SZ,20260629,7.57,7.77,7.33,7.71,7.57,0.14,1.8494,382971.62,290682.96659
000528.SZ,20260626,7.69,7.71,7.53,7.57,7.68,-0.11,-1.4323,295006.82,224641.53703
000528.SZ,20260625,7.7,7.94,7.65,7.68,7.74,-0.06,-0.7752,327998.27,254708.81639
000528.SZ,20260624,7.95,7.96,7.69,7.74,7.94,-0.2,-2.5189,331470.48,258594.66214
000528.SZ,20260623,8.06,8.21,7.91,7.94,8.13,-0.19,-2.337,317936.86,256700.35734
000528.SZ,20260622,8.01,8.17,7.7,8.13,8.0,0.13,1.625,522906.7,414391.3933
000528.SZ,20260618,8.16,8.17,7.98,8.0,8.18,-0.18,-2.2005,307359.29,247376.24463
000528.SZ,20260617,8.27,8.29,8.15,8.18,8.27,-0.09,-1.0883,257045.28,210602.00876
000528.SZ,20260616,8.48,8.49,8.22,8.27,8.5,-0.23,-2.7059,332735.2,276986.4756
000528.SZ,20260615,8.48,8.67,8.41,8.5,8.4,0.1,1.1905,308948.73,263774.26145
000528.SZ,20260612,8.27,8.48,8.21,8.4,8.21,0.19,2.3143,346636.14,289651.36022
000528.SZ,20260611,8.53,8.53,8.13,8.21,8.52,-0.31,-3.6385,430903.49,355456.40476
