ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
600522.SH,20260630,60.68,42.0,68.1,39.03,42.19,18.49,0.4383,7260744357.0,383527980341.0
600522.SH,20260529,42.19,33.67,47.4,33.67,33.12,9.07,0.2739,5645803125.0,237670131850.0
600522.SH,20260430,33.12,30.99,36.53,27.42,30.09,3.03,0.1007,4565483103.0,144524551794.0
600522.SH,20260331,30.09,28.01,31.82,24.6,29.14,0.95,0.0326,3421600850.0,96808148790.0
600522.SH,20260227,29.14,22.49,29.58,20.36,22.34,6.8,0.3044,2385936373.0,57711717286.0
600522.SH,20260130,22.34,18.15,22.72,17.74,18.12,4.22,0.2329,2915011357.0,57226531903.0
600522.SH,20251231,18.12,16.47,19.98,16.29,15.83,2.29,0.1447,2602922859.0,46568125631.0
600522.SH,20251128,15.83,16.96,17.88,15.38,16.95,-1.12,-0.0661,1434728338.0,23932985102.0
600522.SH,20251031,16.95,19.19,20.23,16.71,18.92,-1.97,-0.1041,2028064268.0,36411136301.0
600522.SH,20250930,18.92,16.3,19.34,15.22,16.24,2.68,0.165,3409374035.0,57793146937.0
600522.SH,20250829,16.24,13.78,16.66,13.77,13.85,2.39,0.1726,2361797288.0,35798866433.0
600522.SH,20250731,13.85,14.5,14.98,13.78,14.46,-0.61,-0.0422,1229695169.0,17463731283.0
600522.SH,20250630,14.46,13.18,14.49,13.05,13.31,1.15,0.0864,771608520.0,10593494556.0
600522.SH,20250530,13.31,13.91,14.25,13.16,13.91,-0.6,-0.0431,614259992.0,8434418752.0
600522.SH,20250430,13.91,14.67,14.72,12.1,14.56,-0.65,-0.0446,1017234010.0,13847050216.0
600522.SH,20250331,14.56,13.89,16.28,13.88,13.8,0.76,0.0551,2403462270.0,36136823818.0
600522.SH,20250228,13.8,13.74,14.62,13.25,13.64,0.16,0.0117,1624808260.0,22774251173.0
600522.SH,20250127,13.64,14.3,14.3,12.73,14.32,-0.68,-0.0475,1096657843.0,14880287091.0
600522.SH,20241231,14.32,15.84,17.05,14.27,15.88,-1.56,-0.0982,1042362859.0,16254658748.0
600522.SH,20241129,15.88,15.65,17.78,15.41,15.75,0.13,0.0083,1270953221.0,20998587324.0
600522.SH,20241031,15.75,17.04,17.24,14.12,15.49,0.26,0.0168,1821082315.0,28706856641.0
600522.SH,20240930,15.49,12.85,15.59,12.36,12.96,2.53,0.1952,962636336.0,13021150255.0
600522.SH,20240830,12.96,14.98,15.25,12.26,14.97,-2.01,-0.1343,751696330.0,10094420493.0
600522.SH,20240731,14.97,15.86,16.05,13.72,15.85,-0.88,-0.0555,1152922427.0,17251323378.0
600522.SH,20240628,15.85,15.01,16.2,14.15,15.06,0.79,0.0525,899376875.0,13663715385.0
600522.SH,20240531,15.06,13.84,15.87,13.65,13.57,1.49,0.1098,1316208425.0,19451592467.0
600522.SH,20240430,13.57,14.15,14.33,12.02,14.03,-0.46,-0.0328,1209935206.0,15859746876.0
600522.SH,20240329,14.03,13.22,15.39,12.9,13.09,0.94,0.0718,1498325574.0,21366573647.0
600522.SH,20240229,13.09,11.54,13.25,10.42,11.56,1.53,0.1324,808192057.0,9840276050.0
600522.SH,20240131,11.56,12.51,12.61,11.13,12.49,-0.93,-0.0745,1012584608.0,12077523217.0
600522.SH,20231229,12.49,12.98,13.29,11.33,12.98,-0.49,-0.0378,859399279.0,10582890935.0
600522.SH,20231130,12.98,14.06,14.68,12.87,13.99,-1.01,-0.0722,917601296.0,12891753999.0
600522.SH,20231031,13.99,14.8,15.44,13.61,14.85,-0.86,-0.0579,804768387.0,11799467700.0
600522.SH,20230928,14.85,14.56,15.07,13.6,14.57,0.28,0.0192,623944632.0,8955435171.0
600522.SH,20230831,14.57,15.75,16.67,13.42,15.74,-1.17,-0.0743,969990325.0,14444508470.0
600522.SH,20230731,15.74,15.91,16.66,15.24,15.91,-0.17,-0.0107,966088499.0,15315816054.0
600522.SH,20230630,15.91,14.63,16.71,14.29,14.54,1.37,0.0942,1881445821.0,29458922099.0
600522.SH,20230531,14.54,14.55,16.32,13.39,14.59,-0.05,-0.0034,1853582014.0,27830377985.0
600522.SH,20230428,14.59,17.16,18.49,14.22,17.09,-2.5,-0.1463,2269362636.0,37719270530.0
600522.SH,20230331,17.09,15.98,18.94,15.0,16.06,1.03,0.0641,3302749968.0,55730955291.0
600522.SH,20230228,16.06,16.49,16.71,15.01,16.35,-0.29,-0.0177,1955636883.0,30638753651.0
600522.SH,20230131,16.35,16.11,17.5,14.9,16.15,0.2,0.0124,1647229081.0,26694199955.0
