ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
000547.SZ,20260206,1157371,361111.27,741163,232004.94,975694,305189.49,936261,292403.87,629383,197067.66,844159,263612.89,464471,145345.93,705337,220692.65,-397714,-123067.37
000547.SZ,20260205,1196242,385421.9,893178,288636.39,1189748,384439.98,995543,320683.28,875718,283082.58,1138797,366716.57,745100,240037.71,979288,316945.94,28176,10639.5
000547.SZ,20260204,1452488,487566.58,983060,330356.84,1402956,471526.79,1300474,436556.33,1123129,377116.18,1227849,412140.18,978202,327704.26,1445392,484860.47,-124800,-40451.67
000547.SZ,20260203,869184,266231.85,1157522,359505.06,988158,302902.32,1323761,410876.89,857427,263613.18,1121000,348197.18,1753671,554475.26,866157,268643.48,290432,87850.28
000547.SZ,20260202,890216,253515.26,826687,237405.98,978979,279924.4,940293,269044.16,807823,231044.29,808204,230979.24,693052,199120.46,794886,226175.03,192151,58173.42
000547.SZ,20260130,796056,228506.12,942263,270699.36,932565,267469.27,1069831,307382.77,744078,213652.35,847316,243351.79,962308,277045.8,575596,165239.62,484437,140368.6
000547.SZ,20260129,472396,128165.69,575523,156447.22,572563,155459.19,597923,162397.31,467124,126967.21,460587,125039.16,349068,95050.95,227117,61759.34,168731,46449.21
000547.SZ,20260128,647677,173342.09,441063,118151.75,577991,154725.39,574017,153706.58,429053,114884.33,469788,125826.26,171023,45858.83,340876,91126.05,-228609,-60841.72
000547.SZ,20260127,518625,142192.63,627512,172069.89,596796,163628.69,651168,178328.03,489171,134134.59,481530,131920.81,397763,108572.0,242146,66209.19,220304,60767.05
000547.SZ,20260126,974635,264931.02,602840,164040.67,745638,202878.02,782749,212977.1,457346,124403.35,629739,171395.64,268158,72594.14,430449,116393.11,-242767,-66105.86
000547.SZ,20260123,943646,268657.46,869407,247795.03,1051409,299405.39,995121,283237.33,784473,223704.75,752146,213904.46,332611,94781.62,495466,141612.41,-70336,-19917.34
000547.SZ,20260122,688718,184317.86,715143,191528.32,780100,208902.56,704756,188609.65,591492,158334.43,541906,144876.0,285521,76470.62,384025,103011.5,179773,48360.98
000547.SZ,20260121,668782,176980.6,476773,126384.86,570978,151252.07,612644,162174.03,414516,109800.56,514374,136211.97,260048,68820.63,310532,82083.01,-129203,-33447.08
000547.SZ,20260120,1024202,277487.22,780192,211275.19,922806,250415.13,1030625,279620.05,672495,182604.33,818484,222344.03,531010,143515.59,521212,140783.01,-650,-470.47
000547.SZ,20260119,824264,244353.45,510912,151781.83,703269,208717.81,720092,213458.26,456175,135347.64,591354,175352.4,234752,69594.9,396103,117421.31,-287395,-84727.81
000547.SZ,20260116,853629,257641.69,728326,219971.52,835845,252482.88,814293,245749.49,630000,190267.23,695447,209927.01,340150,102651.64,421557,127395.42,-111909,-33507.9
000547.SZ,20260115,1185529,359626.95,950774,288962.13,1088883,330956.0,1150373,349540.99,811743,246409.82,875010,265706.41,440914,134217.78,550913,167001.0,112451,35179.65
000547.SZ,20260114,1525658,506942.25,1120029,373077.76,1249595,415924.83,1377242,458036.31,819836,272869.12,1024073,340373.5,526591,175088.09,600336,199336.71,-122605,-42429.78
000547.SZ,20260113,1097381,399798.13,603569,219710.99,879085,320426.16,772119,281188.08,543410,197985.74,648297,236348.1,379286,137726.13,875177,318688.99,627489,225300.71
000547.SZ,20260112,1355864,531606.32,1300516,509647.74,1536568,603514.73,1549625,607697.79,1272640,499007.84,1259654,493785.38,1502527,588104.14,1557804,611102.11,333781,127922.65
000547.SZ,20260109,1122662,417023.32,1052211,391726.7,1208105,449406.57,1156328,429924.06,967865,360373.19,917769,341128.7,1006047,374148.63,1178371,438172.25,361211,134424.44
000547.SZ,20260108,1424944,516940.47,999829,363596.84,1250269,454543.58,1218229,442725.5,863238,313914.26,1098275,398281.48,991766,360108.76,1213885,440903.25,-118165,-41960.87
000547.SZ,20260107,1158947,409867.82,1418810,503159.9,1221530,432496.13,1503903,532540.11,1109101,392576.07,1210795,428234.66,1576729,559924.81,932799,330930.16,588532,212767.97
000547.SZ,20260106,1650558,543773.64,1302766,431747.01,1470829,486680.43,1495487,494108.4,1055472,349073.89,1272975,418554.21,894520,295637.32,1000150,330755.66,-160129,-51602.08
000547.SZ,20260105,1632381,539342.37,1174974,388625.16,1565893,517755.44,1525385,503617.58,1236621,408426.0,1287712,424898.67,810702,267335.72,1257526,415718.13,-234427,-78389.09
000547.SZ,20251231,1312683,412357.56,1330768,420315.18,1538606,484053.21,1596220,503878.62,1306937,411353.05,1577350,497477.97,1526059,485463.57,1179946,371555.62,99130,33907.36
000547.SZ,20251230,1927256,617471.32,1336367,427819.6,1863866,596600.29,1748840,557931.57,1477767,473329.86,1708353,545856.81,1490398,474443.57,1965727,630237.06,-60853,-24110.48
000547.SZ,20251229,834219,253478.31,666686,203464.52,863927,262537.5,845440,257919.71,784395,238770.86,877456,267114.43,899635,275099.08,992594,301387.09,-87570,-25623.5
000547.SZ,20251226,405764,113350.87,716250,200635.26,490414,137078.81,917503,256970.43,503692,140896.93,738830,206883.91,1608032,451075.02,635319,177912.03,-535121,-150446.56
000547.SZ,20251225,1434028,361326.07,1105118,278643.58,1599566,403978.77,1326290,334147.02,1249768,316000.05,1142803,287676.65,1002616,253169.66,1711766,434007.3,-202511,-51207.6
000547.SZ,20251224,1220035,291184.12,1276289,304710.39,1409631,336274.06,1372913,327706.77,1210259,289102.05,1222745,292329.89,1165440,278656.86,1133418,270470.04,575795,137702.97
000547.SZ,20251223,1192281,267628.02,1082340,243537.51,1189323,267386.43,1321835,297029.35,999892,224836.44,1116808,250833.77,1055150,237304.68,915662,205754.95,-138,1871.66
000547.SZ,20251222,1163585,263623.51,1066050,241978.4,1219227,276528.04,1287537,292014.82,1013111,229925.62,1100450,249534.23,1036860,234882.43,978745,221432.15,64275,15249.26
000547.SZ,20251219,1167960,259845.08,1376228,306857.56,1336087,297467.97,1539802,343215.9,1001726,223223.4,1132846,252303.43,1261944,282680.45,718841,160840.0,617673,139710.31
