ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
688122.SH,20260630,62.81,67.2,69.58,53.01,67.56,-4.75,-0.0703,399914061.0,23682026557.0
688122.SH,20260529,67.56,64.78,73.88,61.95,64.72,2.84,0.0439,352985522.0,23895864300.0
688122.SH,20260430,64.72,72.8,76.23,60.21,70.91,-6.19,-0.0873,285389070.0,20085141305.0
688122.SH,20260331,70.91,88.95,92.6,67.24,90.26,-19.35,-0.2144,335476166.0,26550599348.0
688122.SH,20260227,90.26,83.54,90.58,80.68,84.73,5.53,0.0653,214642377.0,18124521858.0
688122.SH,20260130,84.73,76.58,110.0,76.45,74.58,10.15,0.1361,713309486.0,64292043617.0
688122.SH,20251231,74.58,66.6,77.0,64.11,66.17,8.41,0.1271,503756931.0,35885610029.0
688122.SH,20251128,66.17,78.5,80.67,63.75,78.2,-12.03,-0.1538,381127781.0,27353815373.0
688122.SH,20251031,78.2,70.0,90.0,66.88,65.09,13.11,0.2014,701248040.0,53869649266.0
688122.SH,20250930,65.09,62.5,65.93,55.9,62.36,2.73,0.0438,360206598.0,21714331205.0
688122.SH,20250829,62.36,54.54,63.2,53.4,54.54,7.82,0.1434,308655777.0,17715339116.0
688122.SH,20250731,54.54,51.8,57.23,49.7,51.88,2.66,0.0513,226841008.0,11957918729.0
688122.SH,20250630,51.88,49.05,52.1,46.86,49.51,2.37,0.0479,164389751.0,8109574271.0
688122.SH,20250530,49.51,47.22,52.1,47.15,46.9,2.61,0.0557,198782336.0,9892764195.0
688122.SH,20250430,46.9,46.68,50.78,41.21,46.35,0.55,0.0119,189473960.0,8921077306.0
688122.SH,20250331,46.35,44.59,52.4,44.59,44.41,1.94,0.0437,259988984.0,12584889714.0
688122.SH,20250228,44.41,43.3,46.56,41.4,42.8,1.61,0.0376,178055139.0,7894297891.0
688122.SH,20250127,42.8,42.83,44.67,39.51,42.82,-0.02,-0.0005,98348199.0,4174734344.0
688122.SH,20241231,42.82,44.41,47.19,42.05,44.41,-1.59,-0.0358,137777359.0,6093865153.0
688122.SH,20241129,44.41,49.91,54.25,43.1,50.28,-5.87,-0.1167,211462310.0,10274100058.0
688122.SH,20241031,50.28,55.7,55.7,43.61,46.42,3.86,0.0832,230218870.0,11315510441.0
688122.SH,20240930,46.42,35.83,46.5,32.62,35.99,10.43,0.2898,88836631.0,3272985236.0
688122.SH,20240830,35.99,38.48,38.88,32.72,38.6,-2.61,-0.0676,74715977.0,2653964243.0
688122.SH,20240731,38.6,38.15,39.0,32.11,38.32,0.28,0.0073,109583173.0,3912138838.0
688122.SH,20240628,38.32,42.45,44.44,37.77,42.71,-4.39,-0.1028,98524880.0,4098560908.0
688122.SH,20240531,42.71,39.86,45.45,39.25,39.65,3.06,0.0772,139899393.0,5908593874.0
688122.SH,20240430,39.65,37.07,40.36,36.19,36.82,2.83,0.0769,131627819.0,5064808506.0
688122.SH,20240329,36.82,40.09,41.57,36.0,40.02,-3.2,-0.08,152041070.0,6003367098.0
688122.SH,20240229,40.02,35.42,43.58,31.35,35.45,4.57,0.1289,119772816.0,4637286926.0
688122.SH,20240131,35.45,53.4,55.18,35.2,53.23,-17.78,-0.334,144703660.0,6198919648.0
688122.SH,20231229,53.23,52.11,54.9,48.5,52.47,0.76,0.0145,96838087.0,4986637631.0
688122.SH,20231130,52.47,45.57,53.28,45.1,45.85,6.62,0.1444,115516532.0,5768389362.0
688122.SH,20231031,45.85,46.0,47.6,44.2,45.76,0.09,0.002,55655284.0,2570994916.0
688122.SH,20230928,45.76,47.45,52.61,44.88,47.43,-1.67,-0.0352,86933010.0,4235648640.0
688122.SH,20230831,47.43,52.65,61.99,43.18,52.91,-5.48,-0.1036,258933989.0,13386673202.0
688122.SH,20230731,52.91,55.91,57.2,51.11,55.73,-2.82,-0.0506,80458535.0,4296604256.0
688122.SH,20230630,55.73,77.53,81.99,50.48,77.61,-21.88,-0.2819,86181640.0,6116165130.0
688122.SH,20230531,77.61,77.89,93.79,75.0,77.93,-0.32,-0.0041,98177052.0,8083924157.0
688122.SH,20230428,77.93,81.3,84.36,76.88,81.53,-3.6,-0.0442,88384625.0,7099435925.0
688122.SH,20230331,81.53,90.7,97.0,78.87,90.72,-9.19,-0.1013,99128948.0,8503043250.0
688122.SH,20230228,90.72,97.8,99.99,88.7,98.35,-7.63,-0.0776,60972333.0,5737326919.0
688122.SH,20230131,98.35,95.11,101.73,88.66,94.69,3.66,0.0387,68243828.0,6463259897.0
