ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
000007.SZ,20260605,23241,2867.83,31272,3862.01,33217,4100.09,23964,2955.52,21512,2654.13,19534,2410.87,6758,830.05,9957,1223.7,-11185,-1380.26
000007.SZ,20260604,28999,3568.18,35092,4324.67,42467,5245.09,37439,4616.59,31834,3935.13,29458,3646.8,3975,493.44,5286,653.78,16478,2027.32
000007.SZ,20260603,26333,3172.28,32872,3961.82,25418,3065.79,25490,3072.63,26860,3240.66,22788,2748.72,2539,304.45,0,0.0,-11985,-1438.12
000007.SZ,20260602,35315,4255.77,49230,5936.3,47101,5683.57,41196,4972.25,32194,3883.02,29064,3507.48,10710,1299.61,5830,705.93,4906,592.96
000007.SZ,20260601,36166,4203.04,37054,4310.98,30731,3564.81,29680,3448.29,27698,3219.12,24491,2845.02,4873,562.96,8243,945.64,11633,1330.2
000007.SZ,20260529,39932,4594.77,31420,3621.0,36252,4176.66,35350,4066.94,30805,3553.55,40211,4640.6,5223,607.52,5231,603.95,-19632,-2288.9
000007.SZ,20260528,23232,2760.59,20526,2440.97,18008,2137.99,17657,2098.57,20223,2394.6,21452,2545.94,5417,643.6,7246,851.3,-1640,-202.02
000007.SZ,20260527,26560,3204.57,29476,3568.25,25044,3028.68,21828,2637.79,20227,2448.89,18379,2216.96,5450,658.87,7598,918.01,-12128,-1455.4
000007.SZ,20260526,40095,4916.54,50009,6143.16,40977,5030.43,36884,4525.64,30396,3727.67,23465,2870.78,3292,401.32,4402,536.37,-15934,-1941.04
000007.SZ,20260525,96789,12178.75,91370,11490.56,82969,10524.38,100838,12760.09,70127,8921.71,57961,7386.08,14185,1813.68,13901,1801.8,-13598,-1688.75
000007.SZ,20260522,46423,5763.52,96250,12066.41,60939,7566.56,117001,14717.34,76843,9621.61,51724,6473.45,125575,16004.29,44805,5698.78,-125465,-16072.48
000007.SZ,20260521,42803,5161.56,46383,5600.08,49529,5981.05,35700,4320.13,36575,4411.28,41317,4973.69,1867,223.67,7374,883.66,-26903,-3252.15
000007.SZ,20260520,28750,3559.24,35673,4422.69,33723,4178.86,30566,3788.67,32612,4046.31,31439,3899.03,8451,1044.22,5858,718.23,1694,210.02
000007.SZ,20260519,33730,4135.62,28895,3541.66,30674,3755.16,29377,3602.62,25174,3086.41,26798,3280.11,6809,828.11,11316,1380.91,-3775,-444.57
000007.SZ,20260518,43286,5369.24,37182,4618.18,46164,5738.16,34500,4279.31,34339,4272.21,45181,5619.39,12873,1607.98,19799,2470.71,-6874,-811.0
000007.SZ,20260515,46920,5874.95,45608,5718.01,59549,7464.17,51258,6421.65,44634,5594.94,44417,5568.87,7347,923.21,17167,2148.74,6602,855.91
000007.SZ,20260514,76766,10082.45,62298,8188.21,81736,10751.83,67786,8950.74,46853,6183.23,80264,10524.66,22276,2936.63,17282,2290.53,-22761,-2905.37
000007.SZ,20260513,85186,11629.46,97947,13371.97,133365,18228.78,85141,11653.08,118430,16238.75,114096,15645.79,31201,4295.22,70998,9721.37,-23401,-3056.99
000007.SZ,20260512,81393,12671.16,40415,6295.17,90384,14037.89,74170,11542.45,72220,11234.36,100834,15707.96,17765,2751.73,46343,7149.56,-16242,-2690.55
000007.SZ,20260511,62722,10417.81,43148,7174.3,77184,12835.52,96277,16007.95,86931,14474.4,80840,13441.03,20754,3445.28,27327,4549.73,-6200,-990.38
000007.SZ,20260508,47587,8292.15,38431,6693.95,60644,10568.21,50148,8740.9,64023,11151.79,74340,12974.38,22079,3848.35,31414,5451.27,-7559,-1317.41
000007.SZ,20260507,40272,6706.68,42597,7115.11,45854,7621.15,48398,8036.64,39760,6583.69,31412,5214.02,15856,2618.84,19335,3164.59,15501,2544.44
000007.SZ,20260506,58516,9382.24,44898,7209.32,56565,9065.57,54382,8739.98,48195,7745.51,61180,9802.69,14364,2326.31,17179,2767.63,-998,-169.33
000007.SZ,20260430,26806,3946.3,31375,4660.49,32346,4747.49,43226,6440.28,36475,5462.42,30821,4556.08,20316,3102.82,10522,1602.17,15342,2222.44
000007.SZ,20260429,35235,4973.5,44935,6339.04,46679,6578.5,31749,4473.96,33912,4789.12,35394,4997.0,3265,460.52,7013,991.63,-3057,-416.0
000007.SZ,20260428,25652,3619.36,26874,3803.01,33102,4671.01,35547,5025.05,23304,3290.31,22243,3128.49,7802,1118.14,5196,742.26,15756,2245.6
000007.SZ,20260427,17711,2462.72,17045,2372.13,19101,2657.12,17592,2448.21,13396,1862.94,15255,2117.72,0,0.0,316,44.71,944,133.67
000007.SZ,20260424,17299,2382.49,12058,1661.02,13232,1825.35,14870,2051.69,7529,1038.0,11263,1551.19,1710,237.87,1579,219.82,11068,1528.29
