ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
688122.SH,20260708,54.49,55.0,53.02,53.28,54.49,-1.21,-2.2206,113725.45,610445.978
688122.SH,20260707,56.2,56.74,54.33,54.49,56.3,-1.81,-3.2149,121892.35,673322.196
688122.SH,20260706,58.6,59.5,56.01,56.3,58.0,-1.7,-2.931,164055.97,943329.924
688122.SH,20260703,57.48,58.96,57.21,58.0,57.3,0.7,1.2216,167091.63,972516.452
688122.SH,20260702,59.7,60.22,56.88,57.3,60.32,-3.02,-5.0066,226508.12,1327670.935
688122.SH,20260701,62.6,62.87,60.1,60.32,62.81,-2.49,-3.9643,279643.5,1707589.425
688122.SH,20260630,60.08,63.84,59.08,62.81,60.0,2.81,4.6833,344429.14,2132778.21
688122.SH,20260629,58.36,63.66,57.71,60.0,53.1,6.9,12.9944,443303.05,2683559.771
688122.SH,20260626,56.03,56.46,53.08,53.1,55.54,-2.44,-4.3932,162409.66,879279.873
688122.SH,20260625,55.96,57.78,54.95,55.54,56.28,-0.74,-1.3149,143756.24,803506.627
688122.SH,20260624,57.0,57.0,55.54,56.28,56.67,-0.39,-0.6882,124738.47,702283.295
688122.SH,20260623,59.28,59.29,56.4,56.67,59.55,-2.88,-4.8363,159954.38,921005.537
688122.SH,20260622,59.8,59.99,57.74,59.55,60.3,-0.75,-1.2438,177156.7,1042192.298
688122.SH,20260618,58.6,61.18,58.0,60.3,58.6,1.7,2.901,183419.69,1102217.435
688122.SH,20260617,58.4,58.96,57.51,58.6,58.74,-0.14,-0.2383,152815.53,890262.987
688122.SH,20260616,57.38,59.8,56.4,58.74,57.38,1.36,2.3702,196584.42,1143521.204
688122.SH,20260615,54.76,57.46,54.55,57.38,54.41,2.97,5.4586,190766.75,1071982.89
688122.SH,20260612,54.58,56.1,54.1,54.41,53.7,0.71,1.3222,177647.08,977256.61
688122.SH,20260611,53.6,54.43,53.01,53.7,53.9,-0.2,-0.3711,112411.25,603435.162
688122.SH,20260610,55.8,55.9,53.53,53.9,56.44,-2.54,-4.5004,166744.69,905826.567
688122.SH,20260609,56.05,56.72,54.72,56.44,55.61,0.83,1.4925,161937.67,900378.043
688122.SH,20260608,58.9,59.58,55.34,55.61,60.69,-5.08,-8.3704,233489.78,1338856.665
