ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000759.SZ,20260630,6.35,5.75,6.98,5.02,6.11,0.24,0.0393,2051719596.0,12399191487.44
000759.SZ,20260529,6.11,5.5,6.33,4.9,5.49,0.62,0.1129,779432311.0,4379563373.68
000759.SZ,20260430,5.49,5.71,5.73,5.12,5.64,-0.15,-0.0266,349126757.0,1905020286.62
000759.SZ,20260331,5.64,6.84,6.88,5.26,6.91,-1.27,-0.1838,432749677.0,2601357013.44
000759.SZ,20260227,6.91,7.15,7.5,6.84,7.24,-0.33,-0.0456,308537892.0,2206952718.22
000759.SZ,20260130,7.24,7.51,8.42,7.08,7.58,-0.34,-0.0449,1108291249.0,8645609025.7
000759.SZ,20251231,7.58,7.5,9.5,6.95,7.53,0.05,0.0066,2653372106.0,21456142510.67
000759.SZ,20251128,7.53,7.16,8.59,7.13,7.19,0.34,0.0473,1460623879.0,11365970392.98
000759.SZ,20251031,7.19,7.15,8.02,6.93,7.14,0.05,0.007,695519964.0,5174169085.47
000759.SZ,20250930,7.14,7.78,8.35,7.0,7.91,-0.77,-0.0973,1160300195.0,9111227316.67
000759.SZ,20250829,7.91,7.46,8.55,7.33,7.48,0.43,0.0575,1011468785.0,7895757287.47
000759.SZ,20250731,7.48,7.77,7.97,7.43,7.78,-0.3,-0.0386,725095060.0,5539000971.09
000759.SZ,20250630,7.78,7.94,8.15,7.32,8.04,-0.26,-0.0323,648890510.0,5091730430.97
000759.SZ,20250530,8.04,7.83,8.94,7.83,7.81,0.23,0.0294,1452777111.0,12150786345.81
000759.SZ,20250430,7.81,7.67,10.23,6.83,7.81,0.0,0.0,2320121336.0,20160591672.2
000759.SZ,20250331,7.81,9.86,10.99,7.27,10.47,-2.66,-0.2541,2087051214.0,18900404868.19
000759.SZ,20250228,10.47,8.44,10.98,7.63,8.69,1.78,0.2048,2363289852.0,20681552092.54
000759.SZ,20250127,8.69,13.58,15.56,8.08,13.08,-4.39,-0.3356,3314249676.0,34364918882.63
000759.SZ,20241231,13.08,4.14,13.08,4.12,4.14,8.94,2.1594,2985975540.0,24561045082.37
000759.SZ,20241129,4.14,4.08,4.49,3.7,4.13,0.01,0.0024,659881978.0,2684921006.76
000759.SZ,20241031,4.13,4.37,4.37,3.37,4.03,0.1,0.0248,661485497.0,2511173558.29
000759.SZ,20240930,4.03,3.15,4.03,2.89,3.16,0.87,0.2753,540620781.0,1791095356.87
000759.SZ,20240830,3.16,2.96,3.65,2.75,2.97,0.19,0.064,683817428.0,2141737136.49
000759.SZ,20240731,2.97,3.34,3.82,2.75,3.37,-0.4,-0.1187,591895322.0,1961979495.64
000759.SZ,20240628,3.37,3.5,3.61,3.06,3.5,-0.13,-0.0371,437081696.0,1457839871.58
000759.SZ,20240531,3.5,3.67,3.87,3.43,3.65,-0.15,-0.0411,174978170.0,645340833.61
000759.SZ,20240430,3.65,3.75,4.06,3.04,3.68,-0.03,-0.0082,352510586.0,1270395473.02
000759.SZ,20240329,3.68,3.36,3.95,3.23,3.37,0.31,0.092,404966365.0,1447927480.89
000759.SZ,20240229,3.37,3.52,3.89,2.71,3.55,-0.18,-0.0507,484667642.0,1577657500.39
000759.SZ,20240131,3.55,4.35,4.66,3.53,4.37,-0.82,-0.1876,508914249.0,2154193206.46
000759.SZ,20231229,4.37,4.76,5.78,4.17,4.65,-0.28,-0.0602,1533596299.0,7774953776.77
000759.SZ,20231130,4.65,4.42,4.79,4.29,4.42,0.23,0.052,283087317.0,1273314742.44
000759.SZ,20231031,4.42,4.56,4.57,4.13,4.55,-0.13,-0.0286,153079722.0,667790118.7
000759.SZ,20230928,4.55,4.51,4.69,4.44,4.51,0.04,0.0089,191195943.0,869930300.12
000759.SZ,20230831,4.51,5.31,5.43,4.49,5.33,-0.82,-0.1538,395183072.0,1998099929.22
000759.SZ,20230731,5.33,4.51,5.46,4.5,4.51,0.82,0.1818,385384889.0,1908629652.37
000759.SZ,20230630,4.51,4.47,4.85,4.35,4.48,0.03,0.0067,194781033.0,896729558.1
000759.SZ,20230531,4.48,4.56,4.79,4.38,4.62,-0.14,-0.0303,192332321.0,891705031.37
000759.SZ,20230428,4.62,4.95,5.0,4.27,4.99,-0.37,-0.0741,211248091.0,975823673.5
000759.SZ,20230331,4.99,5.2,5.38,4.76,5.19,-0.2,-0.0385,327503744.0,1651320121.76
000759.SZ,20230228,5.19,5.21,5.44,5.11,5.19,0.0,0.0,329894728.0,1738122029.06
000759.SZ,20230131,5.19,6.01,6.08,5.03,6.09,-0.9,-0.1478,452022509.0,2459167543.08
