ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
001896.SZ,20260708,14.84,15.29,13.88,13.91,14.98,-1.07,-7.1429,1010098.86,1467711.64072
001896.SZ,20260707,16.24,16.66,14.86,14.98,16.51,-1.53,-9.2671,1191288.6,1853410.42097
001896.SZ,20260706,15.65,17.16,15.5,16.51,15.77,0.74,4.6925,1416198.96,2299518.52977
001896.SZ,20260703,15.69,16.16,14.74,15.77,15.71,0.06,0.3819,1216913.92,1886371.78442
001896.SZ,20260702,17.28,17.81,15.7,15.71,17.43,-1.72,-9.868,1523634.58,2533984.00005
001896.SZ,20260701,16.77,18.0,16.35,17.43,16.61,0.82,4.9368,1575348.7,2714204.58124
001896.SZ,20260630,16.38,17.2,15.8,16.61,16.67,-0.06,-0.3599,1176168.87,1960470.50037
001896.SZ,20260629,16.97,17.12,16.07,16.67,16.81,-0.14,-0.8328,1189567.17,1964757.06024
001896.SZ,20260626,18.01,19.36,16.8,16.81,18.6,-1.79,-9.6237,1609240.28,2901669.67051
001896.SZ,20260625,20.14,20.55,18.47,18.6,20.52,-1.92,-9.3567,2037016.2,3926437.48069
001896.SZ,20260624,19.53,20.55,19.35,20.52,19.72,0.8,4.0568,1598697.4,3220618.10841
001896.SZ,20260623,19.41,20.48,19.01,19.72,19.81,-0.09,-0.4543,1436496.12,2857079.28508
001896.SZ,20260622,19.18,20.41,19.0,19.81,19.85,-0.04,-0.2015,1489607.48,2962886.61528
001896.SZ,20260618,21.4,21.78,19.58,19.85,21.76,-1.91,-8.7776,2141432.7,4373279.5961
001896.SZ,20260617,21.86,22.94,20.8,21.76,22.06,-0.3,-1.3599,2204575.52,4797216.25032
001896.SZ,20260616,22.68,23.8,22.05,22.06,22.7,-0.64,-2.8194,2507824.11,5700662.71416
001896.SZ,20260615,21.3,23.49,21.02,22.7,21.8,0.9,4.1284,2121490.59,4773563.36708
001896.SZ,20260612,20.8,22.2,20.2,21.8,21.21,0.59,2.7817,2288524.12,4901686.84231
001896.SZ,20260611,20.7,22.4,20.31,21.21,21.17,0.04,0.1889,2272082.72,4876438.61067
001896.SZ,20260610,21.01,22.35,20.36,21.17,21.56,-0.39,-1.8089,2467784.76,5283869.95593
001896.SZ,20260609,19.58,21.56,18.23,21.56,19.6,1.96,10.0,2883036.91,5636835.63123
001896.SZ,20260608,19.87,21.5,19.0,19.6,19.88,-0.28,-1.4085,2654678.74,5422822.789
001896.SZ,20260605,23.01,24.04,19.88,19.88,22.09,-2.21,-10.0045,2996420.76,6518799.907
001896.SZ,20260604,21.65,22.09,21.02,22.09,20.08,2.01,10.01,2061521.36,4490332.176
001896.SZ,20260603,18.2,20.08,18.03,20.08,18.25,1.83,10.0274,1644082.39,3192284.487
001896.SZ,20260602,17.13,18.88,16.43,18.25,17.65,0.6,3.3994,2757733.04,4851887.664
001896.SZ,20260601,16.4,18.01,15.09,17.65,16.37,1.28,7.8192,2698035.09,4508601.454
001896.SZ,20260529,15.47,17.11,15.25,16.37,15.69,0.68,4.334,2134396.4,3477182.805
001896.SZ,20260528,15.66,16.52,14.76,15.69,15.74,-0.05,-0.3177,1651126.79,2593314.593
001896.SZ,20260527,15.0,16.33,15.0,15.74,16.55,-0.81,-4.8943,1807055.54,2824905.073
001896.SZ,20260526,16.51,17.05,16.1,16.55,16.92,-0.37,-2.1868,1765864.56,2915599.87
001896.SZ,20260525,16.01,17.3,15.8,16.92,15.76,1.16,7.3604,2383771.1,3940483.471
001896.SZ,20260522,16.0,16.16,15.1,15.76,16.37,-0.61,-3.7263,2235488.33,3516755.775
001896.SZ,20260521,14.88,16.37,14.61,16.37,14.88,1.49,10.0134,2908815.78,4681473.689
001896.SZ,20260520,16.56,16.64,14.8,14.88,16.19,-1.31,-8.0914,1521587.16,2348828.287
001896.SZ,20260519,14.57,16.19,14.38,16.19,14.72,1.47,9.9864,1346808.18,2081427.054
001896.SZ,20260518,14.7,15.36,14.51,14.72,15.19,-0.47,-3.0941,1126109.27,1664655.26
001896.SZ,20260515,16.01,16.3,15.14,15.19,16.82,-1.63,-9.6908,1852894.42,2858482.036
001896.SZ,20260514,17.72,19.4,16.81,16.82,17.76,-0.94,-5.2928,2354940.75,4203577.161
001896.SZ,20260513,16.98,18.67,16.8,17.76,16.98,0.78,4.5936,2419721.03,4328468.429
001896.SZ,20260512,16.81,17.46,15.73,16.98,16.81,0.17,1.0113,1987977.82,3367425.479
001896.SZ,20260511,16.76,17.56,16.52,16.81,16.41,0.4,2.4375,1586394.57,2695300.745
001896.SZ,20260508,16.71,17.12,16.22,16.41,16.76,-0.35,-2.0883,1361500.78,2262288.117
001896.SZ,20260507,16.61,17.0,16.31,16.76,16.4,0.36,2.1951,1524463.36,2540341.39
001896.SZ,20260506,15.02,16.66,15.02,16.4,15.24,1.16,7.6115,1673372.4,2657996.307
001896.SZ,20260430,16.2,16.3,15.24,15.24,16.93,-1.69,-9.9823,1546964.99,2412091.282
001896.SZ,20260429,15.3,17.3,15.11,16.93,15.73,1.2,7.6287,2352561.15,3951221.796
001896.SZ,20260428,16.09,16.9,15.66,15.73,16.39,-0.66,-4.0268,1593302.55,2565898.285
001896.SZ,20260427,16.3,17.16,15.92,16.39,16.75,-0.36,-2.1493,1313074.29,2175921.495
001896.SZ,20260424,17.49,17.89,16.5,16.75,17.97,-1.22,-6.7891,1673876.21,2863303.768
001896.SZ,20260423,17.7,18.46,16.42,17.97,17.5,0.47,2.6857,2346700.27,4112108.201
001896.SZ,20260422,16.88,17.9,16.4,17.5,17.1,0.4,2.3392,2006976.69,3478012.629
001896.SZ,20260421,18.78,18.85,17.0,17.1,18.79,-1.69,-8.9941,2551238.54,4471988.506
001896.SZ,20260420,17.32,18.79,16.89,18.79,17.08,1.71,10.0117,2376930.87,4276979.509
001896.SZ,20260417,17.28,18.09,16.47,17.08,17.06,0.02,0.1172,2008989.19,3465716.608
001896.SZ,20260416,16.41,17.68,15.75,17.06,16.57,0.49,2.9572,2253631.94,3815691.18
001896.SZ,20260415,15.06,16.57,14.2,16.57,15.06,1.51,10.0266,2662222.99,4219852.283
001896.SZ,20260414,14.87,15.85,14.7,15.06,14.41,0.65,4.5108,2068271.93,3192634.494
001896.SZ,20260413,13.38,14.5,13.29,14.41,13.21,1.2,9.084,1586298.35,2209871.811
001896.SZ,20260410,12.99,13.35,12.63,13.21,12.8,0.41,3.2031,1131066.67,1473114.042
001896.SZ,20260409,13.0,13.41,12.72,12.8,13.1,-0.3,-2.2901,1061030.07,1384154.063
