ts_code,ann_date,holder_name,holder_type,in_de,change_vol,change_ratio,after_share,after_ratio,avg_price,total_share
000029.SZ,20260815,深圳市投资控股有限公司,C,DE,8693300.0,0.975,544130880.0,53.7859,,544130880.0
688485.SH,20260815,广州轨道交通产业投资发展基金(有限合伙),C,DE,3099473.0,2.0623,9298604.0,6.187,57.4364,9298604.0
300228.SZ,20260815,于清清,G,DE,120000.0,0.0215,0.0,,7.41,360000.0
300228.SZ,20260815,肖华,G,DE,18000.0,0.0032,132000.0,0.0236,7.4,582000.0
300228.SZ,20260815,陈亮,G,DE,31200.0,0.0056,50.0,0.0,7.55,93800.0
300228.SZ,20260815,姜琰,G,DE,150900.0,0.027,0.0,,7.45,1350000.0
300228.SZ,20260815,姜琰,G,DE,299100.0,0.0535,150900.0,0.027,7.46,1500900.0
300228.SZ,20260815,黄锋,G,DE,580000.0,0.1038,8488489.0,1.5188,7.4,41933955.0
300228.SZ,20260815,黄锋,G,DE,2080000.0,0.3722,9068489.0,1.6225,7.41,42513955.0
688262.SH,20260815,国家集成电路产业投资基金股份有限公司,C,DE,2923925.0,0.8702,1680727.0,0.5002,41.4249,1680727.0
002044.SZ,20260815,杭州灏月企业管理有限公司,C,DE,3745900.0,0.0967,245455497.0,6.3356,,245455497.0
002044.SZ,20260815,杭州灏月企业管理有限公司,C,DE,32005000.0,0.8261,249201397.0,6.4323,,249201397.0
603115.SH,20260815,南通联力投资管理有限公司,C,DE,2221000.0,0.9081,12599000.0,5.1512,,12599000.0
301282.SZ,20260815,叶劲忠,P,DE,4004600.0,2.2679,6467820.0,3.6629,,6467820.0
002637.SZ,20260815,方银军,P,DE,718200.0,0.1545,22801840.0,4.9039,,22801840.0
600021.SH,20260815,田建东,G,DE,14000.0,0.0005,,,14.56,42100.0
300665.SZ,20260814,青岛君拓启航智能科技有限公司,C,IN,2299400.0,1.0547,25253485.0,11.5836,,25253485.0
603738.SH,20260814,喻信东,G,DE,3800000.0,0.9847,68765200.0,17.82,,68765200.0
688229.SH,20260814,冯云彪,G,DE,700000.0,1.5766,3740000.0,8.4234,,3740000.0
301551.SZ,20260814,内蒙古文盛新媒体投资中心(有限合伙)及其一致行动人,C,DE,2368400.0,1.5324,21137004.0,13.6762,,21137004.0
300665.SZ,20260814,青岛君拓启航智能科技有限公司,C,IN,2299400.0,1.0547,25253485.0,11.5836,,25253485.0
300751.SZ,20260814,吴江东运创业投资有限公司,C,DE,1431698.0,0.7424,9371985.0,4.8597,279.43,9371985.0
300825.SZ,20260814,嘉兴珺文银宝投资合伙企业(有限合伙),C,DE,8180000.0,1.6884,48007.0,0.0099,,48007.0
300751.SZ,20260814,吴江东运创业投资有限公司,C,DE,124400.0,0.0645,10803683.0,5.6021,282.58,10803683.0
000697.SZ,20260814,张政,P,DE,3650000.0,0.5589,23256544.0,3.5609,,103976174.0
002655.SZ,20260814,上海韦豪创芯投资管理有限公司,C,IN,21100.0,0.0058,34153400.0,9.3863,,34153400.0
603045.SH,20260814,陈松扬,P,DE,69634.0,0.0514,208966.0,0.1543,,208966.0
002602.SZ,20260814,上海吉运盛商务信息咨询合伙企业(有限合伙),C,DE,52596100.0,0.7738,143461027.0,2.1107,13.56,143461027.0
002602.SZ,20260814,上海吉运盛商务信息咨询合伙企业(有限合伙),C,DE,52596100.0,0.7738,143461027.0,2.1107,13.56,143461027.0
688229.SH,20260814,冯云彪,G,DE,700000.0,1.5766,3740000.0,8.4234,,3740000.0
920570.BJ,20260814,厉全明,G,DE,20000.0,0.0785,836842.0,3.2829,25.54,3407368.0
920570.BJ,20260814,海盐坤铂企业管理咨询合伙企业(有限合伙),C,DE,61563.0,0.2415,1797075.0,7.0499,25.6562,5482437.0
600189.SH,20260814,中国吉林森林工业集团有限责任公司,C,IN,800000.0,0.1119,219084380.0,30.6327,,219084380.0
605366.SH,20260814,新余市锦宏科技合伙企业(有限合伙),C,DE,3260000.0,0.4218,2719859.0,0.3519,12.4986,2719859.0
603738.SH,20260814,喻信东,G,DE,3800000.0,0.9847,68765200.0,17.82,,68765200.0
002655.SZ,20260814,上海韦豪创芯投资管理有限公司,C,IN,21100.0,0.0058,34153400.0,9.3863,,34153400.0
601121.SH,20260814,嘉兴宝润企业管理合伙企业(有限合伙),C,DE,600000.0,0.075,,,6.97,1991000.0
601121.SH,20260814,嘉兴宝益企业管理合伙企业(有限合伙),C,DE,110000.0,0.0138,,,6.63,2120000.0
600177.SH,20260814,宁波雅戈尔控股有限公司,C,IN,45662794.0,1.014,1861027499.0,41.3246,,1861027499.0
605598.SH,20260814,海南隆湾投资控股有限公司,C,DE,500700.0,0.206,164547000.0,67.7101,,164547000.0
002109.SZ,20260814,陕西兴化集团有限责任公司,C,IN,3875300.0,0.3036,236487389.0,18.5296,2.9121,236487389.0
603045.SH,20260814,陈松扬,P,DE,69634.0,0.0514,208966.0,0.1543,,208966.0
603045.SH,20260814,王达武,G,DE,601500.0,0.4441,31583906.0,23.3186,,31583906.0
301429.SZ,20260814,王斌,G,IN,25400.0,0.0577,62600.0,0.1422,,11588400.0
301429.SZ,20260814,张勇,G,IN,30700.0,0.0697,57300.0,0.1302,,11583100.0
301429.SZ,20260814,唐道远,G,IN,151300.0,0.3437,350300.0,0.7958,,42020500.0
688488.SH,20260814,傅和亮,G,IN,730052.0,0.1735,3480977.0,0.8273,15.4848,3480977.0
002240.SZ,20260814,肖波,G,DE,10000.0,0.0011,50750.0,0.0056,49.0,233000.0
002240.SZ,20260814,王琪,G,DE,95000.0,0.0104,0.0,,49.57,285000.0
002240.SZ,20260814,方轶,G,DE,34000.0,0.0037,34050.0,0.0037,50.0,238200.0
688222.SH,20260814,深圳市钧天投资企业(有限合伙),C,DE,3524092.0,0.8795,6543659.0,1.6331,37.0103,6543659.0
603520.SH,20260814,胡思慧,P,IN,6883035.0,1.57,6883035.0,1.57,,6883035.0
603520.SH,20260814,胡锦生,G,DE,10187133.0,2.3237,33804993.0,7.7108,,33804993.0
920571.BJ,20260813,薛勇,G,DE,649738.0,0.2194,,,10.0282,1949216.0
688221.SH,20260813,CHANGJIN WANG,P,DE,2330767.0,0.6222,18728733.0,4.9999,,18728733.0
301370.SZ,20260813,泰康人寿保险有限责任公司-分红-团体分红-019L-FH001深,C,DE,446200.0,0.0948,5623291.0,1.1949,,5623291.0
301370.SZ,20260813,泰康人寿保险有限责任公司-分红-个人分红-019L-FH002深,C,DE,1337900.0,0.2843,16870573.0,3.5849,,16870573.0
301370.SZ,20260813,泰康人寿保险有限责任公司-传统-普通保险产品-019L-CT001深,C,DE,2677400.0,0.5689,33739546.0,7.1695,,33739546.0
300321.SZ,20260813,华盛百利投资发展(北京)有限公司,C,DE,6000.0,0.0068,5878323.0,6.6275,,5878323.0
301370.SZ,20260813,泰康人寿保险有限责任公司-分红-团体分红-019L-FH001深,C,DE,446200.0,0.0948,5623291.0,1.1949,,5623291.0
301370.SZ,20260813,泰康人寿保险有限责任公司-分红-个人分红-019L-FH002深,C,DE,1337900.0,0.2843,16870573.0,3.5849,,16870573.0
301370.SZ,20260813,泰康人寿保险有限责任公司-传统-普通保险产品-019L-CT001深,C,DE,2677400.0,0.5689,33739546.0,7.1695,,33739546.0
688073.SH,20260813,舟山兰旦企业管理合伙企业(有限合伙),C,DE,475290.0,0.523,1660626.0,1.8272,,1660626.0
688073.SH,20260813,吴波,P,DE,24515.0,0.027,723870.0,0.7965,,723870.0
688073.SH,20260813,舟山欣曦企业管理合伙企业(有限合伙),C,DE,82404.0,0.0907,2159651.0,2.3763,,2159651.0
688479.SH,20260813,上海烽赢宏企业管理中心(有限合伙),C,DE,2415000.0,2.7911,4212600.0,4.8687,25.6834,4212600.0
688479.SH,20260813,上海屹赢友企业管理中心(有限合伙),C,DE,3623000.0,4.1873,4665000.0,5.3915,25.6835,4665000.0
300599.SZ,20260813,梁大军,G,DE,7500.0,0.0024,0.0,,12.8653,22500.0
002826.SZ,20260813,周战,P,DE,658900.0,0.3567,8874925.0,4.8043,16.37,8874925.0
002655.SZ,20260813,上海韦豪创芯投资管理有限公司,C,IN,1857500.0,0.5105,34132300.0,9.3805,,34132300.0
920571.BJ,20260813,何志强,G,DE,55725.0,0.0188,,,11.27,167175.0
920571.BJ,20260813,薛勇,G,DE,649738.0,0.2194,,,10.0282,1949216.0
000009.SZ,20260813,深圳市承兴投资有限公司,C,IN,23607594.0,0.9164,580799860.0,22.5464,,580799860.0
603209.SH,20260813,山东日盈投资有限公司,C,DE,281300.0,0.0875,1608600.0,0.5004,,1608600.0
603382.SH,20260813,福建赢石创业投资合伙企业(有限合伙),C,DE,923100.0,0.7993,9062547.0,7.8473,,9062547.0
688479.SH,20260813,上海烽赢宏企业管理中心(有限合伙),C,DE,2415000.0,2.7911,4212600.0,4.8687,25.6834,4212600.0
688479.SH,20260813,上海屹赢友企业管理中心(有限合伙),C,DE,3623000.0,4.1873,4665000.0,5.3915,25.6835,4665000.0
920906.BJ,20260813,宁波万舜投资管理合伙企业(有限合伙),C,DE,120000.0,0.3598,,,16.5564,1240000.0
688603.SH,20260813,宁波市睿兴二期股权投资合伙企业(有限合伙),C,DE,848591.0,1.7895,0.0,,146.7979,0.0
603072.SH,20260813,南通元龙创业投资合伙企业(有限合伙),C,DE,1648300.0,1.3058,9054990.0,7.1734,38.5573,9054990.0
002824.SZ,20260813,霍润,P,DE,500000.0,0.2211,19892787.0,8.7953,18.04,19892787.0
002824.SZ,20260813,霍润,P,DE,500000.0,0.2211,20392787.0,9.0163,,20392787.0
688221.SH,20260813,CHANGJIN WANG,P,DE,2330767.0,0.6222,18728733.0,4.9999,,18728733.0
600613.SH,20260813,张之君,P,DE,5340700.0,1.1142,9021650.0,1.6892,,9021650.0
688685.SH,20260813,苏州至辉中安创业投资合伙企业(有限合伙),C,DE,497454.0,0.3387,0.0,,48.9715,0.0
688685.SH,20260813,南京道丰投资管理中心(普通合伙),C,DE,6800.0,0.0046,48532.0,0.033,53.4124,48532.0
688685.SH,20260813,伊犁苏新投资基金合伙企业(有限合伙),C,DE,248160.0,0.169,3180576.0,2.1658,53.6345,3180576.0
300599.SZ,20260813,梁大军,G,DE,7500.0,0.0024,0.0,,12.8653,22500.0
300599.SZ,20260813,梁大军,G,DE,7500.0,0.0024,0.0,,12.8653,22500.0
600221.SH,20260813,天津渤海四号租赁有限公司,C,DE,20000000.0,0.0467,36214128.0,0.0838,,36214128.0
600221.SH,20260813,安隆(天津)航空租赁有限公司,C,DE,66869300.0,0.1561,97924348.0,0.2266,,97924348.0
688191.SH,20260812,陈晓娟,G,DE,280000.0,0.0854,3603849.0,1.0987,23.5234,3603849.0
300790.SZ,20260812,张品光,G,DE,4500000.0,0.9796,9911614.0,2.1576,17.47,53146457.0
300417.SZ,20260812,叶淑娟,P,DE,188000.0,0.2249,383385.0,0.4586,10.8,3925740.0
300826.SZ,20260812,刘键,G,DE,10000.0,0.0046,1558.0,0.0007,14.2116,186230.0
300826.SZ,20260812,刘键,G,DE,10000.0,0.0046,11558.0,0.0053,14.47,196230.0
300826.SZ,20260812,刘键,G,DE,20000.0,0.0091,21558.0,0.0098,13.8657,206230.0
300826.SZ,20260812,刘键,G,DE,20000.0,0.0091,41558.0,0.0189,13.315,226230.0
300276.SZ,20260812,陈巍,P,DE,4446000.0,0.4206,15770687.0,1.4918,,76420746.0
300836.SZ,20260812,肖朝蓬,G,DE,1853500.0,2.9212,3066008.0,4.8322,40.29,20536533.0
301312.SZ,20260812,黄剑锋,G,DE,108684.0,0.1282,3379103.0,3.986,,16083250.0
301312.SZ,20260812,关巍,G,DE,655402.0,0.7731,8151690.0,9.6158,,37794726.0
301312.SZ,20260812,邱鹏,G,DE,956320.0,1.1281,11329285.0,13.3641,,52728640.0
300836.SZ,20260812,肖朝蓬,G,DE,781400.0,1.2315,4919508.0,7.7534,48.45,22390033.0
300618.SZ,20260812,梁建坤,G,DE,300100.0,0.1101,40546132.0,14.8795,38.02,40546132.0
300618.SZ,20260812,梁建坤,G,DE,415803.0,0.1526,40846232.0,14.9896,39.52,40846232.0
300618.SZ,20260812,梁建坤,G,DE,66100.0,0.0243,41262035.0,15.1422,38.26,41262035.0
300922.SZ,20260812,潘建辉,P,DE,526260.0,0.417,2388619.0,1.8926,17.52,2388619.0
300826.SZ,20260812,刘键,G,DE,10000.0,0.0046,1558.0,0.0007,14.2116,186230.0
300826.SZ,20260812,刘键,G,DE,10000.0,0.0046,11558.0,0.0053,14.47,196230.0
300826.SZ,20260812,刘键,G,DE,20000.0,0.0091,21558.0,0.0098,13.8657,206230.0
300826.SZ,20260812,刘键,G,DE,20000.0,0.0091,41558.0,0.0189,13.315,226230.0
688755.SH,20260812,杭州清科致盛投资合伙企业(有限合伙),C,DE,283138.0,0.3545,5495907.0,6.8813,,5495907.0
688191.SH,20260812,孙培翔,G,DE,210000.0,0.064,1694795.0,0.5167,26.906,1694795.0
603967.SH,20260812,楚旭日,G,DE,230000.0,0.0663,694000.0,0.2002,11.6144,694000.0
603803.SH,20260812,冯雪松,P,DE,4248830.0,1.0,0.0,,,0.0
600340.SH,20260812,王文学,G,IN,989300.0,0.0254,,,,
600340.SH,20260812,赵威,G,IN,765100.0,0.0197,,,,
600340.SH,20260812,钟坚,G,IN,156000.0,0.004,,,,
600340.SH,20260812,陈怀洲,G,IN,511000.0,0.0131,,,,
600340.SH,20260812,黎毓珊,G,IN,2200.0,0.0001,,,,
600340.SH,20260812,庄永,G,IN,9500.0,0.0002,,,,
601916.SH,20260812,浙江省海港投资运营集团有限公司,C,IN,271000000.0,1.2579,271000000.0,0.9867,,271000000.0
000908.SZ,20260812,叶湘伦,P,DE,250000.0,0.0284,1877724.0,0.2134,,1877724.0
002300.SZ,20260812,福建亿力集团有限公司,C,DE,2858500.0,0.3958,72233366.0,10.0005,,72233366.0
920504.BJ,20260812,韩培养,P,DE,40000.0,0.234,20000.0,0.117,,20000.0
920504.BJ,20260812,吕国平,P,DE,38000.0,0.2223,48000.0,0.2808,,48000.0
920504.BJ,20260812,吕明媚,P,DE,10000.0,0.0585,800000.0,4.6806,,800000.0
000656.SZ,20260812,郭伟,G,IN,871200.0,0.0115,1382300.0,0.0182,,1382300.0
600052.SH,20260812,东阳市新岭科技有限公司,C,DE,3320600.0,0.3933,25325839.0,3.0,3.87,25325839.0
603328.SH,20260812,四川九洲投资控股集团有限公司,C,IN,6684500.0,0.6695,309517295.0,31.0,,309517295.0
000949.SZ,20260812,中原资产管理有限公司,C,DE,12691901.0,0.7662,182186984.0,10.9987,,182186984.0
600026.SH,20260812,倪艺丹,G,DE,13600.0,0.0004,,,,40890.0
600026.SH,20260812,朱迈进,P,DE,25700.0,0.0007,,,,77280.0
688607.SH,20260812,高鹏,G,DE,814473.0,1.0267,3087700.0,3.8923,,3087700.0
688755.SH,20260812,杭州清科致盛投资合伙企业(有限合伙),C,DE,283138.0,0.3545,5495907.0,6.8813,,5495907.0
688191.SH,20260812,胡志坤,G,DE,70000.0,0.0213,426020.0,0.1299,32.4773,426020.0
688191.SH,20260812,王书堂,G,DE,112000.0,0.0341,727913.0,0.2219,33.4938,727913.0
688191.SH,20260812,鲍春飞,G,DE,112000.0,0.0341,1150568.0,0.3508,17.7,1150568.0
601600.SH,20260812,中国铝业集团有限公司及其一致行动人,C,IN,47600702.0,0.3605,,,,
688191.SH,20260812,张万征,G,DE,98000.0,0.0299,1233397.0,0.376,33.6195,1233397.0
688191.SH,20260812,孙培翔,G,DE,210000.0,0.064,1694795.0,0.5167,26.906,1694795.0
688191.SH,20260812,陈晓娟,G,DE,280000.0,0.0854,3603849.0,1.0987,23.5234,3603849.0
600400.SH,20260812,红豆集团有限公司,C,DE,81500000.0,3.5568,1271208418.0,55.478,,1271208418.0
688122.SH,20260812,西北有色金属研究院,C,DE,2000000.0,0.3079,134151200.0,20.6493,54.0089,134151200.0
600667.SH,20260812,王毅勃,G,DE,38300.0,0.0018,,,19.016,163110.0
600067.SH,20260812,福建丰榕投资有限公司,C,DE,5560000.0,0.3995,487003466.0,34.9942,,487003466.0
603967.SH,20260812,楚旭日,G,DE,230000.0,0.0663,694000.0,0.2002,11.6144,694000.0
603803.SH,20260812,冯雪松,P,DE,4248830.0,1.0,0.0,,,0.0
002192.SZ,20260812,张长虹,P,IN,287813.0,0.1111,4616338.0,1.7816,,4616338.0
603260.SH,20260812,宁波合盛集团有限公司,C,DE,7881379.0,0.6667,420078930.0,35.5335,,420078930.0
002192.SZ,20260812,计阳配偶,P,DE,1300.0,0.0005,,,,
002192.SZ,20260812,计阳配偶,P,IN,3800.0,0.0015,,,,
688217.SH,20260812,浙江大健康产业股权投资基金(有限合伙),C,DE,56937.0,0.1019,5585464.0,9.9998,,5585464.0
002655.SZ,20260812,上海韦豪创芯投资管理有限公司,C,IN,4667500.0,1.2828,32274800.0,8.87,,32274800.0
002655.SZ,20260812,上海韦豪创芯投资管理有限公司,C,IN,767700.0,0.211,27607300.0,7.5873,,27607300.0
603912.SH,20260812,南京楷得投资有限公司,C,DE,6190000.0,1.1414,145028773.0,26.742,,145028773.0
688229.SH,20260811,孟曦东,G,DE,441000.0,0.9932,2915610.0,6.5667,,2915610.0
301322.SZ,20260811,广州创钰凯越创业投资基金合伙企业(有限合伙),C,DE,1149000.0,1.1942,564754.0,0.587,,564754.0
301322.SZ,20260811,珠海创钰铭汇股权投资基金企业(有限合伙),C,DE,499000.0,0.5186,2325500.0,2.417,,2325500.0
301322.SZ,20260811,广州创钰铭晨股权投资基金企业(有限合伙),C,DE,1205000.0,1.2524,3520934.0,3.6595,,3520934.0
688293.SH,20260811,北京磐茂投资管理有限公司-磐信(上海)投资中心(有限合伙),C,DE,653694.0,0.5579,7109664.0,6.068,,7109664.0
688293.SH,20260811,北京磐茂投资管理有限公司-磐信(上海)投资中心(有限合伙),C,DE,214000.0,0.188,7763358.0,6.8207,,7763358.0
688293.SH,20260811,北京磐茂投资管理有限公司-磐信(上海)投资中心(有限合伙),C,DE,363800.0,0.3196,7977358.0,7.0087,,7977358.0
603225.SH,20260811,屈凤琪,P,DE,13648500.0,0.818,82668238.0,4.9545,,82668238.0
688180.SH,20260811,上海檀英投资合伙企业(有限合伙),C,DE,10040000.0,1.31,45459326.0,4.4278,,45459326.0
688361.SH,20260811,国投(上海)科技成果转化创业投资基金企业(有限合伙),C,DE,2797053.0,0.7945,24470140.0,6.9507,,24470140.0
688229.SH,20260811,上海元亨利汇咨询管理中心(有限合伙),C,DE,193390.0,0.4356,890000.0,2.0045,,890000.0
688229.SH,20260811,孟曦东,G,DE,441000.0,0.9932,2915610.0,6.5667,,2915610.0
688119.SH,20260811,国新双百壹号(杭州)股权投资合伙企业(有限合伙),C,DE,8134416.0,0.7231,70615584.0,6.2769,,70615584.0
603328.SH,20260811,四川九洲投资控股集团有限公司,C,IN,3299976.0,0.3305,302832795.0,30.3305,11.4675,302832795.0
688213.SH,20260811,国家集成电路产业投资基金二期股份有限公司,C,DE,2816100.0,0.8705,24115503.0,7.4543,99.8453,24115503.0
688153.SH,20260811,深圳市贵人资本投资有限公司,C,DE,4732881.0,1.1318,20349214.0,4.8663,,20349214.0
688180.SH,20260811,贺铭,P,DE,882600.0,0.1152,2647980.0,0.2579,38.0052,2647980.0
603291.SH,20260811,UW Holdings Limited,C,DE,8528006.0,2.015,12632983.0,2.985,,12632983.0
002150.SZ,20260811,珠海悦宁管理咨询合伙企业(有限合伙),C,DE,95800.0,0.0267,7292148.0,2.034,,7292148.0
920735.BJ,20260811,天津药物研究院有限公司,C,DE,1108049.0,0.9708,7742855.0,6.7841,27.4303,7742855.0
002150.SZ,20260811,珠海康东股权投资合伙企业(有限合伙),C,DE,17000.0,0.0047,10638433.0,2.9674,,10638433.0
002150.SZ,20260811,珠海悦宁管理咨询合伙企业(有限合伙),C,DE,3548800.0,0.9899,3743348.0,1.0442,20.5,3743348.0
002150.SZ,20260811,珠海悦宁管理咨询合伙企业(有限合伙),C,DE,95800.0,0.0267,7292148.0,2.034,,7292148.0
002870.SZ,20260811,赵玉昆,G,DE,959200.0,0.7394,16080800.0,12.3953,,16080800.0
920735.BJ,20260811,天津药物研究院有限公司,C,DE,1108049.0,0.9708,7742855.0,6.7841,27.4303,7742855.0
002870.SZ,20260811,宁波均胜电子股份有限公司,C,IN,140000.0,0.1094,39621600.0,30.9729,28.9148,39621600.0
000788.SZ,20260811,西南合成医药集团有限公司,C,DE,1071115.0,0.1797,125424602.0,21.0448,,125424602.0
300369.SZ,20260811,车海辚,G,DE,20000.0,0.0025,70000.0,0.0087,8.28,340000.0
300369.SZ,20260811,叶晓虎,G,DE,116700.0,0.0144,4050.0,0.0005,8.12,366299.0
002150.SZ,20260811,珠海康东股权投资合伙企业(有限合伙),C,DE,17000.0,0.0047,10638433.0,2.9674,,10638433.0
920592.BJ,20260811,信华信技术股份有限公司,C,DE,403975.0,0.8034,4856150.0,9.6571,21.2022,4856150.0
601065.SH,20260811,宁波信达汉石龙脊股权投资合伙企业(有限合伙),C,DE,1690000.0,0.2629,76271678.0,11.866,,76271678.0
600197.SH,20260811,新疆伊力特集团有限公司,C,IN,4378200.0,0.9253,208427627.0,44.0488,,208427627.0
300251.SZ,20260810,上海汉涛信息咨询有限公司,C,DE,22576000.0,0.8134,124103406.0,4.4716,,124103406.0
300558.SZ,20260810,杭州特瑞西创企业管理合伙企业(有限合伙),C,DE,495900.0,0.1175,28301161.0,6.7066,69.99,28301161.0
301093.SZ,20260810,肖锋,G,DE,94600.0,0.0465,40.0,0.0,69.31,283960.0
300558.SZ,20260810,杭州特瑞西创企业管理合伙企业(有限合伙),C,DE,495900.0,0.1175,28301161.0,6.7066,69.99,28301161.0
300619.SZ,20260810,张启发,G,DE,1180000.0,0.6196,7378458.0,3.8746,,43084931.0
300619.SZ,20260810,张启发,G,DE,953900.0,0.5009,8558458.0,4.4942,,44264931.0
301093.SZ,20260810,肖锋,G,DE,94600.0,0.0465,40.0,0.0,69.31,283960.0
301602.SZ,20260810,中信建投基金-招商银行-中信建投基金-共赢41号员工参与战略配售集合资产管理计划,C,DE,2119853.0,1.0167,3775669.0,1.8109,14.98,3775669.0
301008.SZ,20260808,吴红平,G,DE,22500.0,0.0195,67500.0,0.0584,39.81,67500.0
603668.SH,20260808,陈庆堂,G,DE,2079913.0,0.4112,94270000.0,18.6379,,94270000.0
688063.SH,20260808,派锂(宁波)创业投资合伙企业(有限合伙),C,DE,54021.0,0.022,12268166.0,5.0001,,12268166.0
002800.SZ,20260808,王普宇,P,DE,217700.0,0.1473,3246600.0,2.196,11.26,3246600.0
002800.SZ,20260808,王普宇,P,DE,200000.0,0.1353,3464300.0,2.3432,11.1,3464300.0
002800.SZ,20260808,王普宇,P,DE,726000.0,0.4911,3664300.0,2.4785,10.51,3664300.0
603153.SH,20260808,上海见理企业咨询合伙企业(有限合伙),C,DE,233400.0,0.0578,,,,3780151.0
603153.SH,20260808,上海见叶企业咨询合伙企业(有限合伙),C,DE,471600.0,0.1168,,,,4631751.0
688097.SH,20260808,黄良之,G,DE,26103.0,0.0059,,,65.7928,100918.0
688097.SH,20260808,蒋健,G,DE,28869.0,0.0065,,,70.5,86608.0
002800.SZ,20260808,王普宇,P,DE,1143700.0,0.7736,3246600.0,2.196,,3246600.0
002024.SZ,20260808,黄巍,G,IN,121000.0,0.0013,,,1.2397,326700.0
002024.SZ,20260808,周斌,G,IN,162700.0,0.0018,,,1.2299,419700.0
002698.SZ,20260808,联创未来(武汉)智能制造产业投资合伙企业(有限合伙),C,DE,8173031.0,0.9682,83823082.0,9.93,,83823082.0
688097.SH,20260808,苏州众二股权投资合伙企业(有限合伙),C,DE,2684489.0,0.601,110672890.0,24.7786,,110672890.0
920422.BJ,20260808,熊新国,G,DE,766910.0,1.1581,1858090.0,2.8058,,9733090.0
920504.BJ,20260808,应芸,G,DE,25000.0,0.1463,,,17.0571,75000.0
603057.SH,20260808,宁国筑巢企业管理咨询服务合伙企业(有限合伙),C,DE,82100.0,0.0199,,,22.1,2657543.0
688063.SH,20260808,派锂(宁波)创业投资合伙企业(有限合伙),C,DE,54021.0,0.022,12268166.0,5.0001,,12268166.0
688692.SH,20260808,中电金投控股有限公司,C,IN,2217000.0,2.9893,4481758.0,6.043,,9115700.0
688060.SH,20260808,张奎,G,DE,120000.0,0.1994,3520000.0,5.8481,,3520000.0
688147.SH,20260808,无锡聚海盈管理咨询合伙企业(有限合伙),C,DE,4644600.0,1.0,32377521.0,6.971,96.6874,32377521.0
603057.SH,20260808,宁国衔泥企业管理咨询服务合伙企业(有限合伙),C,DE,178000.0,0.0432,,,22.75,2561643.0
301008.SZ,20260808,吴红平,G,DE,22500.0,0.0195,67500.0,0.0584,39.81,67500.0
000009.SZ,20260808,深圳市承兴投资有限公司,C,IN,21921200.0,0.851,557192266.0,21.63,,557192266.0
002637.SZ,20260808,方银军,P,DE,281800.0,0.0606,23520040.0,5.0583,,23520040.0
920422.BJ,20260808,熊新国,G,DE,766910.0,1.1581,1858090.0,2.8058,,9733090.0
601133.SH,20260808,无锡荣基企业管理合伙企业(有限合伙),C,DE,2032400.0,0.3876,12967600.0,2.4729,,12967600.0
002266.SZ,20260808,叶标,P,DE,52192700.0,1.0778,492291617.0,10.1659,,492291617.0
002558.SZ,20260808,上海腾澎投资合伙企业(有限合伙),C,DE,18935561.0,0.9963,176639115.0,9.294,,176639115.0
002873.SZ,20260808,上海新天智药生物技术有限公司,C,DE,4655000.0,1.9421,61480566.0,25.65,,61480566.0
920504.BJ,20260808,应芸,G,DE,25000.0,0.1463,,,17.0571,75000.0
920493.BJ,20260808,银杏华清投资基金管理(北京)有限公司,C,DE,37067.0,0.083,529269.0,1.1857,,529269.0
920493.BJ,20260808,清控银杏南通创业投资基金合伙企业(有限合伙),C,DE,59900.0,0.1342,1663851.0,3.7275,,1663851.0
600328.SH,20260808,王以飞,G,IN,21300.0,0.0015,,,,49040.0
600328.SH,20260808,刘伟国,G,IN,19000.0,0.0013,,,,98684.0
600328.SH,20260808,程序,G,IN,18000.0,0.0012,,,,66526.0
600328.SH,20260808,许明,G,IN,13500.0,0.0009,,,,67763.0
600328.SH,20260808,赵生强,G,IN,14200.0,0.001,,,,58740.0
600328.SH,20260808,邵正军,G,IN,15400.0,0.0011,,,,15400.0
600328.SH,20260808,郭国庆,G,IN,14600.0,0.001,,,,59140.0
600328.SH,20260808,陈云泉,G,IN,14500.0,0.001,,,,93184.0
600328.SH,20260808,王广斌,G,IN,15300.0,0.001,,,,93984.0
600328.SH,20260808,周杰,G,IN,26200.0,0.0018,,,,144470.0
920792.BJ,20260808,毕一明,G,DE,19813.0,0.0195,4464825.0,4.3934,11.6709,17909411.0
920014.BJ,20260808,王昊,G,DE,1151700.0,1.7177,335266.0,0.5,9.068,4941066.0
301008.SZ,20260808,吴红平,G,DE,22500.0,0.0195,67500.0,0.0584,39.81,67500.0
001277.SZ,20260808,谢立智,G,IN,6500.0,0.0143,,0.1876,,394068.0
603153.SH,20260808,上海见理企业咨询合伙企业(有限合伙),C,DE,233400.0,0.0578,,,,3780151.0
603153.SH,20260808,上海见叶企业咨询合伙企业(有限合伙),C,DE,471600.0,0.1168,,,,4631751.0
603153.SH,20260808,上海见筠企业咨询合伙企业(有限合伙),C,DE,490532.0,0.1215,4659819.0,1.154,,4659819.0
603153.SH,20260808,上海见盛企业咨询合伙企业(有限合伙),C,DE,274200.0,0.0679,5061151.0,1.2534,,5061151.0
603153.SH,20260808,上海见鑫企业咨询合伙企业(有限合伙),C,DE,367100.0,0.0909,6174151.0,1.5291,,6174151.0
603153.SH,20260808,上海见慧企业咨询合伙企业(有限合伙),C,DE,380000.0,0.0941,8337251.0,2.0648,,8337251.0
603668.SH,20260808,陈庆昌,G,DE,1993912.0,0.3942,0.0,,,0.0
