ts_code,ann_date,holder_name,holder_type,in_de,change_vol,change_ratio,after_share,after_ratio,avg_price,total_share
300562.SZ,20260904,广东乐心医疗电子股份有限公司增益2号员工持股计划,C,IN,625000.0,0.3736,,,,
603098.SH,20260904,刘爱森,G,IN,1862741.0,0.3457,142332246.0,26.4165,,142332246.0
920187.BJ,20260904,项春潮,G,IN,103000.0,0.3103,153000.0,0.4609,20.5722,9754455.0
920187.BJ,20260904,项建武,G,IN,20000.0,0.0602,49900.0,0.1503,20.6176,5971599.0
601615.SH,20260904,王成奎,G,IN,108000.0,0.0048,,,9.3648,108000.0
600905.SH,20260904,中国长江三峡集团有限公司,C,IN,24706912.0,0.0864,8439959007.0,29.5231,3.76,8439959007.0
300665.SZ,20260904,青岛君拓启航智能科技有限公司,C,IN,2418700.0,1.1094,27672185.0,12.693,,27672185.0
300776.SZ,20260904,乔端,G,IN,2300.0,0.0013,,,119.5,2300.0
300562.SZ,20260904,广东乐心医疗电子股份有限公司增益2号员工持股计划,C,IN,625000.0,0.3736,,,,
603098.SH,20260904,刘爱森,G,IN,1862741.0,0.3457,142332246.0,26.4165,,142332246.0
920187.BJ,20260904,项春潮,G,IN,103000.0,0.3103,153000.0,0.4609,20.5722,9754455.0
920187.BJ,20260904,项建武,G,IN,20000.0,0.0602,49900.0,0.1503,20.6176,5971599.0
601615.SH,20260904,王成奎,G,IN,108000.0,0.0048,,,9.3648,108000.0
600905.SH,20260904,中国长江三峡集团有限公司,C,IN,24706912.0,0.0864,8439959007.0,29.5231,3.76,8439959007.0
300665.SZ,20260904,青岛君拓启航智能科技有限公司,C,IN,2418700.0,1.1094,27672185.0,12.693,,27672185.0
300776.SZ,20260904,乔端,G,IN,2300.0,0.0013,,,119.5,2300.0
300562.SZ,20260904,广东乐心医疗电子股份有限公司增益2号员工持股计划,C,IN,625000.0,0.3736,,,,
603098.SH,20260904,刘爱森,G,IN,1862741.0,0.3457,142332246.0,26.4165,,142332246.0
920187.BJ,20260904,项春潮,G,IN,103000.0,0.3103,153000.0,0.4609,20.5722,9754455.0
920187.BJ,20260904,项建武,G,IN,20000.0,0.0602,49900.0,0.1503,20.6176,5971599.0
601615.SH,20260904,王成奎,G,IN,108000.0,0.0048,,,9.3648,108000.0
600905.SH,20260904,中国长江三峡集团有限公司,C,IN,24706912.0,0.0864,8439959007.0,29.5231,3.76,8439959007.0
300665.SZ,20260904,青岛君拓启航智能科技有限公司,C,IN,2418700.0,1.1094,27672185.0,12.693,,27672185.0
300776.SZ,20260904,乔端,G,IN,2300.0,0.0013,,,119.5,2300.0
300562.SZ,20260904,广东乐心医疗电子股份有限公司增益2号员工持股计划,C,IN,625000.0,0.3736,,,,
301533.SZ,20260907,夏峰,G,IN,439100.0,1.538,0.0,,,35139100.0
301533.SZ,20260907,严华,G,IN,190000.0,0.6655,0.0,,,34680000.0
301533.SZ,20260907,夏峰,G,IN,439100.0,1.538,0.0,,,35139100.0
301533.SZ,20260907,严华,G,IN,190000.0,0.6655,0.0,,,34680000.0
301533.SZ,20260907,夏峰,G,IN,439100.0,1.538,0.0,,,35139100.0
301533.SZ,20260907,严华,G,IN,190000.0,0.6655,0.0,,,34680000.0
301533.SZ,20260907,夏峰,G,IN,439100.0,1.538,0.0,,,35139100.0
301533.SZ,20260907,严华,G,IN,190000.0,0.6655,0.0,,,34680000.0
000691.SZ,20260908,"广州万顺技术有限公司及其一致行动人广州万靖,张文丰,广州金新私募基金管理有限公司管理的致远2号基金",C,IN,4090000.0,1.2652,,,,53061595.0
603098.SH,20260908,刘爱森,G,IN,443800.0,0.0824,142776046.0,26.4989,,142776046.0
002637.SZ,20260908,连武杰,G,IN,45900.0,0.0099,45900.0,0.0099,,45900.0
002568.SZ,20260908,刘晓东,G,IN,3163249.0,0.4151,96143475.0,12.6155,,368084851.0
600826.SH,20260908,陈小宏,G,IN,10000.0,0.0014,,,,20000.0
600279.SH,20260908,重庆物流集团有限公司,C,IN,5195200.0,0.4377,5933100.0,0.4999,,5933100.0
301316.SZ,20260908,余浩,G,IN,272100.0,0.0695,2988899.0,0.7639,,11955597.0
301376.SZ,20260908,陈兴,G,IN,8200.0,0.0042,,,,130700.0
000691.SZ,20260908,"广州万顺技术有限公司及其一致行动人广州万靖,张文丰,广州金新私募基金管理有限公司管理的致远2号基金",C,IN,4090000.0,1.2652,,,,53061595.0
603098.SH,20260908,刘爱森,G,IN,443800.0,0.0824,142776046.0,26.4989,,142776046.0
002415.SZ,20260908,奉玮,G,IN,10000.0,0.0001,,0.0053,32.48,479500.0
002637.SZ,20260908,连武杰,G,IN,45900.0,0.0099,45900.0,0.0099,,45900.0
002568.SZ,20260908,刘晓东,G,IN,3163249.0,0.4151,96143475.0,12.6155,,368084851.0
600826.SH,20260908,陈小宏,G,IN,10000.0,0.0014,,,,20000.0
600279.SH,20260908,重庆物流集团有限公司,C,IN,5195200.0,0.4377,5933100.0,0.4999,,5933100.0
300806.SZ,20260908,吴江,G,IN,290360.0,0.0636,,,43.056,921900.0
300806.SZ,20260908,杨比,G,IN,292700.0,0.0641,,,42.7093,1932758.0
300806.SZ,20260908,王超,G,IN,106960.0,0.0234,,,46.7658,258132.0
300806.SZ,20260908,姜章健,G,IN,116860.0,0.0256,,,42.87,116860.0
301316.SZ,20260908,余浩,G,IN,272100.0,0.0695,2988899.0,0.7639,,11955597.0
301376.SZ,20260908,陈兴,G,IN,8200.0,0.0042,,,,130700.0
000691.SZ,20260908,"广州万顺技术有限公司及其一致行动人广州万靖,张文丰,广州金新私募基金管理有限公司管理的致远2号基金",C,IN,4090000.0,1.2652,,,,53061595.0
603098.SH,20260908,刘爱森,G,IN,443800.0,0.0824,142776046.0,26.4989,,142776046.0
002415.SZ,20260908,奉玮,G,IN,10000.0,0.0001,,0.0053,32.48,479500.0
002637.SZ,20260908,连武杰,G,IN,45900.0,0.0099,45900.0,0.0099,,45900.0
002568.SZ,20260908,刘晓东,G,IN,3163249.0,0.4151,96143475.0,12.6155,,368084851.0
600826.SH,20260908,陈小宏,G,IN,10000.0,0.0014,,,,20000.0
600279.SH,20260908,重庆物流集团有限公司,C,IN,5195200.0,0.4377,5933100.0,0.4999,,5933100.0
300806.SZ,20260908,吴江,G,IN,290360.0,0.0636,,,43.056,921900.0
300806.SZ,20260908,杨比,G,IN,292700.0,0.0641,,,42.7093,1932758.0
300806.SZ,20260908,王超,G,IN,106960.0,0.0234,,,46.7658,258132.0
300806.SZ,20260908,姜章健,G,IN,116860.0,0.0256,,,42.87,116860.0
301316.SZ,20260908,余浩,G,IN,272100.0,0.0695,2988899.0,0.7639,,11955597.0
301376.SZ,20260908,陈兴,G,IN,8200.0,0.0042,,,,130700.0
000691.SZ,20260908,"广州万顺技术有限公司及其一致行动人广州万靖,张文丰,广州金新私募基金管理有限公司管理的致远2号基金",C,IN,4090000.0,1.2652,,,,53061595.0
603098.SH,20260908,刘爱森,G,IN,443800.0,0.0824,142776046.0,26.4989,,142776046.0
002415.SZ,20260908,奉玮,G,IN,10000.0,0.0001,,0.0053,32.48,479500.0
002637.SZ,20260908,连武杰,G,IN,45900.0,0.0099,45900.0,0.0099,,45900.0
002568.SZ,20260908,刘晓东,G,IN,3163249.0,0.4151,96143475.0,12.6155,,368084851.0
600826.SH,20260908,陈小宏,G,IN,10000.0,0.0014,,,,20000.0
600279.SH,20260908,重庆物流集团有限公司,C,IN,5195200.0,0.4377,5933100.0,0.4999,,5933100.0
300806.SZ,20260908,吴江,G,IN,290360.0,0.0636,,,43.056,921900.0
300806.SZ,20260908,杨比,G,IN,292700.0,0.0641,,,42.7093,1932758.0
300806.SZ,20260908,王超,G,IN,106960.0,0.0234,,,46.7658,258132.0
300806.SZ,20260908,姜章健,G,IN,116860.0,0.0256,,,42.87,116860.0
301316.SZ,20260908,余浩,G,IN,272100.0,0.0695,2988899.0,0.7639,,11955597.0
301376.SZ,20260908,陈兴,G,IN,8200.0,0.0042,,,,130700.0
002415.SZ,20260908,奉玮,G,IN,10000.0,0.0001,,,32.48,479500.0
600826.SH,20260908,陈小宏,G,IN,10000.0,0.0014,,,,20000.0
603987.SH,20260909,上海康德莱控股集团有限公司,C,IN,636000.0,0.1456,153814681.0,35.2147,,153814681.0
603987.SH,20260909,上海康德莱控股集团有限公司,C,IN,636000.0,0.1456,153814681.0,35.2147,,153814681.0
301004.SZ,20260909,浙江嘉韶云华投资管理有限公司,C,IN,498100.0,0.366,69751050.0,51.2471,,69751050.0
603987.SH,20260909,上海康德莱控股集团有限公司,C,IN,636000.0,0.1456,153814681.0,35.2147,,153814681.0
301004.SZ,20260909,浙江嘉韶云华投资管理有限公司,C,IN,498100.0,0.366,69751050.0,51.2471,,69751050.0
002701.SZ,20260910,上海原龙投资控股(集团)有限公司,C,IN,11474480.0,0.4487,852045086.0,33.3174,,852045086.0
601898.SH,20260910,中国中煤能源集团有限公司,C,IN,331300.0,0.0036,7615853508.0,57.4406,15.08,7615853508.0
000590.SZ,20260910,上海赛乐仙企业管理咨询有限公司,C,IN,1508700.0,0.6303,7558920.0,3.1581,7.9052,7558920.0
002701.SZ,20260910,上海原龙投资控股(集团)有限公司,C,IN,11474480.0,0.4487,852045086.0,33.3174,,852045086.0
601898.SH,20260910,中国中煤能源集团有限公司,C,IN,331300.0,0.0036,7615853508.0,57.4406,15.08,7615853508.0
000590.SZ,20260910,上海赛乐仙企业管理咨询有限公司,C,IN,1508700.0,0.6303,7558920.0,3.1581,7.9052,7558920.0
300326.SZ,20260910,吕向东,P,IN,3572600.0,0.4985,3572600.0,0.4985,,3572600.0
600673.SH,20260911,深圳市东阳光实业发展有限公司,C,IN,7370000.0,0.2455,627175341.0,20.895,,627175341.0
002203.SZ,20260911,海亮集团有限公司,C,IN,14907000.0,0.6624,657621039.0,29.2224,,657621039.0
301539.SZ,20260911,王文志,G,IN,238700.0,0.3061,238700.0,66.241,,51650440.0
301518.SZ,20260911,江苏长顺集团有限公司,C,IN,216000.0,0.3677,1276551.0,2.1732,,63543402.0
301539.SZ,20260911,王文志,G,IN,238700.0,0.3061,238700.0,0.3061,,51650440.0
